SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20101004,59.4,63.25,57.8,58.55,231441,56946
3IINFOTECH,20101004,63.2,63.2,61.15,61.3,951487,452547
3MINDIA,20101004,4000.05,4070.0,3910.0,3951.2,2515,2269
AARTIDRUGS,20101004,141.0,144.25,139.2,140.8,101668,47610
AARTIIND,20101004,62.0,64.0,62.0,63.25,335728,126592
AARVEEDEN,20101004,81.4,82.25,79.05,79.6,5210,1838
ABAN,20101004,859.9,869.0,855.05,859.45,1121134,266456
ABB,20101004,928.2,954.0,926.25,932.95,249768,102759
ABBOTINDIA,20101004,1145.0,1145.0,1129.0,1139.65,1495,1072
ABCIL,20101004,119.1,123.5,119.0,122.7,42723,31537
ABGSHIP,20101004,243.2,254.95,243.2,253.6,465227,156727
ABIRLANUVO,20101004,880.0,884.9,859.0,863.45,68558,43244
ACC,20101004,1004.0,1024.0,1004.0,1016.35,282543,130886
ACE,20101004,66.6,67.0,64.4,65.1,114380,70850
ACKRUTI,20101004,512.1,514.9,503.0,503.8,15866,10280
ADANIENT,20101004,675.6,691.8,672.2,684.25,645225,422883
ADANIPOWER,20101004,136.0,136.8,132.95,133.7,1035323,781660
ADFFOODS,20101004,87.0,87.0,81.3,82.8,26670,13458
ADHUNIK,20101004,115.0,116.25,113.1,113.85,127019,69295
ADORWELD,20101004,218.1,222.9,216.05,217.8,10311,6724
ADSL,20101004,246.0,253.5,240.15,242.2,200109,117057
ADVANTA,20101004,467.95,473.95,465.0,467.1,11082,5525
AEGISCHEM,20101004,362.0,363.9,355.5,361.15,147443,49723
AFL,20101004,50.15,50.95,49.25,49.4,5423,4123
AGCNET,20101004,230.35,233.95,230.35,231.65,1925,1665
AGRODUTCH,20101004,26.3,27.0,25.25,26.75,133208,83053
AHLEAST,20101004,441.3,460.0,431.1,437.4,2783,1731
AHLUCONT,20101004,218.05,224.3,209.2,210.6,45930,23602
AHLWEST,20101004,281.2,290.0,281.2,285.5,2196,1560
AHMEDFORGE,20101004,126.0,128.0,122.5,123.2,50663,33113
AIAENG,20101004,413.0,415.95,405.05,408.15,171897,167308
AICHAMP,20101004,39.45,42.0,39.45,40.15,529,402
AJANTPHARM,20101004,243.95,245.5,240.2,241.05,50495,14877
AJMERA,20101004,276.55,279.4,270.05,271.65,108123,30918
AKSHOPTFBR,20101004,21.5,22.2,21.1,21.75,337343,179724
AKZOINDIA,20101004,920.1,934.7,915.0,928.65,68034,60997
ALBK,20101004,234.55,241.05,234.55,240.3,1049416,515083
ALCHEM,20101004,239.0,244.8,236.05,237.45,95802,34249
ALEMBICLTD,20101004,62.8,63.45,61.85,62.5,123660,82366
ALFALAVAL,20101004,1419.9,1419.9,1392.1,1404.6,1159,355
ALKALI,20101004,103.0,103.9,102.1,102.5,26932,14266
ALKYLAMINE,20101004,91.6,95.0,90.5,91.1,1264,897
ALLCARGO,20101004,165.0,166.0,162.15,163.15,6781,4795
ALLSEC,20101004,39.95,39.95,38.0,38.4,4585,2908
ALMONDZ,20101004,74.5,79.65,74.5,77.6,180362,65538
ALOKTEXT,20101004,21.35,21.7,21.1,21.15,1881180,729119
ALPA,20101004,18.4,18.55,16.8,17.2,12928,7132
ALPHAGEO,20101004,210.35,215.0,200.1,204.45,21324,11994
ALPSINDUS,20101004,9.2,9.2,8.8,8.9,40291,30360
AMAR,20101004,107.4,109.9,104.1,104.55,459062,183939
AMARAJABAT,20101004,213.7,222.0,211.2,216.95,281304,120828
AMARJOTHI,20101004,64.05,67.0,64.05,66.0,4605,3194
AMBIKCO,20101004,248.0,268.0,248.0,266.7,24127,17377
AMBUJACEM,20101004,143.5,144.4,140.05,140.7,666082,243441
AMDIND,20101004,27.55,27.9,27.2,27.25,17853,10330
AMLSTEEL,20101004,38.45,39.7,37.55,37.85,2834,2394
AMRUTANJAN,20101004,796.0,804.85,780.0,784.6,15844,3299
AMTEKAUTO,20101004,170.35,172.45,163.2,163.9,765957,496677
AMTEKINDIA,20101004,65.95,65.95,63.3,63.45,1533161,911328
ANANTRAJ,20101004,147.4,153.4,144.8,146.3,1929222,1010007
ANDHRABANK,20101004,167.0,173.8,166.55,169.95,3933347,1757776
ANDHRSUGAR,20101004,130.5,131.9,127.25,127.75,56955,43982
ANGIND,20101004,67.5,68.7,65.6,66.55,23808,15499
ANIKINDS,20101004,57.35,59.9,57.35,59.0,5642,3625
ANKURDRUGS,20101004,134.5,135.6,130.0,131.4,78396,35581
ANSALAPI,20101004,95.8,97.4,92.2,93.0,672530,188060
ANSALHSG,20101004,70.25,70.25,68.4,68.8,63216,35007
ANTGRAPHIC,20101004,0.4,0.45,0.4,0.4,100259,79845
APARINDS,20101004,191.05,203.7,185.1,197.95,72713,48532
APCOTEXIND,20101004,150.0,155.0,150.0,152.75,2831,2125
APIL,20101004,836.0,866.5,826.0,858.0,262715,73299
APLAB,20101004,48.0,48.0,40.15,40.9,1185,677
APOLLOHOSP,20101004,459.85,470.0,450.1,464.5,134747,59962
APOLLOTYRE,20101004,84.75,85.15,82.05,82.35,3306808,1400573
APPAPER,20101004,190.0,191.8,185.0,186.4,64757,32434
APPAPER,20101004,190.0,191.8,185.0,186.4,4,3
APPAPER,20101004,120.4,127.9,120.4,125.15,64757,32434
APPAPER,20101004,120.4,127.9,120.4,125.15,4,3
APTECHT,20101004,161.55,165.5,160.8,162.4,762076,238602
AQUA,20101004,64.0,64.0,59.85,61.05,716494,329939
ARCHIDPLY,20101004,32.2,33.5,31.35,32.75,54426,22814
ARCHIES,20101004,176.25,180.25,172.25,174.05,249847,59209
AREVAT&D,20101004,293.4,294.5,290.0,291.9,111529,46463
ARIES,20101004,186.0,189.7,180.25,182.85,26042,15559
ARIHANT,20101004,129.0,129.0,122.25,122.25,414,411
ARL,20101004,2.05,2.1,2.0,2.05,87546,79840
AROGRANITE,20101004,59.65,60.0,58.0,58.35,8202,5725
ARROWTEX,20101004,12.55,13.15,12.55,12.75,28749,20564
ARSHIYA,20101004,270.0,278.0,268.0,269.7,5942,3559
ARSSINFRA,20101004,1270.0,1274.9,1235.0,1240.95,39725,11575
