SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20100901,54.9,56.35,54.0,54.9,46492,27256
3IINFOTECH,20100901,58.6,59.6,58.1,58.45,689231,313399
3MINDIA,20100901,3350.0,3350.0,3300.0,3312.6,1116,980
AARTIDRUGS,20100901,144.7,146.9,142.0,145.1,57914,25002
AARTIIND,20100901,54.65,56.6,54.3,56.35,206446,119634
AARVEEDEN,20100901,82.0,87.5,82.0,85.2,9535,5439
ABAN,20100901,768.0,779.7,765.05,775.4,823870,124059
ABB,20100901,783.25,785.0,776.3,781.3,70564,35365
ABBOTINDIA,20100901,1141.95,1145.0,1130.0,1138.1,377,233
ABCIL,20100901,111.9,113.0,111.05,112.45,10758,4789
ABGSHIP,20100901,232.0,237.0,230.0,235.2,128102,47718
ABIRLANUVO,20100901,804.7,820.7,802.0,809.3,174977,112027
ACC,20100901,878.95,889.2,870.0,885.35,398912,225115
ACE,20100901,65.6,66.6,62.75,63.35,188985,134115
ACKRUTI,20100901,520.8,520.8,515.15,517.2,8095,4571
ADANIENT,20100901,655.0,678.5,654.5,675.0,751611,212557
ADANIPOWER,20100901,137.8,138.6,136.55,138.2,542905,300029
ADHUNIK,20100901,112.0,113.0,110.15,110.75,199558,141755
ADORWELD,20100901,208.5,208.7,204.6,205.7,12246,6104
ADSL,20100901,239.65,246.8,239.0,240.9,328479,173279
ADVANIHOTR,20100901,44.5,44.5,43.25,43.65,2223,1528
ADVANTA,20100901,475.0,475.0,470.15,471.9,8619,3519
AEGISCHEM,20100901,301.0,313.25,297.15,306.5,520105,74933
AFL,20100901,48.4,51.85,48.4,50.85,6747,4977
AFTEK,20100901,13.4,13.45,13.2,13.25,179372,89235
AGCNET,20100901,235.0,248.0,235.0,237.3,6817,2777
AGRODUTCH,20100901,31.1,31.1,29.25,29.7,17381,10016
AHLEAST,20100901,431.0,441.9,420.25,437.0,28198,13393
AHLUCONT,20100901,208.0,211.95,207.6,210.5,52618,33072
AHLWEST,20100901,333.0,339.5,325.0,333.95,9842,3681
AHMEDFORGE,20100901,123.95,125.5,121.55,122.0,192067,104411
AIAENG,20100901,365.0,369.0,360.0,367.65,12034,8949
AICHAMP,20100901,40.05,43.3,39.3,42.95,7115,5805
AJANTPHARM,20100901,232.65,244.1,231.55,240.35,312871,47900
AJMERA,20100901,213.0,219.4,213.0,217.5,116421,35736
AKSHOPTFBR,20100901,20.25,21.0,20.0,20.65,435231,163490
AKZOINDIA,20100901,891.0,924.7,875.0,899.55,64426,40071
ALBK,20100901,210.8,213.55,208.25,212.7,565655,165680
ALCHEM,20100901,205.35,216.0,200.65,205.95,316146,56598
ALEMBICLTD,20100901,59.5,59.75,58.5,59.05,102158,56635
ALFALAVAL,20100901,1370.0,1395.0,1370.0,1395.0,416,274
ALKALI,20100901,101.1,103.35,101.0,102.5,31064,12559
ALKYLAMINE,20100901,86.4,93.9,86.4,89.05,3514,3357
ALLCARGO,20100901,167.3,169.8,158.3,159.8,50567,31738
ALLSEC,20100901,38.6,40.3,38.6,39.4,3688,2610
ALMONDZ,20100901,71.0,73.0,70.0,71.6,23793,18969
ALOKTEXT,20100901,19.1,19.25,18.9,19.05,1565938,556224
ALPA,20100901,16.3,16.85,16.05,16.45,14240,13999
ALPHAGEO,20100901,167.4,167.4,162.25,163.7,3903,2514
ALPSINDUS,20100901,8.6,8.8,8.55,8.55,26467,19115
AMAR,20100901,99.75,101.35,97.1,99.05,118741,43025
AMARAJABAT,20100901,190.0,192.8,189.0,190.55,23733,11494
AMARJOTHI,20100901,60.0,63.4,59.4,63.0,20786,15811
AMBICAAGAR,20100901,12.25,13.0,12.25,12.75,8773,6293
AMBIKCO,20100901,228.0,232.6,226.2,227.65,2277,1715
AMBUJACEM,20100901,126.5,126.8,123.05,124.2,992265,360882
AMDIND,20100901,26.1,26.1,25.5,25.85,10145,7971
AMLSTEEL,20100901,49.95,51.0,47.85,48.6,6741,3803
AMRUTANJAN,20100901,697.4,698.95,686.0,692.5,7826,2936
AMTEKAUTO,20100901,178.4,180.0,176.2,179.05,412723,354425
AMTEKINDIA,20100901,63.8,63.8,62.8,63.25,307829,264748
ANANTRAJ,20100901,130.1,132.9,124.8,132.25,295600,114703
ANDHRABANK,20100901,153.0,156.5,153.0,155.2,1556454,655745
ANDHRSUGAR,20100901,124.95,127.5,124.65,126.65,43932,31363
ANGIND,20100901,67.9,69.95,67.1,67.9,28234,19516
ANIKINDS,20100901,58.4,60.0,57.5,58.15,11903,8446
ANKURDRUGS,20100901,131.95,138.45,131.0,134.95,265712,92934
ANSALAPI,20100901,87.8,88.8,85.25,88.35,332094,122732
ANSALHSG,20100901,66.8,68.8,66.7,68.5,44015,33547
ANTGRAPHIC,20100901,0.4,0.4,0.35,0.4,278879,198921
APARINDS,20100901,198.0,208.0,198.0,200.2,24185,5580
APCOTEXIND,20100901,136.0,138.0,132.0,137.45,3599,3446
APIL,20100901,710.15,716.9,704.0,709.6,43988,14225
APLAB,20100901,41.0,42.0,38.55,39.25,1709,502
APOLLOHOSP,20100901,818.0,844.5,809.1,827.8,83975,24873
APOLLOTYRE,20100901,73.05,74.3,72.0,73.75,3223224,919495
APPAPER,20100901,204.8,232.05,204.5,224.3,2520911,357050
APPAPER,20100901,204.8,232.05,204.5,224.3,2399,2344
APPAPER,20100901,130.0,144.7,130.0,144.7,2520911,357050
APPAPER,20100901,130.0,144.7,130.0,144.7,2399,2344
APTECHT,20100901,142.4,146.95,142.0,145.6,413787,108886
AQUA,20100901,641.45,646.0,581.4,599.0,802530,204510
ARCHIDPLY,20100901,33.5,33.95,33.0,33.45,9364,5316
ARCHIES,20100901,133.3,139.3,130.25,137.75,89905,51828
AREVAT&D,20100901,293.9,293.9,291.5,292.45,52728,31811
ARIES,20100901,152.4,171.85,152.4,169.0,37590,26907
ARIHANT,20100901,114.65,117.95,113.4,117.95,101,65
ARL,20100901,2.0,2.0,1.95,1.95,276910,110953
AROGRANITE,20100901,50.75,52.25,50.75,51.4,5794,3493
ARROWTEX,20100901,8.2,8.45,8.2,8.4,5420,4153
ARSHIYA,20100901,280.0,284.95,274.05,275.8,12607,8889
ARSSINFRA,20100901,1255.0,1268.0,1245.0,1262.65,54385,16589
ARVIND,20100901,41.5,42.0,41.0,41.65,1054388,358085
ASAHIINDIA,20100901,81.35,88.35,81.35,86.25,275648,131477
ASAL,20100901,136.6,144.0,135.25,136.05,28735,21211
ASHAPURMIN,20100901,53.8,54.5,52.25,52.7,57549,29999
ASHCO,20100901,0.85,0.85,0.75,0.8,362412,227528
ASHOKLEY,20100901,74.6,75.5,74.25,74.75,5561237,1651561
ASIANELEC,20100901,24.6,24.9,24.45,24.55,97336,55584
ASIANHOTNR,20100901,397.0,402.0,389.2,395.85,5747,3278
ASIANPAINT,20100901,2793.1,2793.1,2728.0,2738.75,51933,35581
ASIANTILES,20100901,61.0,64.5,61.0,63.9,4670,972
ASIL,20100901,4.5,4.6,4.45,4.5,10758,7723
ASSAMCO,20100901,21.1,22.1,21.1,21.5,1849130,836605
