SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20170403,35.2,38.0,34.75,37.65,153831,121187
3IINFOTECH,20170403,5.05,5.15,5.0,5.05,1438199,799727
3MINDIA,20170403,11760.0,11989.5,11602.2,11930.95,2067,1535
63MOONS,20170403,75.75,77.85,75.1,77.5,106149,51391
8KMILES,20170403,611.75,616.45,606.2,611.85,29255,14455
A2ZINFRA,20170403,43.5,45.6,43.25,45.35,1885683,1254652
AARTIDRUGS,20170403,574.15,589.0,574.15,585.05,6269,3460
AARTIIND,20170403,773.95,797.0,768.1,789.5,164028,134822
AARVEEDEN,20170403,74.5,74.5,73.0,73.75,38049,21971
ABAN,20170403,226.5,231.1,225.25,227.85,1264173,351740
ABB,20170403,1285.0,1330.0,1282.5,1321.55,117066,71089
ABBOTINDIA,20170403,4609.05,4788.0,4609.05,4767.1,4138,2585
ABFRL,20170403,154.35,157.5,154.35,156.3,345599,196424
ABIRLANUVO,20170403,1521.5,1529.45,1514.0,1519.45,115727,52172
ACC,20170403,1470.0,1476.4,1455.5,1461.95,441124,227077
ACCELYA,20170403,1450.0,1474.0,1450.0,1470.7,1222,1023
ACE,20170403,59.75,63.8,59.25,61.95,832075,325065
ADANIENT,20170403,108.85,112.3,107.95,111.8,4741739,1623479
ADANIPORTS,20170403,340.6,343.9,338.75,342.1,2441776,1240395
ADANIPOWER,20170403,40.15,41.15,39.85,40.7,8398643,2435997
ADANITRANS,20170403,64.65,70.35,64.2,68.1,3237296,1151082
ADFFOODS,20170403,171.5,179.1,171.5,175.95,95630,58248
ADHUNIK,20170403,7.0,7.0,6.85,6.85,96209,71625
ADHUNIKIND,20170403,105.0,106.0,104.75,105.4,26547,1240
ADLABS,20170403,79.15,82.2,79.15,81.3,499333,205154
ADORWELD,20170403,315.5,315.8,312.55,314.7,4542,2745
ADVANIHOTR,20170403,67.5,68.2,63.5,67.55,644666,223023
ADVENZYMES,20170403,2061.0,2089.0,2055.0,2061.75,71119,40863
AEGISCHEM,20170403,195.7,200.0,195.1,196.55,166903,79879
AFL,20170403,70.0,74.4,70.0,72.6,20891,16920
AGCNET,20170403,91.05,95.0,85.25,94.35,7602,4164
AGRITECH,20170403,39.9,40.0,37.7,38.1,12401,8531
AGROPHOS,20170403,22.45,22.85,22.0,22.7,246000,240000
AHLEAST,20170403,222.9,222.9,217.25,218.45,180,149
AHLUCONT,20170403,313.9,326.9,313.0,323.2,68519,49003
AHLWEST,20170403,220.0,225.0,210.0,213.7,2505,1240
AIAENG,20170403,1561.85,1600.0,1553.0,1588.75,49528,29748
AIFL,20170403,388.0,409.6,380.8,402.9,247459,163219
AIRAN,20170403,61.0,74.0,61.0,72.8,270000,180000
AJANTPHARM,20170403,1765.0,1778.0,1740.5,1746.3,113671,61107
AJMERA,20170403,205.65,209.7,203.55,208.1,165562,65075
AKASH,20170403,126.0,126.0,126.0,126.0,1000,1000
AKSHARCHEM,20170403,728.0,799.0,727.0,773.2,53279,31188
AKSHOPTFBR,20170403,21.4,22.25,21.25,22.05,1798546,888606
AKZOINDIA,20170403,1910.0,1968.0,1910.0,1961.85,40639,11747
ALANKIT,20170403,24.0,24.3,22.7,23.25,535986,206249
ALBERTDAVD,20170403,320.0,325.0,316.55,320.5,7725,5416
ALBK,20170403,73.5,74.0,72.9,73.45,1614730,238745
ALCHEM,20170403,24.0,24.0,22.9,23.05,77645,66288
ALEMBICLTD,20170403,36.7,38.0,36.1,37.8,1436010,835521
ALICON,20170403,455.0,455.0,438.15,444.8,2407,1299
ALKALI,20170403,76.5,76.9,75.55,75.9,13186,8731
ALKEM,20170403,2207.05,2235.0,2154.05,2163.35,29458,16216
ALKYLAMINE,20170403,458.0,462.95,448.0,456.0,23344,13698
ALLCARGO,20170403,169.7,172.0,165.3,170.4,270456,168568
ALLSEC,20170403,370.0,390.0,360.05,389.45,26425,16629
ALMONDZ,20170403,18.95,19.75,17.7,18.5,94954,64491
ALOKTEXT,20170403,2.95,3.15,2.95,3.0,5927943,3307572
ALPHAGEO,20170403,888.05,889.5,874.45,881.6,42055,29800
ALPSINDUS,20170403,6.45,7.3,6.45,7.2,109656,75953
AMARAJABAT,20170403,898.0,915.1,895.0,908.35,861505,321067
AMBIKCO,20170403,1305.0,1339.0,1305.0,1325.1,6480,5026
AMBUJACEM,20170403,239.15,242.0,235.0,237.55,2178311,939637
AMDIND,20170403,29.7,29.95,28.8,29.25,14323,9680
AMRUTANJAN,20170403,591.0,621.0,591.0,616.05,45561,23667
AMTEKAUTO,20170403,33.5,34.3,33.3,33.85,1358611,656747
AMTL,20170403,24.5,24.65,24.2,24.45,14769,13579
ANANDAMRUB,20170403,17.9,17.9,17.9,17.9,3010,3010
ANANTRAJ,20170403,48.0,50.3,47.75,49.65,1214754,691251
ANDHRABANK,20170403,58.3,59.15,57.7,58.85,2899114,860112
ANDHRSUGAR,20170403,311.45,320.0,311.45,314.2,119246,52463
ANGIND,20170403,9.0,9.25,8.6,9.2,54019,42398
ANKITMETAL,20170403,1.75,1.75,1.7,1.75,38654,36725
ANSALAPI,20170403,15.3,15.35,15.05,15.15,252189,207916
ANSALHSG,20170403,24.6,25.25,24.0,24.8,73142,56714
APARINDS,20170403,750.45,757.7,728.1,735.9,47283,26740
