SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20171116,49.25,50.8,49.25,49.9,125047,76773
3IINFOTECH,20171116,3.9,3.9,3.75,3.85,1602981,1091361
3MINDIA,20171116,15084.0,16159.95,15045.0,15893.45,4353,2182
63MOONS,20171116,118.4,120.4,115.0,115.65,233869,128867
8KMILES,20171116,829.2,855.0,827.45,838.4,216819,54775
A2ZINFRA,20171116,36.15,37.25,36.05,36.4,861092,325277
AARTIDRUGS,20171116,521.1,536.65,521.1,535.15,4972,3986
AARTIIND,20171116,899.85,900.0,890.15,891.65,9908,6979
AARVEEDEN,20171116,44.2,45.95,43.1,44.95,39735,17478
AARVI,20171116,93.0,95.0,92.05,94.35,24000,16000
ABAN,20171116,190.9,195.4,190.9,193.5,727949,163782
ABB,20171116,1365.0,1372.0,1341.3,1365.8,10401,4878
ABBOTINDIA,20171116,5025.0,5039.0,4844.0,4866.0,6193,2967
ABCAPITAL,20171116,190.5,199.6,190.0,198.9,6098738,2807376
ABFRL,20171116,149.05,155.9,149.05,154.55,1367090,1190371
ACC,20171116,1778.0,1804.0,1776.05,1795.65,350500,162953
ACCELYA,20171116,1280.0,1305.0,1266.0,1290.15,6564,4481
ACCORD,20171116,59.1,59.1,59.0,59.0,4000,4000
ACE,20171116,106.0,111.6,105.05,108.2,1544943,408204
ADANIENT,20171116,145.0,146.0,139.6,144.75,5535897,537243
ADANIPORTS,20171116,408.0,410.6,395.0,397.2,5321941,3557635
ADANIPOWER,20171116,32.35,33.35,32.05,33.15,6949042,1316266
ADANITRANS,20171116,199.1,208.3,199.1,206.15,925057,328528
ADFFOODS,20171116,236.1,266.0,234.0,261.75,1641937,446940
ADHUNIK,20171116,4.2,4.4,4.1,4.2,50461,41221
ADORWELD,20171116,526.6,535.0,514.8,528.8,68764,18581
ADSL,20171116,22.0,22.1,21.4,21.75,16781,10062
ADVANIHOTR,20171116,62.1,63.95,62.0,62.5,3915,2632
ADVENZYMES,20171116,265.1,274.85,262.5,267.35,166052,79732
AEGISCHEM,20171116,230.0,234.8,226.5,234.05,81112,40850
AGCNET,20171116,105.2,107.0,104.0,104.85,1429,727
AGLSL,20171116,120.05,126.8,120.0,124.45,26412,23864
AGRITECH,20171116,124.0,124.95,121.45,121.95,12485,7827
AGROPHOS,20171116,26.1,27.3,25.95,27.0,156000,132000
AHLEAST,20171116,269.0,273.95,266.05,266.3,433,275
AHLUCONT,20171116,322.1,339.0,315.5,326.85,89372,31016
AHLWEST,20171116,290.0,294.0,273.0,277.8,4986,2623
AIAENG,20171116,1392.95,1411.4,1383.0,1404.6,27264,19905
AIFL,20171116,535.0,537.05,525.05,529.2,126835,62132
AIRAN,20171116,192.0,192.0,188.0,190.0,2000,2000
AIROLAM,20171116,49.0,49.25,48.4,48.75,24000,18000
AJANTPHARM,20171116,1238.05,1246.6,1214.0,1229.45,128027,40925
AJMERA,20171116,288.4,295.25,288.1,289.7,100348,32883
AKASH,20171116,81.6,81.6,81.6,81.6,101000,101000
AKSHARCHEM,20171116,677.0,695.0,675.0,685.5,23813,12940
AKZOINDIA,20171116,1814.0,1814.0,1755.0,1765.35,3957,2218
ALANKIT,20171116,37.15,37.5,36.3,36.95,2193868,541984
ALBERTDAVD,20171116,283.0,289.95,278.0,287.15,4170,3186
ALBK,20171116,75.45,79.4,74.55,78.8,3730956,490957
ALCHEM,20171116,17.6,17.7,16.3,16.95,106166,53764
ALEMBICLTD,20171116,39.0,39.3,38.5,39.0,207278,124805
ALICON,20171116,576.9,606.0,576.9,599.1,1487,766
ALKALI,20171116,75.0,76.3,71.15,73.7,6038,4972
ALKEM,20171116,1989.95,1994.0,1960.15,1975.0,11989,8331
ALKYLAMINE,20171116,577.95,577.95,567.05,569.4,8793,5591
ALLCARGO,20171116,166.35,168.0,163.5,164.45,183807,145912
ALLSEC,20171116,452.95,452.95,432.4,440.65,11608,6693
ALMONDZ,20171116,23.5,27.5,23.5,26.4,109619,36352
ALPA,20171116,30.45,33.1,29.6,32.55,75606,55101
ALPHAGEO,20171116,877.0,904.45,875.0,891.6,71613,22141
ALPSINDUS,20171116,4.65,4.8,4.6,4.7,58079,56575
AMARAJABAT,20171116,830.35,833.75,786.0,792.9,1596267,414731
AMBIKCO,20171116,1334.9,1334.9,1295.1,1300.75,1949,1492
AMBUJACEM,20171116,279.45,281.8,274.55,275.15,2588111,965474
AMDIND,20171116,53.05,55.4,49.0,50.2,869647,309953
AMRUTANJAN,20171116,599.45,609.65,598.0,600.05,4469,3933
ANANTRAJ,20171116,53.35,55.0,52.2,54.5,1445548,650947
ANDHRABANK,20171116,62.95,65.25,62.5,64.8,4021264,660404
ANDHRACEMT,20171116,11.6,11.6,10.8,11.0,661319,359793
ANDHRSUGAR,20171116,567.0,577.9,565.0,568.1,56206,30670
ANGIND,20171116,5.8,5.9,5.7,5.9,17942,17572
ANIKINDS,20171116,56.3,56.4,53.8,56.4,15443,12179
ANSALAPI,20171116,20.85,21.9,20.35,21.9,136602,108455
ANSALHSG,20171116,20.7,22.45,20.7,21.95,61590,32482
APARINDS,20171116,745.05,762.2,745.05,749.55,16823,11172
APCL,20171116,237.0,244.0,235.5,241.45,3615,2173
APCOTEXIND,20171116,477.0,477.0,462.0,464.15,7085,5436
APEX,20171116,509.25,509.25,496.1,509.25,533720,198750
APLAPOLLO,20171116,1860.0,1900.0,1860.0,1877.75,12086,9556
APLLTD,20171116,514.0,532.2,511.2,515.65,242662,165509
APOLLOHOSP,20171116,1007.1,1026.75,998.0,1022.05,594917,283782
APOLLOTYRE,20171116,233.45,237.0,231.55,233.25,2056626,612570
APOLSINHOT,20171116,839.95,870.0,812.4,822.25,720,470
APTECHT,20171116,308.9,311.35,302.0,306.4,296859,93594
ARCHIDPLY,20171116,96.65,99.0,96.65,97.75,37778,21671
ARCHIES,20171116,28.75,28.75,28.0,28.2,44867,33792
ARCOTECH,20171116,49.1,51.9,49.1,51.9,695440,392573
ARIHANTSUP,20171116,168.75,171.45,166.5,168.15,223355,66366
ARMANFIN,20171116,202.4,207.0,202.0,205.95,7684,6705
AROGRANITE,20171116,64.05,65.45,64.05,65.15,13761,8341
