SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20110928,55.95,55.95,53.5,53.85,59167,7951
3IINFOTECH,20110928,27.0,27.85,26.6,26.75,572077,133977
3MINDIA,20110928,4250.0,4250.0,4210.05,4210.05,27,27
A2ZMES,20110928,225.8,226.0,217.1,220.1,72149,11131
AANJANEYA,20110928,451.1,470.9,433.15,439.75,114640,45265
AARTIDRUGS,20110928,107.0,107.0,104.5,105.45,1767,1433
AARTIIND,20110928,46.5,47.45,45.25,46.0,23822,19403
AARVEEDEN,20110928,38.45,38.95,34.3,34.7,1227,790
ABAN,20110928,373.0,374.35,357.3,359.95,593179,57445
ABB,20110928,752.05,757.0,727.45,738.05,81029,35642
ABBOTINDIA,20110928,1446.5,1449.0,1424.1,1426.4,351,255
ABCIL,20110928,100.0,100.5,97.5,98.6,3062,2463
ABGSHIP,20110928,396.1,405.7,396.1,399.25,220855,92050
ABHISHEK,20110928,10.05,10.45,9.9,9.9,1606,1295
ABIRLANUVO,20110928,914.7,933.65,905.85,919.55,95563,56212
ACC,20110928,1095.1,1102.5,1083.4,1088.15,314859,161828
ACE,20110928,44.8,46.1,44.8,45.25,20345,13986
ACKRUTI,20110928,197.0,197.0,190.05,190.7,2690,1307
ACROPETAL,20110928,15.6,15.7,14.8,15.0,85590,53207
ADANIENT,20110928,560.0,560.0,560.0,560.0,1000000,1000000
ADANIENT,20110928,560.0,560.0,560.0,560.0,222175,91769
ADANIENT,20110928,568.35,568.35,533.0,541.85,1000000,1000000
ADANIENT,20110928,568.35,568.35,533.0,541.85,222175,91769
ADANIPOWER,20110928,87.05,87.15,83.0,83.45,350147,140947
ADFFOODS,20110928,56.6,56.8,55.15,56.3,2539,1834
ADHUNIK,20110928,49.05,49.05,46.95,48.4,241183,150048
ADORWELD,20110928,151.0,151.85,150.2,150.7,2782,1946
ADSL,20110928,28.0,29.2,27.6,28.85,98541,58635
ADVANTA,20110928,386.0,389.0,371.5,373.2,22887,8145
AEGISCHEM,20110928,193.1,194.8,190.0,193.05,22989,14502
AFL,20110928,38.0,38.4,37.4,37.9,2555,2070
AFTEK,20110928,11.5,11.5,10.7,10.7,82042,37501
AGCNET,20110928,141.0,149.95,141.0,148.8,3644,2852
AGRE,20110928,40.05,41.25,40.0,40.25,5372,4480
AGRODUTCH,20110928,7.3,7.5,7.0,7.25,26603,20518
AHLEAST,20110928,293.15,300.0,290.1,295.3,2384,1984
AHLUCONT,20110928,111.95,111.95,106.4,107.15,522,356
AHLWEST,20110928,162.0,162.9,153.05,154.1,1034,822
AHMEDFORGE,20110928,103.5,104.7,102.15,102.8,4402,3079
AIAENG,20110928,310.55,314.85,310.2,310.25,1743,1523
AJANTPHARM,20110928,312.65,316.0,301.5,304.4,4311,2521
AJMERA,20110928,120.95,122.9,117.1,118.25,9575,4687
AKSHOPTFBR,20110928,6.4,6.4,6.1,6.1,28389,19681
AKZOINDIA,20110928,953.75,954.0,925.15,937.1,5594,4698
ALBK,20110928,161.9,162.45,158.0,158.6,405732,159107
ALCHEM,20110928,261.6,261.75,259.0,259.45,103907,38405
ALEMBICLTD,20110928,19.15,19.5,19.0,19.0,14378,9871
ALFALAVAL,20110928,2175.25,2230.0,2175.25,2202.65,5633,2701
ALKALI,20110928,40.8,40.8,38.3,38.65,3496,1951
ALKYLAMINE,20110928,89.0,89.0,84.25,88.55,1614,5
ALLCARGO,20110928,143.95,144.5,142.0,143.15,1942,1578
ALLSEC,20110928,13.25,13.6,13.05,13.35,1423,974
ALMONDZ,20110928,24.0,24.0,22.15,22.6,497,396
ALOKTEXT,20110928,17.6,17.65,17.0,17.1,4955242,1845020
