SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20110801,53.05,53.2,51.6,52.05,68485,18957
3IINFOTECH,20110801,41.6,42.45,40.2,40.45,732469,313946
3MINDIA,20110801,4464.3,4510.0,4455.0,4496.2,643,564
A2ZMES,20110801,260.75,267.8,258.2,263.75,177694,65060
AANJANEYA,20110801,375.0,382.8,372.9,378.0,164147,118406
AARTIDRUGS,20110801,135.0,136.0,130.05,131.2,4818,3033
AARTIIND,20110801,51.55,52.0,50.85,51.2,15380,11282
AARVEEDEN,20110801,48.5,55.0,47.5,49.45,2166,1165
ABAN,20110801,491.0,497.95,474.25,480.7,599881,93784
ABB,20110801,868.85,894.0,854.05,862.55,31353,8321
ABBOTINDIA,20110801,1403.0,1489.0,1403.0,1459.8,1422,893
ABCIL,20110801,122.0,129.25,116.3,128.75,6338,4197
ABGSHIP,20110801,393.0,399.2,391.65,396.7,362375,127339
ABHISHEK,20110801,13.0,14.0,13.0,13.65,2437,1684
ABIRLANUVO,20110801,965.0,974.8,948.25,953.6,69623,33984
ACC,20110801,1010.0,1020.0,1004.15,1008.7,186546,76643
ACE,20110801,50.5,50.95,47.05,48.5,296510,147309
ACKRUTI,20110801,183.95,184.0,177.0,177.45,9830,3849
ACROPETAL,20110801,17.1,17.85,17.0,17.05,878252,287502
ADANIENT,20110801,605.0,649.0,601.1,638.15,5426379,858608
ADANIPOWER,20110801,104.0,106.1,99.8,103.25,5524229,2260736
ADFFOODS,20110801,69.7,71.15,69.1,69.85,7281,5562
ADHUNIK,20110801,74.55,75.5,73.1,73.55,22653,15422
ADORWELD,20110801,182.45,182.45,175.0,175.55,9382,5734
ADSL,20110801,43.8,44.95,42.9,43.1,66142,43364
ADVANIHOTR,20110801,37.75,37.75,36.0,36.0,970,970
ADVANTA,20110801,312.0,314.35,295.0,298.6,66728,19829
AEGISCHEM,20110801,230.5,236.0,221.3,224.55,33109,7737
AFL,20110801,44.0,45.0,43.35,44.0,4839,2652
AFTEK,20110801,13.35,13.55,13.25,13.3,130196,91945
AGCNET,20110801,155.0,157.0,146.4,155.4,1090,844
AGRE,20110801,49.0,50.0,48.55,49.9,2765,1926
AGRODUTCH,20110801,9.55,10.15,9.5,9.85,24927,21931
AHLEAST,20110801,292.05,305.0,292.05,297.95,358,288
AHLUCONT,20110801,134.0,139.0,133.6,138.1,10192,9290
AHLWEST,20110801,188.9,188.9,177.5,178.6,568,391
AHMEDFORGE,20110801,124.95,124.95,120.0,120.05,7947,4879
AIAENG,20110801,380.0,394.0,379.2,389.05,5822,4296
AJANTPHARM,20110801,352.0,356.0,346.05,348.55,20301,8916
AJMERA,20110801,148.5,152.0,145.1,145.9,11465,4494
AKSHOPTFBR,20110801,7.05,7.15,7.0,7.05,46014,42677
AKZOINDIA,20110801,989.9,997.9,969.0,977.35,18046,14773
ALBK,20110801,203.0,206.5,200.5,202.05,506553,212918
ALCHEM,20110801,229.45,229.9,228.8,229.35,107210,34869
ALEMBICLTD,20110801,22.1,22.15,21.0,21.3,93350,51707
ALFALAVAL,20110801,1672.25,1678.9,1651.55,1654.9,985,768
ALKALI,20110801,51.35,60.5,50.6,51.15,24428,11095
ALKYLAMINE,20110801,90.1,92.9,89.3,91.1,3121,150
ALLCARGO,20110801,160.05,160.05,157.0,157.25,1016,348
ALLSEC,20110801,20.5,20.5,18.8,19.3,3725,2953
ALMONDZ,20110801,25.65,25.65,24.0,24.3,628,464
ALOKTEXT,20110801,25.65,25.7,24.6,24.7,5612249,1729801
ALPA,20110801,10.2,10.75,10.05,10.05,1400,1300
ALPSINDUS,20110801,3.2,3.2,3.05,3.1,28511,19886
AMAR,20110801,94.5,94.95,92.1,92.9,37667,15984
AMARAJABAT,20110801,239.55,243.0,233.0,234.1,34906,23871
AMARJOTHI,20110801,60.1,62.35,59.0,59.2,362,347
AMBIKCO,20110801,185.05,193.5,185.05,187.7,5020,3472
