SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
ABANLLOYD,20021018,115.55,118.9,115.5,116.25,5947,4246
ABB,20021018,278.0,278.0,273.0,273.6,5587,3874
ABBALPO,20021018,45.95,45.95,44.2,44.4,4548,4149
ABBOTTLAB,20021018,155.0,155.0,155.0,155.0,100,100
ABSHEKINDS,20021018,7.4,7.4,6.85,6.95,3477,3475
ABSIND,20021018,58.0,58.8,58.0,58.8,896,896
ACC,20021018,145.0,146.45,143.5,145.3,517791,256910
ADANIEXPO,20021018,144.0,147.1,144.0,144.8,38035,590
ADLABSFILM,20021018,62.2,62.75,60.6,60.85,23684,15677
ADVANIORLI,20021018,23.45,23.45,22.45,23.3,347,200
AEGISCHEM,20021018,10.0,10.0,9.25,9.6,52,51
AFTEKINFO,20021018,330.9,337.0,322.65,325.95,2194555,154088
AGEEGOLD,20021018,34.0,34.85,33.0,33.1,1222,1215
AGREVOIND,20021018,161.7,161.7,159.4,159.9,6311,4725
AGRODUTCH,20021018,15.6,16.2,15.6,15.8,7620,6980
AHMEDELEC,20021018,56.05,58.0,56.05,58.0,196,196
AHMEDFORGE,20021018,23.5,24.1,23.2,24.0,16706,15488
AJANTPHARM,20021018,37.85,37.85,36.75,37.55,5752,600
AKSHOPTFBR,20021018,28.25,28.9,28.15,28.35,4371,2250
ALEMBICLTD,20021018,117.05,119.5,117.05,118.0,658,600
ALFALAVAL,20021018,255.55,257.9,255.0,255.25,1260,1260
ALOKTEXT,20021018,12.6,12.8,12.55,12.75,24106,17953
AMARAJABAT,20021018,73.25,73.25,72.0,72.3,7975,4292
AMBUJARAJN,20021018,3.25,3.4,3.25,3.25,10430,9765
AMITSPIN,20021018,2.45,3.25,2.45,2.5,3,0
AMTREXAPPL,20021018,18.0,18.05,18.0,18.0,2500,2500
ANAMALFIN,20021018,6.0,6.0,5.6,5.65,1002,1002
ANDHRABANK,20021018,13.65,13.75,13.55,13.55,100959,81588
ANDHRSUGAR,20021018,24.0,24.5,23.55,24.25,801,800
ANTGRAPHIC,20021018,2.4,2.4,1.85,1.95,2401,2400
APCOTEXLAT,20021018,27.0,27.0,27.0,27.0,50,50
APOLLOHOSP,20021018,98.5,100.2,98.5,99.8,40683,27565
APOLLOTYRE,20021018,123.5,124.1,120.1,121.05,101500,28317
APTECHT,20021018,32.4,32.9,31.8,32.0,82460,31798
ARCHIES,20021018,97.0,98.7,95.1,97.95,400,340
ARHAMFISCL,20021018,5.3,5.3,4.35,4.75,15142,12027
ARIHANTCRE,20021018,3.45,3.5,3.25,3.25,30801,7700
ARVINDMILL,20021018,21.65,21.7,21.45,21.55,135444,91493
ASAHIINDIA,20021018,35.0,36.0,34.7,35.95,12357,6915
ASHAPURMIN,20021018,95.0,101.95,95.0,101.95,602,601
ASHIMASYN,20021018,17.75,17.75,14.5,14.9,727,625
ASHKLEYFIN,20021018,39.5,39.85,39.25,39.25,6479,6051
ASHOKLEY,20021018,88.8,88.85,86.5,86.9,56250,46813
ASIANELEC,20021018,21.55,21.55,21.55,21.55,100,100
ASIANHOTEL,20021018,68.65,71.55,68.65,70.3,441,305
ASIANPAINT,20021018,348.6,348.6,339.15,340.2,8098,5760
ATCOIND,20021018,16.9,17.2,16.5,16.65,21401,17081
ATLASCOPCO,20021018,182.0,183.9,182.0,182.9,827,827
ATLASCYCLE,20021018,62.8,63.5,62.8,63.0,3486,3468
ATULPROD,20021018,30.0,30.2,29.1,29.1,1502,1402
AUROPHARMA,20021018,212.5,221.0,212.5,218.95,4068,2984
AZTEC,20021018,37.5,39.6,36.9,37.2,303411,64098
BAJAJAUTO,20021018,394.0,419.0,394.0,402.2,55694,24357
BAJAJHIND,20021018,56.0,60.0,55.0,60.0,25876,24816
BAJAJPLAST,20021018,3.25,3.5,3.25,3.4,375,200
BAJAUTOFIN,20021018,49.0,50.0,49.0,49.5,1735,1700
BALAJIDIST,20021018,8.2,8.3,8.0,8.15,5526,5325
BALAJITELE,20021018,96.5,96.75,94.5,94.85,163597,71108
BALMLAWRIE,20021018,89.4,89.4,87.5,87.7,8483,6075
BALRAMCHIN,20021018,109.0,109.0,105.0,106.95,8431,2026
BANARISUG,20021018,126.05,126.05,126.05,126.05,100,100
BANKBARODA,20021018,46.0,46.2,45.8,46.05,20460,14045
BANKINDIA,20021018,26.5,26.55,26.1,26.2,44437,36528
BANKPUNJAB,20021018,12.7,13.0,12.7,13.0,29900,28500
BANKRAJAS,20021018,13.75,13.75,13.35,13.5,44324,41019
BASF,20021018,100.0,100.0,98.55,98.85,4025,3392
BATAINDIA,20021018,33.85,33.95,33.35,33.7,17329,13623
BAUSCHLOMB,20021018,55.5,56.0,55.1,55.25,29168,26457
BAYER,20021018,1473.0,1473.0,1405.0,1418.0,23,22
BEL,20021018,161.7,162.8,155.5,156.55,567340,90587
BELCERAMIC,20021018,4.0,4.4,3.95,4.4,750,750
BEML,20021018,66.0,67.35,62.1,62.9,1990827,231711
BERGEPAINT,20021018,74.6,76.0,74.6,75.0,1312,1260
BFLSOFTWAR,20021018,580.0,594.0,565.0,585.35,65546,31527
BGFL,20021018,13.8,13.8,13.6,13.6,3001,3000
BHARATFORG,20021018,165.95,173.0,165.0,172.1,144450,77072
BHARATGEAR,20021018,11.2,11.2,11.2,11.2,25,25
BHARATHOT,20021018,27.45,27.85,27.45,27.8,220,200
BHARATRAS,20021018,29.0,29.0,29.0,29.0,700,700
