SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,2006083,145.8,147.3,145.0,145.25,151393,66265
3MINDIA,2006083,1115.0,1150.0,1114.0,1140.95,462,380
AARTIDRUGS,2006083,86.1,88.0,81.2,82.15,6877,4440
AARTIIND,2006083,30.0,30.55,29.55,29.8,59754,38848
ABANLOYD,2006083,1055.0,1055.0,991.1,1014.65,90708,41503
ABB,2006083,2484.0,2567.5,2438.0,2546.55,111560,40084
ABIRLANUVO,2006083,744.0,746.0,735.0,740.15,40361,37596
ABSHEKINDS,2006083,20.5,20.5,19.6,19.7,126634,80003
ACC,2006083,870.0,876.0,857.3,861.6,1390724,272903
ADANIEXPO,2006083,115.65,118.0,113.55,116.1,159995,80726
ADHUNIK,2006083,28.6,29.5,27.3,27.35,145402,61574
ADLABSFILM,2006083,239.4,254.2,237.0,245.55,482187,95916
ADORWELD,2006083,315.9,322.0,315.0,317.75,17534,13908
AEGISCHEM,2006083,142.8,143.4,141.0,143.4,3101,3049
AFTEKINFO,2006083,56.1,60.0,55.6,58.75,5777867,1350692
AGRODUTCH,2006083,23.5,24.65,23.5,24.55,98434,53126
AHMEDFORGE,2006083,150.05,156.4,150.05,156.4,7071,7043
AIAENG,2006083,620.0,644.0,620.0,632.1,19408,10262
AIRDECCAN,2006083,76.1,79.0,75.15,75.75,202251,39600
AJANTPHARM,2006083,70.75,71.25,69.6,70.15,12341,7465
AKSHOPTFBR,2006083,50.5,54.75,50.5,53.4,16943,9928
ALBK,2006083,63.4,69.0,63.4,67.25,1614558,555266
ALEMBICLTD,2006083,332.95,344.9,330.4,336.6,11106,8410
ALFALAVAL,2006083,817.0,819.0,795.0,801.45,936,815
ALLCARGO,2006083,606.5,631.0,606.0,620.9,12118,2826
ALLSEC,2006083,219.0,223.5,216.05,220.8,32281,23028
ALOKTEXT,2006083,63.0,64.0,58.9,59.55,3483738,2476582
ALPSINDUS,2006083,92.8,95.5,92.0,93.1,384518,81313
AMAR,2006083,48.95,54.2,48.95,51.8,741509,193059
AMARAJABAT,2006083,310.0,322.5,310.0,313.3,281528,64375
AMBICAAGAR,2006083,9.35,10.0,8.95,9.3,14556,8671
AMTEKAUTO,2006083,268.0,281.5,268.0,280.25,36430,28687
AMTEKINDIA,2006083,115.0,115.95,111.25,112.65,114790,74308
ANDHRABANK,2006083,76.0,79.4,76.0,76.95,2151085,1120280
ANDHRSUGAR,2006083,147.0,165.6,144.0,157.15,457919,138019
ANSALINFRA,2006083,405.2,414.0,381.6,385.65,163455,48605
ANTGRAPHIC,2006083,0.35,0.35,0.3,0.35,66012,42006
APARINDS,2006083,179.05,182.9,179.0,180.5,745,621
APCOTEXLAT,2006083,37.0,37.0,36.05,36.05,180,180
APIL,2006083,237.85,244.9,236.1,237.4,169454,59874
APOLLOHOSP,2006083,394.0,409.0,394.0,403.7,17114,10575
APOLLOTYRE,2006083,266.9,267.0,259.0,264.3,11323,7021
APPAPER,2006083,108.0,108.0,105.1,105.6,2271,1859
APTECHT,2006083,104.85,107.9,103.45,104.15,209563,40519
ARCHIES,2006083,160.95,166.65,154.0,156.85,709252,97188
ARL,2006083,1.25,1.35,1.25,1.3,171958,125755
ARSBONDS,2006083,102.51,102.65,102.5,102.53,15805,15805
ARVINDMILL,2006083,55.65,56.5,55.5,55.6,556502,141063
ASAHIINDIA,2006083,82.25,83.75,80.1,82.15,35545,27317
ASAL,2006083,82.3,82.3,74.7,75.35,962,909
ASHAPURMIN,2006083,196.95,199.95,194.0,194.95,8205,4848
ASHOKLEY,2006083,37.6,37.95,36.4,36.7,6493969,2425181
ASIANELEC,2006083,344.3,344.3,344.3,344.3,6659,6659
ASIANHOTEL,2006083,562.0,581.0,551.1,576.9,5332,4667
ASIANPAINT,2006083,610.9,625.0,605.0,617.4,68385,66689
ASIL,2006083,8.1,8.4,8.1,8.15,772,672
ASTRAIDL,2006083,622.5,698.0,622.0,681.5,1556,733
ASTRAMICRO,2006083,166.5,166.75,155.0,158.8,83669,44118
ATUL,2006083,104.0,105.0,103.0,103.25,2876,1811
AURIONPRO,2006083,95.0,101.0,94.0,96.1,89353,60621
AUROPHARMA,2006083,613.0,623.0,606.1,611.85,74082,29474
AUTOAXLES,2006083,485.0,490.0,465.5,474.55,2620,2346
AVAYAGCL,2006083,257.25,264.5,257.25,259.25,5353,3640
AVENTIS,2006083,1350.0,1370.0,1313.0,1329.9,1686,1512
AZTEC,2006083,136.5,141.85,136.0,136.75,74926,21502
BAGFILMS,2006083,8.2,8.5,8.15,8.25,83834,52070
BAGYAMETAL,2006083,64.0,65.5,63.0,63.1,22766,13929
BAJAJAUTO,2006083,2544.0,2600.0,2544.0,2575.95,137647,62343
BAJAJHIND,2006083,345.55,355.55,339.25,343.15,3295743,1085320
BAJAUTOFIN,2006083,391.25,391.25,382.15,382.2,1017,934
BALAJITELE,2006083,118.5,118.7,114.0,117.15,75360,67349
BALASPONGE,2006083,40.5,44.0,40.5,44.0,22877,18495
BALASTEELS,2006083,13.9,15.2,13.1,14.4,124638,56559
BALKRISIND,2006083,465.0,478.75,460.0,462.65,1761,1613
BALMLAWRIE,2006083,380.0,400.0,377.0,380.9,3158,2306
BALPHARMA,2006083,33.8,34.5,33.3,33.8,20555,2624
BALRAMCHIN,2006083,91.0,102.4,90.7,97.8,12988102,2907271
BANARISUG,2006083,953.0,1025.75,953.0,1024.95,1368,983
BANKBARODA,2006083,229.75,231.5,228.4,229.85,384675,120654
BANKINDIA,2006083,115.0,121.45,114.9,119.4,3489239,2074241
BANKRAJAS,2006083,30.9,31.5,30.65,30.9,259721,165142
BARTRONICS,2006083,65.85,66.0,62.1,63.15,147226,61385
BASF,2006083,200.95,201.0,196.35,197.05,11303,5436
BASML,2006083,92.0,94.8,91.25,93.95,25443,17809
BATAINDIA,2006083,181.9,185.0,177.15,179.05,626342,177872
BBTC,2006083,291.0,291.0,291.0,291.0,605,601
BCCL,2006083,53.5,56.0,53.5,54.6,2065,1565
BEL,2006083,1104.0,1104.0,1020.5,1035.75,322436,163164
BEML,2006083,934.55,996.8,921.65,930.5,207518,53049
BEPL,2006083,27.05,27.45,26.2,27.3,4120,3500
BERGEPAINT,2006083,74.75,75.75,72.0,72.5,51369,38376
BHARATFORG,2006083,311.0,314.45,302.55,305.4,731753,306689
BHARATGEAR,2006083,44.0,45.75,43.55,45.75,5912,5372
BHARATRAS,2006083,51.0,51.0,49.1,49.1,126,121
BHARTIARTL,2006083,396.0,405.0,390.05,399.15,1111889,443672
BHARTISHIP,2006083,280.05,293.65,280.05,288.6,22334,18663
BHEL,2006083,2170.0,2192.0,2105.4,2118.8,864662,319911
BHUSANSTL,2006083,232.7,234.9,229.2,229.9,120716,52897
BIL,2006083,125.1,128.35,125.1,128.35,8738,7888
BILT,2006083,108.0,111.4,106.25,106.85,269774,132254
BINDALAGRO,2006083,23.2,23.5,21.5,22.1,456520,242095
BIOCON,2006083,329.95,330.5,326.15,327.65,23736,17653
BIRLAJUTE,2006083,264.9,275.5,261.05,267.95,205173,78200
BLBLIMITED,2006083,11.25,11.5,11.2,11.2,565,565
BLKASHYAP,2006083,919.0,931.05,901.0,912.55,9401,6130
BLOWPLAST,2006083,101.05,102.0,98.05,99.5,15531,13694
BLUEDART,2006083,460.05,470.0,460.05,465.0,2803,2527
BLUESTARCO,2006083,600.7,630.95,600.7,621.65,2419,1728
BLUESTINFO,2006083,81.0,81.05,79.0,79.7,3851,2693
BOC,2006083,174.0,174.0,168.0,168.95,55083,29850
BOMDYEING,2006083,539.9,549.9,525.0,529.55,410860,51930
BONGAIREFN,2006083,49.9,50.75,49.75,49.95,194827,106131
BOSCHCHASY,2006083,840.0,845.9,830.1,834.05,195,77
BPCL,2006083,309.85,312.0,307.0,308.25,55462,25898
BPLENGG,2006083,4.1,4.25,4.1,4.15,3700,3700
BRFL,2006083,166.7,168.3,160.25,162.45,190560,36523
BRITANNIA,2006083,1110.0,1110.0,1064.05,1096.5,8142,6481
BSCFAUG08A,2006083,93.05,93.05,92.6,92.6,150,150
BSL,2006083,29.0,29.65,28.7,28.75,1144,953
CADILAHC,2006083,559.0,569.9,556.25,559.85,7847,5185
CALSOFT,2006083,64.7,66.0,62.1,64.0,5572,4516
CAMBRIDGE,2006083,106.0,111.0,105.5,107.7,72865,33318
CANBK,2006083,196.9,203.0,196.4,198.05,524211,146846
CARBORUNIV,2006083,123.25,130.0,123.25,126.4,22698,17038
CAROLINFO,2006083,33.2,33.3,31.9,32.0,13390,10707
CCL,2006083,380.0,384.0,379.0,382.65,785,715
CELEBRITY,2006083,124.75,124.75,115.6,116.5,33343,20247
CENTBOP,2006083,21.05,21.85,21.05,21.3,337728,194948
CENTENKA,2006083,130.0,130.0,125.0,125.65,32733,20600
CENTEXT,2006083,3.0,3.0,2.85,2.85,16481,13539
CENTURYPLY,2006083,158.5,163.0,157.0,157.05,1888,1581
CENTURYTEX,2006083,400.0,407.0,390.25,397.0,3239797,371085
CESC,2006083,282.0,286.0,280.0,284.2,98382,42454
CHAMBLFERT,2006083,34.9,34.9,33.25,33.5,994578,377541
CHEMFALKAL,2006083,111.95,112.35,111.95,112.35,407,406
CHEMPLAST,2006083,5.95,6.05,5.85,6.05,45033,43367
CHENNPETRO,2006083,184.95,194.0,184.95,191.5,111485,66288
CHESLINTEX,2006083,15.3,15.3,14.75,15.15,4627,4125
CHOLADBS,2006083,127.75,133.0,123.65,132.25,7471,5831
CIMCOBIRLA,2006083,4.9,5.4,4.9,5.4,4409,3380
CIPL,2006083,10.05,10.25,10.05,10.1,29258,22660
CIPLA,2006083,235.45,238.0,232.1,232.95,1248833,666132
CLASSIC,2006083,320.8,320.8,308.0,312.2,29620,9715
CLNINDIA,2006083,268.0,269.75,260.35,260.65,978,476
CMC,2006083,401.0,425.0,401.0,422.35,10885,7370
COCHINREFN,2006083,127.0,128.4,125.75,126.0,40848,30689
COLGATE,2006083,368.15,374.5,360.0,361.15,285485,145294
COLORCHIPS,2006083,7.7,8.35,7.7,8.1,20828,18528
COMPUTECH,2006083,4.75,5.25,4.75,5.25,18531,18530
CONCOR,2006083,1628.0,1631.0,1511.0,1557.0,5153,4421
CONSOFINVT,2006083,24.0,24.9,24.0,24.55,10459,8873
COROMNFERT,2006083,60.1,62.2,60.1,61.55,67962,48621
CORPBANK,2006083,255.9,269.45,254.65,264.95,323234,173317
COSMOFILMS,2006083,96.5,99.1,93.5,94.2,127113,38903
CRANESSOFT,2006083,104.45,104.45,100.3,101.05,3806,2850
CREATIVEYE,2006083,5.25,5.45,5.2,5.2,4553,2951
CREWBOS,2006083,150.0,154.5,148.7,149.3,5948,3012
CRISIL,2006083,1550.0,1570.0,1540.05,1545.25,105,85
CROMPGREAV,2006083,1019.0,1043.0,1003.0,1020.6,40783,28862
CUB,2006083,119.8,119.8,118.1,119.0,49328,38887
CUMMINSIND,2006083,199.0,202.2,188.0,193.8,993444,278946
CYBERMEDIA,2006083,60.0,60.5,58.25,59.0,2334,1319
CYBERTECH,2006083,10.0,10.8,10.0,10.4,8415,3520
D-LINK,2006083,79.6,81.45,76.7,77.7,225307,67180
DABUR,2006083,134.9,135.4,132.05,132.7,552893,233592
DABURPHARM,2006083,55.9,56.8,55.9,56.3,23514,16254
DALMIACEM,2006083,268.0,273.0,265.0,268.15,34804,12016
DATATECH,2006083,46.0,47.0,44.35,44.9,47944,23259
DCHL,2006083,388.5,420.0,388.5,407.1,19192,10485
DCMSRMCONS,2006083,79.0,83.55,79.0,83.55,48718,32681
DCW,2006083,11.75,11.75,11.15,11.2,203218,119847
DEEPAKFERT,2006083,79.5,81.4,77.6,78.15,63514,24457
DENABANK,2006083,25.0,25.5,24.5,24.65,947798,358520
DEWANHOUS,2006083,61.1,61.75,59.5,59.75,264635,63507
DHAMPURSUG,2006083,99.8,115.4,99.3,110.45,5006222,731678
DHANBANK,2006083,23.15,24.0,23.1,23.2,5869,5283
DHARSUGAR,2006083,40.0,41.75,39.75,41.75,10792,7909
DICIND,2006083,170.0,170.25,165.0,166.0,657,651
DISHMAN,2006083,165.0,167.0,162.5,165.85,18767,12077
DIVISLAB,2006083,1645.0,1659.0,1615.0,1623.35,16439,4251
DREDGECORP,2006083,480.25,488.0,475.0,478.75,1902,1357
DRREDDY,2006083,1410.0,1435.0,1401.0,1408.65,107861,33367
DSKULKARNI,2006083,223.0,228.5,211.1,212.05,57248,29700
DWARKESH,2006083,108.5,129.55,108.5,121.4,1110070,178059
EASTSILK,2006083,175.1,189.0,175.1,186.2,13520,11756
EASUNREYRL,2006083,547.0,548.3,547.0,548.3,2565,2561
EDUCOMP,2006083,374.0,389.0,374.0,384.05,6134,4151
EICHERMOT,2006083,205.2,222.0,176.4,215.1,10497,6964
EIDPARRY,2006083,185.9,199.0,185.75,190.6,249792,97060
EIHOTEL,2006083,620.0,626.0,615.0,621.9,10879,6971
EIMCOELECO,2006083,270.0,283.8,270.0,283.0,1474,1446
EKC,2006083,357.4,373.6,343.5,347.85,56764,14714
ELDERPHARM,2006083,316.95,322.0,311.05,316.5,14155,4642
ELECTCAST,2006083,364.9,373.4,361.6,372.0,30966,27537
ELGIEQUIP,2006083,57.0,62.5,52.15,60.45,48701,23607
ELGITYRE,2006083,27.8,30.7,27.6,28.1,32006,21695
EMAMILTD,2006083,279.0,279.0,260.0,268.6,47217,10606
EMCO,2006083,515.0,525.65,494.0,514.05,6279,3426
EMERCK,2006083,503.8,503.8,468.0,471.65,4092,2805
EMKAY,2006083,62.7,62.7,60.3,60.55,17395,8806
ENGINERSIN,2006083,422.0,442.0,419.95,423.8,26251,17255
ENIL,2006083,187.0,190.5,185.05,185.7,6725,2888
ERACONS,2006083,214.3,231.4,211.1,231.4,277815,131815
ESABINDIA,2006083,309.95,315.0,305.0,306.45,10869,7183
ESCORTS,2006083,79.95,82.25,78.1,79.5,1079189,171428
ESSAROIL,2006083,42.3,43.8,42.3,42.55,3191913,656927
ESSELPACK,2006083,70.5,70.8,67.0,67.95,45332,29977
ESTL,2006083,34.45,35.55,34.45,34.7,401805,217476
ESTL,2006083,34.45,35.55,34.45,34.7,6484,6484
ESTL,2006083,2.05,2.05,2.0,2.05,401805,217476
ESTL,2006083,2.05,2.05,2.0,2.05,6484,6484
ETCNET,2006083,39.75,40.5,38.5,39.85,8826,5565
EUROTEXIND,2006083,26.0,27.8,26.0,26.7,1383,1230
EVEREADY,2006083,99.9,103.4,99.5,102.2,120371,70334
EVERESTIND,2006083,110.0,111.85,104.0,106.15,5167,3407
EXCELCROP,2006083,121.1,122.0,118.5,119.65,1993,1334
EXCELINDUS,2006083,39.0,40.85,38.0,38.55,6841,3632
EXIDEIND,2006083,276.0,289.85,275.9,280.0,26711,12513
FACT,2006083,22.8,23.35,22.4,22.8,72431,37649
FAGBEARING,2006083,519.9,524.0,505.55,507.9,5920,4657
FCSSOFT,2006083,79.0,82.0,78.75,79.2,26767,14916
FDC,2006083,37.5,38.6,37.5,37.95,32067,20075
FEDDERLOYD,2006083,112.3,112.35,107.0,108.95,5456,4330
FEDERALBNK,2006083,178.0,183.45,178.0,179.25,228623,106615
FINANTECH,2006083,1169.0,1180.0,1116.0,1123.65,9116,6204
FINCABLES,2006083,296.05,297.0,291.0,294.75,34043,32285
FINPIPE,2006083,75.8,77.0,74.2,75.45,301249,90924
FIRSTLEASE,2006083,44.8,44.8,42.4,42.65,4992,3993
FLEX,2006083,57.95,59.65,55.1,56.9,37779,22160
FLEXCHEM,2006083,20.85,21.45,20.5,21.45,5068,4018
FLEXENGG,2006083,31.5,31.5,30.1,31.15,5487,4213
FOSECOIND,2006083,327.5,336.85,327.5,336.85,35,35
GABRIEL,2006083,26.75,29.8,26.25,28.15,404195,123719
GAEL,2006083,18.0,18.9,18.0,18.5,22180,18684
GAIL,2006083,248.0,248.0,235.2,237.75,1467128,852482
GALLANTT,2006083,9.15,9.45,9.1,9.25,45224,28805
GAMMONIND,2006083,320.0,326.9,312.0,322.05,111368,82890
GANGOTRI,2006083,27.5,27.5,25.75,26.15,118514,109309
GARDENSILK,2006083,53.0,54.25,51.4,51.8,108560,34581
GDL,2006083,153.0,162.35,152.7,155.8,824592,157921
GENUSOVERE,2006083,157.0,165.0,157.0,159.25,4124,3163
GEOINFO,2006083,130.0,133.1,125.6,126.35,99582,78701
GEOJIT,2006083,195.25,195.25,189.6,190.3,13114,7790
GEOMETRIC,2006083,82.3,92.4,82.3,87.9,221969,111494
GESCOCORP,2006083,534.3,541.8,532.0,536.55,241110,56966
GESHIPPING,2006083,219.8,226.0,206.6,220.6,5095504,1334505
GHCL,2006083,138.0,139.8,137.0,137.45,358784,248287
GICHSGFIN,2006083,35.85,37.6,34.0,35.2,104388,59379
GILLETTE,2006083,769.0,769.0,745.4,748.55,898,756
GINNIFILA,2006083,16.15,16.15,15.85,16.05,30521,25776
GIPCL,2006083,54.25,55.9,53.6,54.0,101970,50711
GITANJALI,2006083,129.7,129.7,129.7,129.7,28005,28005
