SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,20060324,186.7,187.4,181.1,182.2,232548,86276
3MINDIA,20060324,1509.0,1511.0,1460.05,1471.55,31168,31038
AARTIDRUGS,20060324,86.0,87.6,68.25,82.35,61434,58335
AARTIIND,20060324,76.0,76.3,74.9,76.0,41938,38613
ABANLOYD,20060324,1160.0,1167.85,1130.05,1143.55,88131,56951
ABB,20060324,2973.0,3020.0,2970.0,2992.45,89122,25746
ABIRLANUVO,20060324,745.0,746.9,730.0,743.2,16656,13546
ABSHEKINDS,20060324,28.7,28.85,28.5,28.6,292768,186026
ACC,20060324,760.0,770.0,756.5,763.55,974302,303292
ADANIEXPO,20060324,55.65,58.0,48.6,57.6,549071,288923
ADLABSFILM,20060324,376.35,398.0,376.35,383.65,179885,67631
ADORWELD,20060324,404.95,407.0,395.0,397.3,11455,4543
AEGISCHEM,20060324,253.0,253.0,247.05,248.7,14703,11445
AFTEKINFO,20060324,79.0,79.8,76.8,77.2,960790,585041
AGRODUTCH,20060324,31.5,32.8,31.5,32.3,127891,69915
AIAENG,20060324,650.0,687.95,650.0,681.3,105459,33483
AJANTPHARM,20060324,68.15,69.95,67.05,67.65,23680,14973
AKSHOPTFBR,20060324,62.5,63.9,62.15,63.2,80605,52643
ALBK,20060324,80.4,80.75,79.5,79.75,359455,229091
ALEMBICLTD,20060324,376.0,390.0,350.0,357.5,10583,4932
ALFALAVAL,20060324,983.0,1019.0,983.0,1010.15,1252,1169
ALLSEC,20060324,265.0,265.0,254.0,254.5,146308,57006
ALOKTEXT,20060324,70.4,71.25,69.4,71.0,308392,168330
ALPSINDUS,20060324,195.05,202.0,192.85,196.4,524138,115150
AMAR,20060324,83.5,84.4,81.5,82.0,219421,95685
AMARAJABAT,20060324,233.9,235.0,227.2,228.9,7650,3262
AMBICAAGAR,20060324,11.35,11.6,11.2,11.3,20189,17886
AMTEKAUTO,20060324,319.0,322.0,309.05,312.95,150718,85505
AMTEKINDIA,20060324,121.0,123.8,118.15,119.85,114289,57490
AMTREXAPPL,20060324,79.6,81.5,78.1,78.5,38681,27969
ANDHRABANK,20060324,80.6,81.0,80.05,80.35,859916,602311
ANDHRSUGAR,20060324,194.0,197.9,191.75,195.3,155097,125006
ANSALINFRA,20060324,761.2,761.2,756.4,761.2,15430,11601
ANTGRAPHIC,20060324,0.3,0.4,0.3,0.35,212256,189451
APARINDS,20060324,259.95,259.95,242.0,247.15,5622,5104
APCOTEXLAT,20060324,48.25,50.0,48.25,50.0,3798,2923
APIL,20060324,394.7,397.05,386.0,391.2,139758,39053
APOLLOHOSP,20060324,512.5,525.0,512.5,520.75,65721,42339
APOLLOTYRE,20060324,298.7,302.2,290.0,290.95,13790,7450
APPAPER,20060324,111.0,112.75,111.0,112.0,9694,9380
APTECHT,20060324,126.0,129.0,125.0,126.2,440478,153560
ARCHIES,20060324,151.1,154.85,151.1,152.65,7909,5971
ARHAMFISCL,20060324,9.9,10.1,9.8,9.85,51731,44395
ARL,20060324,1.5,1.6,1.5,1.55,388843,252792
ARSBONDS,20060324,100.15,101.0,100.05,100.17,18359,18268
ARVINDMILL,20060324,91.5,91.9,90.5,91.45,472507,270817
ASAHIINDIA,20060324,98.1,98.5,96.7,97.35,50815,41019
ASAL,20060324,120.0,120.5,117.15,117.2,623,450
ASHOKLEY,20060324,40.45,41.75,40.4,41.25,4620064,2369934
ASIANELEC,20060324,399.0,404.0,393.5,395.45,21366,10810
ASIANHOTEL,20060324,605.05,605.05,586.2,600.55,2652,2180
ASIANPAINT,20060324,660.1,671.0,660.1,663.1,11283,7901
