SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,20070227,260.0,270.0,255.0,258.85,499438,115938
3MINDIA,20070227,1701.0,1794.9,1700.0,1769.55,27806,27145
AARTIDRUGS,20070227,62.0,63.4,58.6,59.45,9410,7246
AARTIIND,20070227,25.95,26.4,25.9,26.15,23111,15169
AARVEEDEN,20070227,103.05,105.95,103.0,103.0,16861,8986
ABAN,20070227,1884.9,1929.0,1832.2,1853.45,148148,73394
ABB,20070227,3745.0,3745.0,3680.0,3696.5,99408,55411
ABIRLANUVO,20070227,1286.0,1286.0,1244.95,1252.3,53616,46691
ABSHEKINDS,20070227,22.4,22.6,21.55,21.95,72175,38894
ACC,20070227,945.0,964.5,940.25,960.85,571523,170492
ACE,20070227,218.0,232.5,217.0,225.0,161237,27857
ADANIENT,20070227,214.9,216.5,211.5,212.25,203443,138787
ADHUNIK,20070227,38.75,40.6,38.1,39.4,272297,184159
ADLABSFILM,20070227,454.4,462.9,440.0,443.6,140786,33876
ADORWELD,20070227,215.15,229.6,215.05,226.5,8701,7101
AEGISCHEM,20070227,133.3,136.8,132.1,132.95,4700,2258
AFL,20070227,80.5,82.4,77.1,78.15,80363,28974
AFTEK,20070227,72.0,73.6,69.85,70.25,1856506,410384
AGRODUTCH,20070227,33.0,33.4,32.35,32.75,55762,39992
AHMEDFORGE,20070227,267.0,271.0,261.05,265.55,4987,3742
AIAENG,20070227,1220.0,1300.0,1195.0,1282.3,11470,6096
AICHAMP,20070227,315.05,315.05,315.05,315.05,449,449
AIRDECCAN,20070227,130.7,132.95,125.6,128.15,208325,66676
AJANTPHARM,20070227,80.0,83.4,79.5,80.7,25222,10354
AKRUTI,20070227,451.8,474.0,436.1,458.75,1271813,147823
AKSHOPTFBR,20070227,48.5,50.2,48.5,49.5,41294,20500
ALBK,20070227,79.4,79.95,76.1,77.3,259954,155177
ALCHEMIST,20070227,21.5,22.0,20.0,20.2,964227,495518
ALEMBICLTD,20070227,62.0,62.8,60.1,60.6,40871,30228
ALFALAVAL,20070227,875.0,899.75,850.05,866.2,10803,6298
ALLCARGO,20070227,1134.9,1150.0,1105.0,1113.3,2123,1071
ALLSEC,20070227,338.9,339.0,318.0,322.45,5065,3881
ALOKTEXT,20070227,60.85,62.7,60.25,60.9,161468,59638
ALPSINDUS,20070227,57.45,58.5,55.4,56.0,170144,118405
AMAR,20070227,41.1,41.1,40.2,40.45,107253,49209
AMARAJABAT,20070227,368.7,373.95,363.15,366.15,14668,12690
AMBICAAGAR,20070227,9.75,10.2,9.75,9.8,4884,4297
AMTEKAUTO,20070227,385.0,387.85,382.0,385.35,151309,129132
AMTEKINDIA,20070227,154.0,158.0,150.0,155.65,49863,26946
ANANTRAJ,20070227,1294.75,1294.75,1294.75,1294.75,125,125
ANDHRABANK,20070227,79.5,79.5,78.0,78.35,134026,63378
ANDHRSUGAR,20070227,96.85,98.5,96.05,97.25,12275,5987
ANGAUTO,20070227,295.0,310.0,291.65,298.45,932,690
ANSALINFRA,20070227,580.0,603.2,576.1,603.2,122486,68156
APARINDS,20070227,149.0,153.75,149.0,152.0,1077,898
APCOTEXIND,20070227,38.1,38.1,38.0,38.05,400,400
APIL,20070227,475.0,475.0,460.0,462.75,109101,42215
APOLLOHOSP,20070227,497.0,510.0,495.05,497.2,36814,18140
APOLLOTYRE,20070227,310.1,317.55,310.0,311.7,3857,2279
APPAPER,20070227,97.9,98.4,96.0,97.9,518,512
APTECHT,20070227,229.0,238.65,218.15,220.55,3115286,296431
ARCHIES,20070227,141.9,143.5,139.3,141.35,7518,3317
ARL,20070227,1.7,1.7,1.65,1.65,175020,125550
ARSBONDS,20070227,100.5,101.5,100.5,100.58,4397,2903
ARVINDMILL,20070227,52.3,52.3,50.9,51.2,1118220,501271
ASAHIINDIA,20070227,125.1,127.0,123.1,124.85,24459,19138
ASAL,20070227,95.0,95.0,88.55,90.0,1399,1299
ASHAPURMIN,20070227,225.3,232.0,225.25,228.9,8857,6688
ASHOKLEY,20070227,43.0,43.0,41.65,42.2,1947135,855554
ASIANELEC,20070227,506.0,522.0,500.0,509.85,30692,12438
ASIANHOTEL,20070227,781.0,797.2,772.05,780.05,1950,1887
ASIANPAINT,20070227,744.9,800.0,726.25,731.95,193307,182329
ASIL,20070227,8.25,8.25,8.0,8.0,40,30
ASSAMCO,20070227,20.6,20.6,19.65,19.85,53858,43622
ASTRAIDL,20070227,625.0,630.9,614.5,625.8,367,296
ASTRAMICRO,20070227,153.0,154.9,151.5,151.7,11819,8124
ATFL,20070227,96.35,100.75,95.1,97.2,66337,21281
ATLANTA,20070227,832.1,832.1,832.1,832.1,786,786
ATLASCYCLE,20070227,122.75,122.75,120.0,120.8,1023,970
ATUL,20070227,94.0,99.9,93.5,94.05,18437,14914
AUROPHARMA,20070227,678.8,678.8,658.8,664.85,96806,81497
AUTOAXLES,20070227,600.0,600.0,575.0,580.75,862,861
AUTOIND,20070227,327.05,327.05,310.7,310.7,17915,16524
AVAYAGCL,20070227,340.0,340.0,311.0,314.85,146393,44999
AVENTIS,20070227,1260.0,1284.95,1260.0,1269.75,2466,2269
AVTNPL,20070227,111.0,116.0,106.3,106.3,692,682
AZTECSOFT,20070227,137.95,138.7,136.05,137.0,16477,12431
BAJAJAUTO,20070227,2821.0,2821.0,2700.0,2727.7,325899,188296
BAJAJHIND,20070227,169.5,177.25,169.25,175.3,2615975,843810
BAJAUTOFIN,20070227,416.35,427.95,416.35,426.05,3510,2810
BALAJITELE,20070227,122.5,128.4,121.55,123.15,248863,96589
BALASPONGE,20070227,58.9,58.9,52.0,56.25,7032,2132
BALASTEELS,20070227,17.85,19.2,17.85,19.0,54975,53800
BALKRISIND,20070227,515.2,522.0,506.05,509.85,307,216
BALMLAWRIE,20070227,426.0,430.1,420.5,428.6,473,461
BALPHARMA,20070227,33.15,34.3,33.15,33.6,3085,2535
BALRAMCHIN,20070227,58.0,59.15,57.75,58.7,3612114,1813932
BANARISUG,20070227,685.0,698.0,668.0,686.4,1279,678
BANCOINDIA,20070227,290.0,295.0,275.0,279.3,1168,900
BANKBARODA,20070227,234.9,234.9,216.1,223.75,474392,192444
BANKBEES,20070227,550.0,550.0,548.0,548.0,700,700
BANKINDIA,20070227,165.0,170.0,162.1,167.55,2407158,1165830
BANKRAJAS,20070227,38.1,38.65,37.5,37.75,114999,62252
BASF,20070227,213.5,213.5,205.25,205.8,5149,3701
BASML,20070227,99.0,99.0,96.0,97.4,25703,15598
BATAINDIA,20070227,169.75,170.6,162.65,163.6,368032,140933
BATLIBOI,20070227,104.2,104.2,100.0,100.95,4185,3100
BBL,20070227,1256.0,1320.0,1230.0,1260.5,2240,1273
BBTC,20070227,318.25,330.0,309.0,312.15,652,577
BCCL,20070227,48.0,48.9,47.85,47.95,725,490
BEL,20070227,1559.0,1624.25,1525.1,1606.55,185981,66316
BELCERAMIC,20070227,14.4,14.45,13.65,14.3,6808,6144
BEML,20070227,1134.0,1142.0,1100.0,1123.8,67364,34478
BEPL,20070227,22.0,22.0,21.5,21.55,8476,8476
BERGEPAINT,20070227,41.2,41.45,40.7,41.1,23216,18492
