SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,20070124,284.7,289.9,280.55,282.55,838193,198218
3MINDIA,20070124,1518.0,1550.0,1505.3,1520.05,622,483
AARTIDRUGS,20070124,72.65,74.55,72.0,72.9,4904,3679
AARTIIND,20070124,31.0,31.0,30.0,30.4,60166,46477
AARVEEDEN,20070124,94.95,104.45,93.05,103.85,99998,41269
ABAN,20070124,1658.5,1724.2,1658.5,1682.1,145718,64676
ABB,20070124,3590.0,3634.95,3556.0,3569.25,87971,49707
ABIRLANUVO,20070124,1255.0,1274.8,1235.0,1239.8,38156,26773
ABSHEKINDS,20070124,23.5,23.6,23.15,23.25,74755,36629
ACC,20070124,1045.0,1059.95,1020.15,1026.7,1094870,534691
ACE,20070124,300.0,304.9,295.25,298.4,126978,30181
ADANIENT,20070124,224.9,224.9,219.1,220.3,150867,85878
ADHUNIK,20070124,39.0,39.5,38.6,38.85,150894,127452
ADLABSFILM,20070124,436.8,446.95,433.1,435.8,180401,50196
ADORWELD,20070124,257.5,261.35,251.0,251.95,8870,6075
AEGISCHEM,20070124,154.45,157.35,152.0,152.3,3881,2913
AFL,20070124,97.1,100.65,94.1,94.9,272977,104253
AFTEK,20070124,71.5,72.95,68.5,69.15,1704477,527203
AGRODUTCH,20070124,26.6,27.65,26.5,27.2,27909,16576
AHMEDFORGE,20070124,294.0,294.0,262.5,281.25,2823,2198
AIAENG,20070124,1370.0,1390.5,1350.0,1356.6,6834,3852
AIRDECCAN,20070124,153.65,153.9,145.0,147.1,1081128,613302
AJANTPHARM,20070124,75.35,76.5,74.0,74.15,2806,2283
AKSHOPTFBR,20070124,60.25,63.9,60.1,62.5,947546,373482
ALBK,20070124,91.0,92.2,90.0,91.85,548436,149502
ALCHEMIST,20070124,35.75,37.45,30.65,31.3,204931,78118
ALEMBICLTD,20070124,65.9,66.05,63.7,64.6,133869,117396
ALFALAVAL,20070124,840.0,845.0,835.0,835.0,137,99
ALLCARGO,20070124,1226.0,1297.0,1225.05,1272.85,2129,1778
ALLSEC,20070124,335.5,348.9,335.5,340.9,21124,13946
ALOKTEXT,20070124,69.5,69.5,67.5,67.85,72875,42306
ALPSINDUS,20070124,71.1,72.0,71.0,71.1,26370,17414
AMAR,20070124,55.1,56.3,54.05,54.4,210764,114946
AMARAJABAT,20070124,455.0,480.0,455.0,467.15,6497,3773
AMBICAAGAR,20070124,12.15,12.15,11.5,11.55,8650,6140
AMTEKAUTO,20070124,350.0,350.0,340.25,343.6,83682,81370
AMTEKINDIA,20070124,153.0,159.0,153.0,155.05,112441,107925
ANANTRAJ,20070124,1301.35,1329.0,1293.0,1307.1,3606,3122
ANDHRABANK,20070124,88.0,88.9,87.6,87.9,80384,28655
ANDHRSUGAR,20070124,110.0,112.5,106.0,109.15,25159,14979
ANSALINFRA,20070124,865.0,875.95,827.5,844.8,57945,23303
APARINDS,20070124,185.5,193.0,183.5,191.65,9692,4443
APCOTEXIND,20070124,42.0,42.2,41.6,42.0,722,557
APIL,20070124,472.5,479.55,470.0,477.25,109085,28555
APOLLOHOSP,20070124,427.9,438.0,423.0,432.95,97687,36221
APOLLOTYRE,20070124,370.0,374.95,358.0,361.75,44160,19974
APPAPER,20070124,99.75,99.75,98.5,98.5,6788,6668
APTECHT,20070124,167.05,186.0,165.05,184.1,2573017,400701
ARCHIES,20070124,166.0,170.7,165.2,166.25,100591,33976
ARIHANT,20070124,479.25,479.25,446.15,446.15,540,530
ARL,20070124,2.1,2.2,2.1,2.15,567554,265476
ARSBONDS,20070124,101.95,101.96,101.95,101.96,4039,4039
ARVINDMILL,20070124,55.4,56.0,54.85,55.55,386093,138598
ASAHIINDIA,20070124,144.95,148.6,144.1,145.2,130097,103404
ASAL,20070124,96.0,102.2,96.0,97.9,6952,3509
ASHAPURMIN,20070124,220.05,234.0,220.05,230.45,8452,6886
ASHIMASYN,20070124,11.0,11.65,10.8,10.9,57125,45681
ASHOKLEY,20070124,47.0,47.65,45.8,46.05,4240808,3051309
ASIANELEC,20070124,590.0,610.0,585.15,588.95,132391,66992
ASIANHOTEL,20070124,725.0,744.7,725.0,738.6,2106,2036
ASIANPAINT,20070124,785.0,797.95,780.0,790.45,2316,1417
ASIL,20070124,9.05,9.05,8.5,8.5,254,252
ASSAMCO,20070124,21.9,23.0,21.9,22.1,510736,155594
ASTRAIDL,20070124,672.0,672.0,641.1,647.7,113,106
ASTRAMICRO,20070124,173.05,175.0,169.3,170.8,62896,40697
ATFL,20070124,101.0,104.35,99.5,101.0,68035,35099
ATLANTA,20070124,1229.9,1245.0,1178.0,1213.25,187790,52765
ATLASCYCLE,20070124,122.0,123.25,119.0,123.25,2203,1805
ATUL,20070124,123.0,126.0,121.0,122.0,3488,2665
AUROPHARMA,20070124,710.0,716.7,701.0,706.55,42834,24341
AUTOAXLES,20070124,640.0,640.0,610.0,616.1,1912,1533
AVAYAGCL,20070124,246.5,251.9,242.0,246.35,33041,15985
AVENTIS,20070124,1442.15,1463.0,1432.0,1440.3,1382,1085
AVTNPL,20070124,121.1,125.45,120.0,121.3,4369,3886
AZTECSOFT,20070124,147.2,149.8,146.1,147.45,51866,36132
BAGFILMS,20070124,20.0,20.5,19.05,19.65,1108669,558769
BAJAJAUTO,20070124,2760.0,2780.0,2729.9,2741.25,102988,58091
BAJAJHIND,20070124,187.5,194.4,186.0,192.4,1605068,586820
BAJAUTOFIN,20070124,385.0,390.3,385.0,388.55,672,647
BALAJITELE,20070124,131.9,132.0,122.25,122.95,225873,165746
BALASPONGE,20070124,49.3,51.0,49.3,49.4,851,751
BALASTEELS,20070124,14.7,15.6,14.7,15.35,14640,12030
BALKRISIND,20070124,545.0,553.0,532.0,536.65,1600,1134
BALMLAWRIE,20070124,383.35,430.0,383.35,423.65,5197,4393
BALPHARMA,20070124,38.05,39.4,38.05,38.7,1717,1239
BALRAMCHIN,20070124,76.85,78.8,75.65,76.85,2983651,790686
BANARISUG,20070124,750.0,769.2,745.0,746.05,1335,659
BANCOINDIA,20070124,309.0,333.0,309.0,325.0,743,530
BANKBARODA,20070124,238.9,248.0,233.1,245.95,1287075,487509
BANKINDIA,20070124,198.0,199.25,193.65,196.45,1268073,475772
BANKRAJAS,20070124,42.5,43.2,42.15,42.55,153417,74404
BASF,20070124,229.9,229.9,218.2,221.25,9649,6033
BASML,20070124,112.75,113.0,107.5,111.75,4542,3111
BATAINDIA,20070124,216.0,218.7,212.0,214.1,201613,73455
BATLIBOI,20070124,124.2,126.0,121.05,122.6,8747,4222
BBL,20070124,1475.0,1475.0,1415.0,1430.4,2397,1956
BBTC,20070124,325.3,332.95,325.25,325.8,669,579
BCCL,20070124,56.5,57.5,55.4,56.15,10436,7863
