SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20090811,25.85,26.9,24.05,26.4,26914,16299
3IINFOTECH,20090811,66.4,68.45,65.0,65.7,1476129,694304
3MINDIA,20090811,1499.0,1580.0,1465.0,1484.0,717,386
AARTIDRUGS,20090811,66.0,67.0,63.3,63.75,15745,8515
AARTIIND,20090811,44.3,45.95,42.75,43.75,377828,109476
ABAN,20090811,1070.0,1130.0,1050.3,1108.5,3855287,341643
ABB,20090811,662.0,669.5,652.5,658.05,209915,70781
ABCIL,20090811,64.0,65.0,62.15,63.65,3075,2627
ABGSHIP,20090811,180.0,180.0,173.4,177.35,142528,45377
ABIRLANUVO,20090811,872.0,885.25,860.0,872.8,93361,54926
ABSHEKINDS,20090811,14.0,14.3,13.9,14.1,74260,59860
ACC,20090811,804.9,827.8,780.0,819.35,1074254,396933
ACE,20090811,32.15,33.2,31.8,32.05,144591,81193
ACKRUTI,20090811,493.0,526.8,481.65,498.25,80468,18636
ADANIENT,20090811,705.0,732.0,670.0,728.6,70340,41580
ADHUNIK,20090811,91.95,94.9,88.95,92.8,88732,48439
ADLABSFILM,20090811,314.0,323.2,309.25,314.6,1409969,169575
ADORWELD,20090811,126.0,129.0,126.0,126.75,1124,759
ADSL,20090811,355.0,385.0,347.25,367.2,84457,24273
ADVANTA,20090811,544.45,551.0,541.0,548.75,432,340
AEGISCHEM,20090811,108.1,117.0,108.1,115.9,9035,7735
AFL,20090811,45.05,46.6,45.05,46.15,10049,6103
AHMEDFORGE,20090811,52.0,54.45,50.5,52.2,8566,4077
AIAENG,20090811,230.0,235.5,225.55,227.25,43362,21181
AJMERA,20090811,155.0,163.8,155.0,159.65,30717,13041
AKSHOPTFBR,20090811,14.85,15.2,14.45,14.55,33202,21241
ALBK,20090811,82.15,84.1,81.1,82.75,751974,349146
ALCHEM,20090811,106.4,106.6,105.7,106.1,112669,41205
ALEMBICLTD,20090811,39.0,39.35,38.2,38.7,32324,24580
ALFALAVAL,20090811,905.0,909.0,895.75,909.0,114,110
ALKALI,20090811,210.0,215.0,205.6,210.85,29024,9189
