SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,2009024,16.1,16.85,15.25,15.6,17049,13176
3IINFOTECH,2009024,36.45,37.35,35.05,35.45,1439728,299281
3MINDIA,2009024,982.95,983.0,970.0,970.0,18,18
AARTIDRUGS,2009024,38.35,38.35,35.05,36.2,2141,1922
AARTIIND,2009024,28.4,31.0,27.55,27.8,7280,5572
AARVEEDEN,2009024,13.85,13.85,13.85,13.85,1,1
ABAN,2009024,473.05,474.4,424.5,430.45,1237222,216610
ABB,2009024,464.0,474.0,462.0,467.0,196553,98294
ABGSHIP,2009024,67.0,67.0,62.0,62.5,391983,185197
ABHISHEK,2009024,13.35,13.35,13.35,13.35,188,188
ABIRLANUVO,2009024,444.85,449.35,425.0,425.95,63583,33228
ACC,2009024,523.0,534.95,521.5,531.05,812084,471881
ACE,2009024,12.5,13.1,12.5,12.85,29005,18519
ADANIENT,2009024,274.8,275.0,268.05,269.2,48258,38955
ADHUNIK,2009024,28.8,29.0,27.7,28.1,28168,16835
ADLABSFILM,2009024,167.95,169.7,157.35,159.75,557938,143103
ADORWELD,2009024,85.3,87.5,85.3,86.9,638,533
ADSL,2009024,292.1,292.35,272.0,275.0,2105,1308
ADVANTA,2009024,520.0,548.0,520.0,522.0,14,6
AEGISCHEM,2009024,64.9,64.9,60.1,61.1,3200,1607
AFTEK,2009024,8.0,8.0,7.7,7.75,505434,312070
AGRODUTCH,2009024,9.5,9.9,9.5,9.7,3958,2600
AHMEDFORGE,2009024,24.55,25.5,24.55,25.1,626,592
AIAENG,2009024,117.9,117.9,113.05,113.4,64015,63310
AJANTPHARM,2009024,52.95,53.7,52.95,53.35,931,827
AKRUTI,2009024,805.15,843.95,781.5,829.7,207325,17919
AKSHOPTFBR,2009024,8.75,9.0,8.45,8.7,32285,25545
ALBK,2009024,48.3,49.0,46.75,47.05,576664,429427
ALCHEM,2009024,55.5,56.4,50.55,54.05,57090,18363
ALEMBICLTD,2009024,30.0,31.05,30.0,31.0,9394,8088
ALFALAVAL,2009024,890.0,895.0,870.0,884.95,114,83
ALKALI,2009024,158.9,166.9,150.0,161.1,177999,42813
ALKYLAMINE,2009024,44.2,51.95,44.2,51.95,271,244
ALLCARGO,2009024,654.9,675.0,646.0,671.15,1337,1007
ALLSEC,2009024,21.25,22.35,21.25,21.75,1727,1492
ALMONDZ,2009024,17.05,17.5,16.9,17.4,11112,11096
ALOKTEXT,2009024,17.75,18.35,16.9,17.1,992589,260909
ALPA,2009024,8.3,8.85,8.15,8.25,8917,7017
ALPHAGEO,2009024,91.35,97.0,91.25,94.85,3685,2251
ALPSINDUS,2009024,7.85,8.5,7.0,8.2,90233,49880
AMAR,2009024,15.9,15.9,14.9,14.95,3267,1637
AMARAJABAT,2009024,40.0,40.15,38.65,39.2,19895,16452
AMBICAAGAR,2009024,7.0,7.6,7.0,7.4,6131,5759
AMBIKCO,2009024,50.5,50.5,50.5,50.5,20,20
AMBUJACEM,2009024,70.5,72.2,69.6,70.1,2197552,1615614
AMDIND,2009024,11.2,12.0,11.2,12.0,591,469
AMTEKAUTO,2009024,59.0,59.0,55.8,56.0,20428,11003
AMTEKINDIA,2009024,24.05,24.8,24.0,24.15,2369,1049
ANANTRAJ,2009024,47.5,48.2,45.25,46.0,7123,5743
ANDHRABANK,2009024,55.85,55.85,52.8,53.05,154561,73823
ANDHRSUGAR,2009024,68.2,75.5,68.2,70.2,66566,11258
ANGAUTO,2009024,29.95,31.8,29.75,30.3,833,827
ANIKINDS,2009024,19.0,20.35,18.15,19.15,124,50
