SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20091014,40.0,40.0,38.2,38.75,18482,10693
3IINFOTECH,20091014,96.6,96.8,94.2,94.65,1761487,608452
3MINDIA,20091014,1790.0,1795.0,1768.0,1768.0,77,76
AARTIDRUGS,20091014,93.7,97.7,92.0,94.4,334891,64159
AARTIIND,20091014,50.0,52.2,49.1,50.9,155667,74805
AARVEEDEN,20091014,47.25,48.5,47.25,48.5,2799,2278
ABAN,20091014,1641.8,1648.0,1600.0,1609.85,1290799,376601
ABB,20091014,792.0,808.85,792.0,803.15,215598,66038
ABCIL,20091014,76.0,76.4,74.6,75.15,10922,6570
ABGSHIP,20091014,216.5,222.0,215.7,218.3,154462,58984
ABHISHEK,20091014,20.9,20.95,20.05,20.15,7830,3290
ABIRLANUVO,20091014,996.9,1003.0,958.1,965.05,290277,93233
ABSHEKINDS,20091014,15.35,15.5,14.6,14.9,80871,54890
ACC,20091014,804.0,806.0,782.0,787.75,417283,184623
ACE,20091014,37.25,39.05,36.7,39.05,158580,126196
ACKRUTI,20091014,535.0,545.0,532.0,534.6,278381,126001
ADANIENT,20091014,651.0,667.0,644.0,659.5,138354,110267
ADANIPOWER,20091014,101.6,103.3,101.3,101.8,1089817,713534
ADHUNIK,20091014,115.95,116.85,111.75,113.05,300068,186957
ADLABSFILM,20091014,355.0,355.0,355.0,355.0,2400000,2400000
ADLABSFILM,20091014,355.0,355.0,355.0,355.0,1362335,281654
ADLABSFILM,20091014,356.0,363.9,352.3,353.7,2400000,2400000
ADLABSFILM,20091014,356.0,363.9,352.3,353.7,1362335,281654
ADORWELD,20091014,135.0,162.2,130.3,162.2,772050,73135
ADSL,20091014,483.0,499.0,480.1,494.85,179729,79534
ADVANTA,20091014,589.0,600.0,570.0,586.5,6005,3328
AEGISCHEM,20091014,136.25,139.0,133.25,138.0,25395,19292
AFL,20091014,56.5,58.0,52.0,52.25,7689,5836
AFTEK,20091014,17.9,18.0,17.7,17.75,319453,194440
AGRODUTCH,20091014,13.0,13.35,12.5,13.35,29236,23023
AHMEDFORGE,20091014,68.95,70.95,68.15,69.85,32249,16520
AIAENG,20091014,324.0,350.0,323.45,347.6,197653,93587
AICHAMP,20091014,23.85,25.65,23.3,23.6,3885,890
AJANTPHARM,20091014,91.2,94.65,91.15,92.25,4876,3292
AJMERA,20091014,194.0,200.0,186.1,192.8,40829,8452
ALBK,20091014,117.95,121.0,117.1,119.85,1463486,817496
ALCHEM,20091014,123.0,126.5,120.2,124.15,144059,65686
ALEMBICLTD,20091014,50.85,52.0,50.2,51.3,240535,125436
ALFALAVAL,20091014,1180.0,1225.0,1136.0,1158.3,6197,4246
ALKALI,20091014,211.0,213.9,202.0,205.05,657346,119577
ALKYLAMINE,20091014,64.75,64.8,63.0,63.7,447,429
ALLCARGO,20091014,821.0,838.4,818.0,832.95,2782,481
ALMONDZ,20091014,44.0,46.25,43.5,45.45,14822,10551
ALOKTEXT,20091014,21.4,21.6,21.0,21.2,4107154,1818580
ALPSINDUS,20091014,11.85,12.0,11.55,11.65,77171,44766
AMAR,20091014,42.1,42.2,41.1,41.35,119037,64584
AMARAJABAT,20091014,149.9,154.95,146.3,148.25,254534,155787
AMBIKCO,20091014,103.0,107.65,103.0,103.65,1211,736
AMBUJACEM,20091014,97.95,97.95,93.05,94.05,5387028,2972359
AMDIND,20091014,29.0,29.45,27.4,27.85,44388,28586
AMTEKAUTO,20091014,222.0,230.0,217.0,220.1,1779934,940583
AMTEKINDIA,20091014,54.15,55.0,52.75,54.05,140489,92170
ANANTRAJ,20091014,138.0,144.8,137.2,140.0,3260560,2636845
ANDHRABANK,20091014,104.5,107.4,103.2,106.25,1443371,687338
ANDHRSUGAR,20091014,127.25,132.3,126.5,131.25,79511,28717
ANIKINDS,20091014,55.7,55.8,53.25,55.8,71227,43188
ANKURDRUGS,20091014,203.35,205.0,198.5,200.75,75281,42357
ANSALHSG,20091014,59.0,60.85,58.5,58.75,124571,70008
ANSALINFRA,20091014,81.1,82.7,80.5,81.15,1433982,488450
ANTGRAPHIC,20091014,0.5,0.55,0.45,0.5,218942,176302
APARINDS,20091014,173.9,185.9,172.0,178.9,120184,16100
APCOTEXIND,20091014,77.0,77.0,76.5,77.0,3144,3097
APIL,20091014,565.0,579.3,558.5,561.8,147376,65921
APOLLOHOSP,20091014,548.9,554.7,545.75,546.6,14401,8064
APOLLOTYRE,20091014,49.3,49.3,47.3,48.25,4115456,1794720
APPAPER,20091014,74.5,75.0,73.3,74.35,99,85
APTECHT,20091014,262.75,267.0,260.4,262.5,572205,122463
ARCHIDPLY,20091014,31.55,32.5,31.55,32.1,3758,2368
AREVAT&D,20091014,322.0,323.5,312.4,318.7,422495,224035
ARL,20091014,2.1,2.25,2.1,2.15,1171425,722930
AROGRANITE,20091014,42.2,43.7,42.2,42.45,1418,1145
ARVIND,20091014,37.25,37.3,36.0,37.05,1354813,549965
ASAHIINDIA,20091014,69.15,70.1,67.15,68.15,388561,290562
ASAL,20091014,47.8,48.25,47.25,48.25,110,104
ASHIMASYN,20091014,3.9,3.95,3.85,3.85,4002,2999
ASHOKLEY,20091014,42.05,43.05,41.5,42.65,4239661,2403632
ASIANELEC,20091014,44.05,44.9,43.05,43.9,113551,53165
ASIANHOTEL,20091014,407.8,418.9,401.1,403.95,21845,9548
ASIANPAINT,20091014,1700.0,1700.0,1569.15,1586.0,36044,12800
ASIANTILES,20091014,45.0,45.05,44.85,44.9,3144,2927
ASIL,20091014,2.35,2.55,2.3,2.3,8600,7550
ASSAMCO,20091014,18.6,19.0,18.3,18.5,470240,211292
ASTRAL,20091014,142.0,144.0,136.6,137.6,12281,8105
ASTRAMICRO,20091014,76.1,81.9,76.1,77.8,832244,333749
ASTRAZEN,20091014,840.0,856.9,838.0,851.4,417,208
ATFL,20091014,211.0,213.7,208.0,209.35,6862,3832
ATLANTA,20091014,127.9,131.4,127.15,128.55,49141,21568
ATLASCYCLE,20091014,208.0,211.0,204.5,205.6,13248,8011
ATNINTER,20091014,1.5,1.5,1.4,1.4,23504,22500
ATUL,20091014,82.0,83.0,81.75,82.3,61105,33997
AURIONPRO,20091014,243.0,253.8,242.0,253.8,371,350
AUROPHARMA,20091014,837.35,851.75,808.05,839.45,180630,71718
AUSTRAL,20091014,15.55,16.5,15.5,15.5,13352738,7747982
AVAYAGCL,20091014,164.0,174.45,164.0,174.45,26292,21552
AVENTIS,20091014,1554.0,1584.95,1554.0,1566.35,2280,1851
AVTNPL,20091014,72.5,74.4,71.25,71.25,213,10
AXISBANK,20091014,1030.0,1042.0,1002.5,1032.4,2295984,1080478
BAGFILMS,20091014,16.4,16.55,16.1,16.25,73091,51526
BAJAJ-AUTO,20091014,1636.6,1665.0,1560.2,1604.7,328306,185358
BAJAJELEC,20091014,780.0,816.0,780.0,787.5,63193,24150
BAJAJFINSV,20091014,334.0,349.9,328.05,344.9,312402,135829
BAJAJHIND,20091014,184.6,207.0,184.15,202.75,8455202,2925481
BAJAJHLDNG,20091014,522.0,533.8,513.05,520.4,320598,198637
BAJAUTOFIN,20091014,289.8,334.85,284.1,325.4,825087,162586
BALAJITELE,20091014,71.0,74.0,70.2,73.35,399673,194495
BALAMINES,20091014,142.0,145.0,139.8,144.45,10095,6850
BALKRISIND,20091014,372.0,387.0,367.1,385.2,5963,4952
BALLARPUR,20091014,22.95,23.75,22.95,23.6,841291,607308
BALMLAWRIE,20091014,503.0,509.7,495.6,500.0,6498,4477
BALRAMCHIN,20091014,129.5,137.35,128.6,136.1,4322463,1618729
BANARISUG,20091014,1180.0,1260.0,1180.0,1243.55,1886,1428
BANCOINDIA,20091014,49.3,58.8,49.15,58.2,1174875,280304
BANG,20091014,45.0,45.0,43.05,43.5,49196,37265
BANKBARODA,20091014,496.0,514.0,496.0,509.7,561420,179278
BANKBARODA,20091014,496.0,514.0,496.0,509.7,65850,65850
BANKBARODA,20091014,510.0,510.0,510.0,510.0,561420,179278
BANKBARODA,20091014,510.0,510.0,510.0,510.0,65850,65850
BANKBEES,20091014,896.05,910.0,896.05,904.74,622,574
BANKINDIA,20091014,411.0,446.0,410.0,438.8,2591457,1100957
BANKRAJAS,20091014,86.25,88.6,85.5,87.45,1196537,542511
BANSWRAS,20091014,71.35,72.25,69.0,69.9,10341,6743
BARTRONICS,20091014,168.05,175.0,166.5,168.9,471885,254469
BASF,20091014,339.0,345.85,333.25,334.35,14133,6954
BASML,20091014,95.7,95.7,92.6,93.0,4603,3775
BATAINDIA,20091014,180.0,182.0,177.4,179.2,156637,58517
BATLIBOI,20091014,25.5,26.0,24.5,25.6,1716,1254
BBL,20091014,960.7,974.0,920.1,951.65,4632,2987
BEL,20091014,1551.0,1569.9,1532.5,1545.35,27384,15572
BELCERAMIC,20091014,7.95,8.1,7.4,7.55,25725,18103
BEML,20091014,1088.2,1111.5,1088.2,1095.55,55169,16341
BEPL,20091014,13.7,13.7,12.65,12.75,5759,5558
BERGEPAINT,20091014,57.5,61.0,57.5,59.45,341854,115765
BFUTILITIE,20091014,825.0,828.0,811.0,814.3,40687,38137
BGRENERGY,20091014,498.9,503.35,480.0,500.9,228459,105960
BHAGWATIHO,20091014,49.35,50.2,47.5,49.1,130774,114981
BHAGYNAGAR,20091014,26.0,26.55,25.0,25.1,146525,89912
BHARATFORG,20091014,273.45,292.0,273.0,288.2,1437613,320934
BHARATRAS,20091014,73.1,73.1,67.15,69.65,1302,401
BHARTIARTL,20091014,351.5,357.0,333.75,340.15,27238676,16681430
BHARTISHIP,20091014,194.95,194.95,190.8,192.65,97651,43562
BHEL,20091014,2431.0,2514.85,2431.0,2497.8,755067,387608
BHUSANSTL,20091014,1306.5,1346.05,1305.0,1321.05,321982,51106
BIL,20091014,46.25,46.25,43.65,44.15,15051,12644
BILPOWER,20091014,173.0,175.0,170.2,173.7,87648,51430
BINANICEM,20091014,67.6,68.5,66.55,67.7,80726,47434
BINANIIND,20091014,81.8,82.5,80.7,81.4,26484,20354
BINDALAGRO,20091014,20.25,20.45,19.85,20.05,594724,296333
BIOCON,20091014,264.0,270.85,263.0,264.95,1049440,379098
BIRLACORPN,20091014,300.0,308.95,300.0,301.2,50047,39150
BIRLAERIC,20091014,13.5,14.55,13.15,13.5,28208,8645
BIRLAMONEY,20091014,40.0,42.35,37.3,37.6,60431,54689
BIRLAPOWER,20091014,3.9,3.9,3.75,3.75,1712690,714940
BLKASHYAP,20091014,451.0,461.0,448.0,456.4,96921,49651
BLUEBIRD,20091014,35.0,37.9,33.8,35.9,421389,162403
BLUECHIP,20091014,1.1,1.2,1.1,1.15,45384,27010
BLUEDART,20091014,545.0,545.0,535.0,538.85,982,573
BLUESTARCO,20091014,398.65,412.0,390.1,406.15,82591,39479
BLUESTINFO,20091014,92.0,94.0,91.05,91.75,11723,3418
BOC,20091014,166.2,169.0,165.0,165.1,9776,6082
BOMDYEING,20091014,422.15,429.4,408.35,413.7,475539,121334
BOSCHLTD,20091014,4178.95,4184.85,4100.0,4124.05,3139,2142
BPCL,20091014,564.0,564.0,543.55,546.4,797299,519944
BPL,20091014,34.75,34.75,34.0,34.2,31761,18808
BRABOURNE,20091014,8.6,8.95,8.15,8.4,17272,15528
BRANDHOUSE,20091014,31.8,32.2,30.95,31.05,380300,219173
BRFL,20091014,210.7,221.3,209.5,219.25,655795,231426
BRIGADE,20091014,117.1,122.0,117.0,118.1,232199,74190
BRITANNIA,20091014,1640.0,1653.5,1612.5,1631.65,3592,1532
BSELINFRA,20091014,21.95,21.95,21.3,21.45,185478,119374
BSL,20091014,20.6,21.3,20.35,20.35,2789,2585
BURNPUR,20091014,13.1,13.3,12.9,12.95,91954,50125
CADILAHC,20091014,504.0,556.0,504.0,542.9,93304,80986
CAIRN,20091014,265.5,285.4,265.5,280.5,8519591,4205280
CALSOFT,20091014,33.0,33.0,31.75,32.1,1355,1205
CAMBRIDGE,20091014,74.25,74.3,70.6,71.45,6776,4205
CAMLIN,20091014,27.0,27.45,26.45,26.9,738995,346920
CANBK,20091014,358.5,370.5,354.0,367.75,1012042,567468
CANDC,20091014,199.0,234.0,198.9,217.15,166453,36603
CANFINHOME,20091014,86.4,91.95,86.1,90.6,256704,67211
CARBORUNIV,20091014,142.65,145.0,141.8,142.15,11293,6066
CAROLINFO,20091014,63.45,63.65,60.5,61.25,104701,86253
CASTROL,20091014,556.35,565.0,552.5,554.0,80207,35882
CCCL,20091014,310.0,325.0,309.95,319.95,53547,31691
CCL,20091014,145.35,157.5,145.2,155.3,12705,8565
CEATLTD,20091014,163.5,166.5,162.4,163.4,220537,138884
CELEBRITY,20091014,20.45,20.5,19.7,20.1,7162,5533
CELESTIAL,20091014,30.5,30.5,28.8,29.05,38339,27851
CENTENKA,20091014,170.4,172.3,166.4,166.95,45271,37505
CENTEXT,20091014,5.7,6.1,5.7,6.05,106406,103801
CENTRALBK,20091014,138.0,142.75,136.8,140.15,914770,367501
CENTURYPLY,20091014,46.0,46.25,44.7,45.2,39464,25757
CENTURYTEX,20091014,492.0,497.5,483.95,487.3,630796,146912
CERA,20091014,141.05,146.0,140.0,140.0,912,691
CESC,20091014,379.1,390.0,376.0,387.55,268890,108276
CHAMBLFERT,20091014,53.6,54.95,53.0,54.55,3094288,1044162
CHEMFALKAL,20091014,46.25,47.6,44.5,45.25,1414,379
CHEMPLAST,20091014,12.85,13.1,12.05,12.05,731192,405127
CHENNPETRO,20091014,239.75,243.0,234.05,235.8,319953,197414
CHETTINAD,20091014,448.0,461.1,410.05,413.25,800,588
CHI,20091014,48.05,50.9,48.05,48.35,62146,47645
CHOLADBS,20091014,69.8,69.8,64.1,65.5,17443,12372
CINEMAX,20091014,60.4,61.6,59.5,60.15,18023,11877
CIPLA,20091014,299.0,307.4,299.0,302.9,1654034,741665
CLNINDIA,20091014,358.2,364.9,350.8,358.25,4037,2898
CLUTCHAUTO,20091014,37.3,40.0,37.3,38.95,48703,33014
CMC,20091014,1144.0,1145.0,1102.0,1107.4,14907,10041
COLPAL,20091014,693.9,704.8,683.0,692.65,113967,76309
COMPUTECH,20091014,3.9,4.05,3.9,3.9,17365,14327
COMSYS,20091014,14.7,17.0,14.7,17.0,71702,45987
CONCOR,20091014,1214.9,1214.95,1140.0,1160.25,279750,267287
CONSOFINVT,20091014,54.85,57.0,54.75,55.2,17122,7993
CORDSCABLE,20091014,44.2,46.0,43.2,44.3,14558,8611
COREPROTEC,20091014,194.0,195.0,190.7,192.0,290017,114917
COROMANDEL,20091014,212.3,219.0,212.3,215.25,25029,15960
CORPBANK,20091014,422.2,450.8,422.0,446.75,160589,56988
COSMOFILMS,20091014,108.0,108.0,106.4,106.8,18243,14433
CRANESSOFT,20091014,39.15,39.3,37.3,37.75,476041,324453
CREATIVEYE,20091014,7.2,7.2,6.85,7.1,7575,7210
CREWBOS,20091014,43.0,43.3,42.0,42.3,16909,11958
