SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20090113,14.55,15.05,14.2,14.6,8359,3778
3IINFOTECH,20090113,32.7,33.9,28.2,30.95,759282,280620
3MINDIA,20090113,960.0,995.8,952.2,954.15,69,47
AARTIDRUGS,20090113,37.35,38.0,37.35,37.75,730,727
AARTIIND,20090113,29.25,31.45,29.25,30.35,6243,4989
AARVEEDEN,20090113,18.15,18.15,17.95,17.95,1395,1345
ABAN,20090113,660.0,693.0,651.1,658.6,210857,34537
ABB,20090113,479.95,482.0,447.05,454.8,314024,137098
ABGSHIP,20090113,118.0,120.0,109.1,110.85,76863,29917
ABHISHEK,20090113,16.6,16.6,14.6,15.1,1746,1606
ABIRLANUVO,20090113,545.0,550.0,528.0,531.9,170102,132896
ACC,20090113,490.1,516.8,487.0,508.95,498270,194205
ACE,20090113,16.5,17.2,15.9,16.05,26992,19749
ADANIENT,20090113,325.0,327.85,300.0,304.85,62013,34935
ADHUNIK,20090113,33.75,35.0,32.95,32.95,57830,35707
ADLABSFILM,20090113,184.05,185.6,164.0,171.9,1035225,99466
ADORWELD,20090113,93.0,96.65,91.0,91.0,1176,991
ADSL,20090113,352.7,356.55,335.0,336.7,1293,544
ADVANIHOTR,20090113,30.35,30.7,26.0,27.55,1712,559
ADVANTA,20090113,537.15,540.0,501.3,525.1,192,137
AEGISCHEM,20090113,68.3,73.55,68.3,70.05,837,760
AFL,20090113,65.0,72.0,65.0,70.0,3049,2651
AFTEK,20090113,10.05,10.95,10.0,10.0,443945,304704
AGRODUTCH,20090113,10.3,11.5,10.3,10.75,31180,20909
AHMEDFORGE,20090113,25.0,25.85,24.65,24.95,8914,7796
AIAENG,20090113,119.3,128.0,118.0,120.0,47414,43099
AICHAMP,20090113,15.85,15.85,14.85,15.45,13,10
AJANTPHARM,20090113,54.85,54.85,50.4,50.85,719,567
AKRUTI,20090113,605.0,614.95,558.0,605.25,468885,192192
AKSHOPTFBR,20090113,9.0,9.35,8.7,8.95,80182,69088
ALBK,20090113,52.4,52.4,51.0,51.65,261111,147600
ALCHEM,20090113,56.0,61.6,56.0,56.8,105756,33357
ALEMBICLTD,20090113,31.6,31.95,31.5,31.55,10058,7697
ALFALAVAL,20090113,960.0,975.0,954.6,971.45,1486,1476
ALKALI,20090113,158.0,174.9,157.3,164.45,272992,104595
ALLCARGO,20090113,610.1,627.9,610.0,622.9,392,380
ALLSEC,20090113,20.5,20.5,20.0,20.0,2877,2687
ALMONDZ,20090113,16.2,16.2,16.2,16.2,1,1
ALOKTEXT,20090113,16.55,16.9,15.85,15.9,314495,113385
ALPA,20090113,9.5,10.2,9.35,9.9,7406,6619
ALPHAGEO,20090113,109.0,117.5,109.0,112.6,1653,1052
ALPSINDUS,20090113,10.0,10.6,10.0,10.15,29867,20403
AMAR,20090113,16.8,17.2,16.3,16.95,12114,5566
AMARAJABAT,20090113,43.8,45.45,43.6,44.9,50438,47762
AMBICAAGAR,20090113,7.95,8.5,7.9,8.15,53232,50202
AMBIKCO,20090113,61.0,61.0,52.0,55.0,2100,0
AMBUJACEM,20090113,68.8,71.65,68.0,70.5,1417039,605098
AMDIND,20090113,12.5,12.6,12.3,12.5,1615,1573
AMTEKAUTO,20090113,53.65,56.0,53.55,54.55,121152,112063
AMTEKINDIA,20090113,24.0,25.0,23.65,23.8,103055,94184
