SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20121105,150.0,170.9,150.0,163.9,4066100,522882
3MINDIA,20121105,3889.0,3890.0,3814.15,3847.2,240,193
A2ZMES,20121105,60.15,61.55,59.85,60.5,210975,82929
AANJANEYA,20121105,650.0,654.0,637.0,641.65,34986,14580
AARTIDRUGS,20121105,198.35,199.0,188.0,190.5,31398,10729
AARTIIND,20121105,91.5,94.35,90.25,93.3,45073,24891
AARVEEDEN,20121105,63.4,64.75,61.15,63.0,22065,11965
ABAN,20121105,439.8,443.3,435.25,437.65,184177,37796
ABB,20121105,718.1,729.0,715.0,721.95,44251,15259
ABBOTINDIA,20121105,1450.95,1472.95,1407.0,1429.3,2050,1283
ABCIL,20121105,91.1,93.95,91.1,91.85,4104,2600
ABGSHIP,20121105,372.0,375.05,371.2,373.55,43654,28475
ABHISHEK,20121105,6.95,6.95,6.55,6.9,2401,1551
ABIRLANUVO,20121105,906.05,922.15,906.05,920.8,87484,50103
ACC,20121105,1409.0,1440.0,1402.5,1436.55,287398,89797
ACE,20121105,24.45,26.85,24.05,26.85,140244,106019
ACROPETAL,20121105,13.2,13.3,13.0,13.1,125788,81899
ADANIENT,20121105,225.2,228.3,221.3,224.3,1291976,464015
ADANIPORTS,20121105,127.0,130.6,127.0,127.45,1196272,721532
ADANIPOWER,20121105,49.25,49.85,48.55,48.75,722421,260422
ADFFOODS,20121105,59.75,63.05,59.1,62.4,50577,20490
ADHUNIK,20121105,31.95,31.95,30.6,30.75,27475,15833
ADORWELD,20121105,136.1,138.75,136.0,136.1,1035,744
ADSL,20121105,22.5,22.7,22.0,22.25,36790,22117
ADVANIHOTR,20121105,27.5,27.5,26.5,27.1,220,220
ADVANTA,20121105,820.0,829.0,816.0,823.3,10143,1914
AEGISCHEM,20121105,173.8,177.9,170.0,171.7,35846,9605
AFL,20121105,32.25,32.65,31.5,31.6,16601,1431
AFTEK,20121105,7.65,7.75,7.6,7.7,67381,35088
AGCNET,20121105,400.0,400.0,382.0,389.55,17513,11268
AGRODUTCH,20121105,3.6,3.85,3.6,3.65,8449,7425
AHLEAST,20121105,224.0,228.0,224.0,228.0,108,108
AHLUCONT,20121105,42.9,42.9,39.8,40.9,948,726
AHLWEST,20121105,134.9,134.9,134.0,134.0,2,1
AHMEDFORGE,20121105,128.5,130.95,127.5,130.2,5347,4265
AIAENG,20121105,381.5,389.0,375.0,376.5,1097,887
AIL,20121105,408.55,419.8,408.55,417.6,19133,11115
AJANTPHARM,20121105,389.1,393.6,383.3,385.3,14847,7290
AKSHOPTFBR,20121105,14.05,14.5,14.0,14.15,34783,23997
AKZOINDIA,20121105,955.25,959.0,936.05,947.55,3486,1757
ALBK,20121105,137.7,138.0,127.9,134.6,10895299,3388310
ALCHEM,20121105,51.75,52.55,51.75,52.1,3116,2513
ALEMBICLTD,20121105,15.9,15.9,15.4,15.5,23439,16430
ALICON,20121105,73.05,74.0,71.8,73.0,2684,2260
ALKALI,20121105,26.6,27.7,26.5,27.3,6216,4386
ALKYLAMINE,20121105,143.0,160.0,139.0,148.95,504,183
ALLCARGO,20121105,132.7,135.0,130.05,130.05,6327,3576
ALLSEC,20121105,41.0,42.5,40.8,42.5,17282,14446
ALMONDZ,20121105,8.5,8.5,7.85,7.95,993,300
ALOKTEXT,20121105,12.3,12.3,11.85,11.95,3745060,1935062
ALPA,20121105,10.0,10.25,9.85,10.0,1630,1028
ALPINEHOU,20121105,22.5,22.5,22.5,22.5,1,1
ALPSINDUS,20121105,1.85,1.9,1.85,1.9,1896,1596
ALSTOMT&D,20121105,201.0,206.4,201.0,202.3,12667,7793
AMAR,20121105,38.2,38.75,37.55,37.85,46954,33712
AMARAJABAT,20121105,227.05,230.4,220.1,222.7,291717,147733
AMARJOTHI,20121105,45.0,45.0,45.0,45.0,10,10
AMBIKCO,20121105,195.05,205.0,195.05,202.3,8298,5609
AMBUJACEM,20121105,206.7,210.85,205.6,210.05,1253917,449546
AMDIND,20121105,15.4,15.6,15.0,15.25,4645,4644
AMLSTEEL,20121105,8.4,8.4,8.2,8.2,1030,1030
AMRUTANJAN,20121105,160.0,160.55,156.1,157.85,60635,17261
