SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AARTIDRUGS,20040322,74.0,74.0,68.0,70.35,24050,10297
AARTIIND,20040322,179.0,181.75,170.0,172.45,25321,13761
ABANLLOYD,20040322,462.0,470.0,428.0,452.6,9054,7535
ABB,20040322,727.65,735.5,700.25,713.4,25890,17634
ABSHEKINDS,20040322,10.85,10.85,10.35,10.35,109552,88044
ABSIND,20040322,88.0,88.0,83.0,83.45,15070,12862
ACC,20040322,249.0,250.45,239.05,240.6,2107868,246969
ADANIEXPO,20040322,373.25,381.8,373.25,378.65,31648,4578
ADLABSFILM,20040322,101.5,102.0,92.15,93.0,136755,54122
ADVANIORLI,20040322,28.0,28.5,27.55,27.9,10955,8980
AGEEGOLD,20040322,31.0,31.0,31.0,31.0,1000,1000
AGRODUTCH,20040322,30.9,31.5,29.35,29.7,14102,7380
AHMEDELEC,20040322,73.0,77.05,73.0,73.25,13070,9606
AHMEDFORGE,20040322,65.0,65.0,65.0,65.0,35,35
AJANTPHARM,20040322,39.0,40.0,34.65,35.15,24089,16464
AKSHOPTFBR,20040322,14.0,14.2,13.1,13.2,20079,14304
ALBK,20040322,25.45,26.85,25.45,26.05,379894,235202
ALEMBICLTD,20040322,540.0,540.0,509.0,515.0,141074,30954
ALFALAVAL,20040322,515.0,515.0,501.0,507.2,1800,1347
ALOKTEXT,20040322,44.4,45.95,41.3,42.45,89129,55723
ALPSINDUS,20040322,37.5,38.0,34.0,35.55,14620,7952
AMARAJABAT,20040322,52.1,53.85,51.0,51.4,13128,11783
AMBUJARAJN,20040322,5.2,5.25,5.05,5.1,124419,98562
AMITSPIN,20040322,2.25,2.35,2.25,2.25,1999,1599
AMTEKAUTO,20040322,410.0,415.0,400.15,402.65,7937,5907
AMTREXAPPL,20040322,21.85,22.0,21.85,22.0,2000,2000
ANDHRABANK,20040322,43.9,44.0,41.05,41.3,595404,284101
ANDHRSUGAR,20040322,48.4,48.4,45.5,45.85,20485,12745
ANTGRAPHIC,20040322,2.5,2.85,2.5,2.65,12600,12250
APCOTEXLAT,20040322,30.5,30.75,30.0,30.55,1943,1592
APIL,20040322,105.5,105.5,98.05,99.15,19387,13591
APOLLOHOSP,20040322,176.5,177.9,167.25,169.25,200033,66214
APOLLOTYRE,20040322,225.05,228.0,207.3,212.25,12645,5386
APTECHT,20040322,53.1,54.7,50.75,51.85,75809,30617
ARCHIES,20040322,51.0,51.0,50.0,50.55,7931,7698
ARHAMFISCL,20040322,7.85,8.45,7.3,7.95,86842,57900
ARL,20040322,2.3,2.3,2.1,2.1,1448800,1135292
ARVINDMILL,20040322,43.25,43.9,41.5,41.8,674830,343873
ASAHIINDIA,20040322,124.8,124.85,114.15,115.25,29471,25413
ASAL,20040322,39.55,45.9,39.55,43.0,22569,15569
ASHAPURMIN,20040322,122.35,122.35,86.05,88.35,1248,1122
ASHIMASYN,20040322,10.0,10.05,9.5,9.6,3688,3248
ASHKLEYFIN,20040322,79.55,79.55,77.2,77.65,6511,5432
ASHOKLEY,20040322,234.8,234.8,223.5,228.0,185260,122297
ASIANELEC,20040322,38.15,44.2,36.9,43.6,33666,20640
ASIANHOTEL,20040322,165.45,169.9,165.25,167.8,2010,1789
ASIANPAINT,20040322,309.05,314.0,309.05,313.05,21555,18313
ASTRAIDL,20040322,765.0,800.0,765.0,799.5,332,243
ATCOIND,20040322,7.5,7.5,7.2,7.2,15364,13614
ATFL,20040322,45.95,46.0,44.6,45.35,19354,18004
ATLASCYCLE,20040322,76.0,78.7,74.0,74.05,2001,1998
ATNINT,20040322,2.6,2.7,2.5,2.6,71040,67140
ATULPROD,20040322,32.15,35.0,31.7,32.1,30857,23630
AUROPHARMA,20040322,325.5,325.9,293.2,311.65,175883,86910
AUTOAXLES,20040322,190.0,191.5,185.05,189.95,1399,1184
AUTORIDFIN,20040322,1.3,1.3,1.15,1.15,10950,8150
AVENTIS,20040322,685.0,695.0,672.0,691.25,9896,7077
AZTEC,20040322,21.0,21.1,19.0,19.4,24255,15233
BAGFILMS,20040322,6.0,6.0,5.1,5.2,73716,54421
BAGYAMETAL,20040322,27.8,28.0,27.5,27.7,2400,2400
BAJAJAUTO,20040322,845.0,868.9,840.5,851.2,213707,111773
BAJAJHIND,20040322,408.0,408.0,381.5,388.1,6653,6056
BAJAJPLAST,20040322,2.8,2.8,2.45,2.45,902,900
BAJAUTOFIN,20040322,72.8,72.8,68.0,68.0,8114,7861
BALAJITELE,20040322,83.0,85.65,80.5,81.45,135519,74549
BALASPONGE,20040322,15.1,15.6,14.5,14.65,97535,78800
BALMLAWRIE,20040322,105.0,105.0,98.05,98.75,7643,7391
BALRAMCHIN,20040322,294.95,300.0,291.25,292.65,12180,10760
BANARISUG,20040322,284.8,284.8,260.1,260.75,492,490
BANKBARODA,20040322,216.0,220.0,212.15,214.4,967184,334073
BANKINDIA,20040322,54.6,55.5,50.1,52.0,2336018,767820
BANKPUNJAB,20040322,23.0,23.0,21.9,22.0,603587,494218
BANKRAJAS,20040322,35.7,35.8,33.7,33.9,184431,129927
BASF,20040322,121.0,121.0,112.1,112.6,79275,51706
BATAINDIA,20040322,42.0,43.0,40.25,40.4,88212,55283
BBTC,20040322,50.0,50.1,49.1,49.1,306,306
BEL,20040322,490.0,490.0,469.0,470.4,15762,8375
BELCERAMIC,20040322,10.4,10.4,8.25,8.75,22450,21812
BEML,20040322,172.85,172.85,160.2,163.5,173961,62572
BERGEPAINT,20040322,202.0,205.0,196.15,198.3,26085,18994
BFLSOFTWAR,20040322,605.0,605.75,580.0,595.75,6720,4834
BGFL,20040322,33.45,33.45,29.4,30.3,5991,4150
BHARATFORG,20040322,727.0,727.0,695.2,712.1,26269,22733
BHARATGEAR,20040322,22.0,22.0,20.45,20.5,2019,1430
BHARATRAS,20040322,23.5,26.5,23.5,26.5,1600,1300
BHARTI,20040322,137.85,137.85,128.35,133.5,3016660,819505
BHEL,20040322,561.1,565.0,525.15,531.3,509700,192513
BHUSANSTL,20040322,64.0,64.0,61.05,62.05,15403,11799
BIL,20040322,29.0,29.0,27.8,27.8,5554,4929
BILT,20040322,63.1,63.1,60.0,60.35,189863,150562
BINDALAGRO,20040322,4.1,4.35,4.1,4.2,27512,23356
BIRLA3M,20040322,390.0,395.0,383.0,383.75,1337,1317
BIRLAERIC,20040322,11.5,11.6,11.1,11.2,12163,10592
BIRLAJUTE,20040322,56.0,56.9,52.65,53.05,99576,74052
BLBLIMITED,20040322,8.2,8.2,8.2,8.2,2500,2500
BLUEDART,20040322,114.05,116.2,109.0,110.0,21504,19230
BLUESTARCO,20040322,141.0,141.0,136.0,137.95,2688,2387
BLUESTINFO,20040322,170.9,170.9,158.1,163.5,5786,3800
BOMDYEING,20040322,151.25,151.25,135.0,137.25,163543,77237
BONGAIREFN,20040322,69.9,69.95,63.1,63.55,789677,350346
BPCL,20040322,445.0,446.8,435.05,436.85,454595,121131
BPL,20040322,29.0,29.9,27.0,27.2,37736,27489
BPLENGG,20040322,3.8,3.8,3.5,3.55,5702,5400
BPLREFRIG,20040322,1.5,1.5,1.5,1.5,4850,4850
BPLSANTECH,20040322,2.2,2.2,1.6,1.85,5219,5030
BPLSANUTIL,20040322,1.6,1.65,1.3,1.65,25004,24653
BRITANNIA,20040322,640.05,640.05,600.05,614.55,6972,3941
BSL,20040322,23.6,23.6,23.5,23.5,308,308
CADILAHC,20040322,485.0,485.0,445.0,449.5,21857,12303
CALSOFT,20040322,21.0,21.0,21.0,21.0,100,100
CANBK,20040322,128.4,137.85,128.4,134.35,3547210,1260498
CANFINHOME,20040322,39.5,40.0,38.0,38.7,15160,10380
CARBORUNIV,20040322,213.0,213.0,202.0,202.8,1136,959
CEAT,20040322,34.0,34.4,32.1,32.55,58803,49505
CENBNK,20040322,9.3,9.4,8.8,8.9,614829,443776
CENTENKA,20040322,108.0,109.85,99.4,101.45,34643,27201
CENTURYTEX,20040322,93.55,93.55,83.7,84.45,192378,128066
CESC,20040322,103.2,108.5,98.3,99.3,70927,32011
CGIGARSH,20040322,56.25,57.85,55.0,55.8,7118,6522
CHAMBLFERT,20040322,18.15,18.15,17.3,17.4,414523,316681
CHEMPLAST,20040322,22.15,23.7,22.15,22.3,1322,1222
CHENNPETRO,20040322,112.5,112.5,101.15,101.95,751872,183246
CHESLINTEX,20040322,16.5,16.5,13.7,14.7,42490,41990
CHLORIDIND,20040322,118.25,123.95,118.25,123.1,6260,5315
CINEVISTA,20040322,23.25,23.3,22.0,22.15,3534,2192
CIPL,20040322,5.7,5.9,5.5,5.65,21164,18551
CIPLA,20040322,1121.0,1156.0,1090.0,1145.15,104568,54891
CLARIANT,20040322,165.0,168.0,161.0,164.15,2573,1375
CMC,20040322,519.6,519.6,501.05,502.65,111227,95847
COATESIND,20040322,110.0,110.0,105.0,105.4,860,796
COCHINREFN,20040322,195.0,195.5,173.5,175.95,245948,106553
COLGATE,20040322,129.9,130.5,122.5,125.45,126090,98886
COLORCHEM,20040322,240.0,240.5,237.0,237.7,1145,1145
COMPUDYNE,20040322,8.75,8.75,8.1,8.2,12135,10260
COMPUTECH,20040322,5.65,5.8,5.4,5.45,28738,24488
CONCOR,20040322,694.0,709.95,689.0,702.4,2957,2683
CONSCOFFEE,20040322,120.15,121.85,120.0,120.1,7955,5705
COREPARENT,20040322,3.6,3.9,3.25,3.25,7475,4050
COROMNFERT,20040322,108.05,112.0,105.0,105.2,6961,4193
CORPBANK,20040322,250.0,253.4,246.5,248.95,17928,14192
COSMOFILMS,20040322,65.0,66.0,61.0,62.3,40173,26018
CREATIVEYE,20040322,12.0,12.0,10.1,10.3,13121,12093
CRESTCOMM,20040322,34.95,35.0,32.6,33.1,16268,9786
CRISIL,20040322,480.0,480.0,475.0,478.0,637,637
CROMPGREAV,20040322,141.0,144.9,136.1,138.75,56968,45851
CUB,20040322,65.0,65.2,63.1,63.6,14046,10396
CYBERTECH,20040322,4.8,4.85,4.3,4.45,7237,6259
D-LINK,20040322,180.4,184.0,170.55,174.35,91483,42150
DABUR,20040322,69.5,72.0,69.25,70.15,235892,137352
DALMIACEM,20040322,270.0,271.0,268.0,268.35,276,274
DCM,20040322,9.7,11.4,9.7,9.85,2341,1335
DCMFINSERV,20040322,1.3,1.3,1.2,1.25,19760,19460
DCMSRMCONS,20040322,203.05,205.0,195.35,197.8,3025,2512
DCW,20040322,20.3,20.5,18.9,19.25,44803,34040
DEEPAKFERT,20040322,32.85,32.85,29.05,29.3,52860,43772
DENABANK,20040322,26.5,26.9,25.75,25.8,162248,98922
DEWANHOUS,20040322,24.25,24.25,22.0,22.0,1259,1034
DGPWINDSOR,20040322,3.6,4.0,3.35,3.35,10900,10400
DHAMPURSUG,20040322,22.6,22.6,21.0,21.0,129793,87461
DHARSUGAR,20040322,4.55,4.55,4.35,4.4,1701,1500
DIGITALEQP,20040322,838.0,838.0,830.0,836.9,13449,8588
DIVISLAB,20040322,1440.0,1440.0,1355.3,1365.15,144086,27830
DREDGECORP,20040322,502.0,502.0,438.0,460.25,556638,285844
DRREDDY,20040322,1005.5,1027.0,1004.8,1009.2,72662,37078
DUNCANSIND,20040322,6.8,8.0,6.8,6.85,2433,1826
DYNACONS,20040322,0.3,0.3,0.25,0.25,31100,10100
E-SERVEINT,20040322,625.0,633.3,620.0,628.9,4626,4332
EASTSILK,20040322,51.5,51.9,48.8,48.9,8879,8479
EASUNREYRL,20040322,41.5,47.95,39.25,41.0,5635,3990
EICHERLTD,20040322,80.0,81.0,78.55,81.0,13830,13830
EICHERMOT,20040322,211.25,211.25,189.0,190.1,3161,2578
EIDPARRY,20040322,188.5,202.9,188.5,201.0,54011,53793
EIHOTEL,20040322,261.0,275.0,250.0,255.65,3911,3587
EIMCOELECO,20040322,67.0,67.0,65.2,65.25,300,300
ELDERPHARM,20040322,114.0,114.0,101.5,102.25,51177,24253
ELECTCAST,20040322,297.0,297.0,267.0,267.4,4594,3183
ELGIEQUIP,20040322,43.2,43.8,41.0,41.5,29514,19113
ELGITYRE,20040322,27.1,27.85,27.0,27.0,4310,4309
