SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20191209,33.4,33.4,32.1,32.35,9555,4633
21STCENMGM,20191209,13.45,13.7,13.45,13.45,34,34
3IINFOTECH,20191209,1.95,2.0,1.95,2.0,577118,348350
3MINDIA,20191209,21795.0,21900.05,21544.55,21631.75,1405,932
3PLAND,20191209,5.65,5.65,5.65,5.65,7,7
5PAISA,20191209,192.5,192.5,181.25,183.5,6365,4217
63MOONS,20191209,104.4,105.85,102.25,102.8,108671,50584
772GS2049,20191209,95.5,95.5,95.5,95.5,100,100
772GS2055,20191209,96.5,96.5,96.5,96.5,100,100
817GS2044,20191209,95.5,95.5,95.5,95.5,1000,1000
824GS2033,20191209,96.25,96.25,96.25,96.25,1000,1000
A2ZINFRA,20191209,8.2,8.45,7.7,7.8,385728,256984
AAKASH,20191209,59.95,59.95,59.95,59.95,2000,2000
AARON,20191209,49.5,49.5,49.5,49.5,3300,3300
AARTIDRUGS,20191209,524.05,527.0,520.0,521.9,3273,2460
AARTIIND,20191209,789.0,808.0,782.2,795.65,159481,106840
AARVEEDEN,20191209,13.5,13.95,11.55,12.35,17814,9719
AAVAS,20191209,1758.0,1818.8,1747.0,1802.9,27085,13102
ABB,20191209,1438.0,1465.0,1436.1,1450.15,36744,23158
ABBOTINDIA,20191209,12801.0,12850.0,12701.1,12763.05,11885,10094
ABCAPITAL,20191209,103.25,103.6,95.5,96.35,3943628,1929330
ABFRL,20191209,225.65,228.4,221.65,225.4,311779,154344
ABSLRIF6RG,20191209,6.8,6.8,6.8,6.8,769,769
ACC,20191209,1484.0,1492.0,1470.5,1473.85,289713,39048
ACCELYA,20191209,946.3,953.0,942.55,950.1,21106,18517
ACE,20191209,69.8,72.0,69.4,70.45,71804,22301
ADANIENT,20191209,205.9,209.7,202.4,207.45,2550809,217276
ADANIGAS,20191209,151.0,153.35,150.0,150.7,891402,315453
ADANIGREEN,20191209,125.3,126.25,121.05,124.65,981394,340681
ADANIPORTS,20191209,368.25,377.5,364.95,373.6,4988293,1605688
ADANIPOWER,20191209,59.7,61.4,59.15,60.0,6557887,1218252
ADANITRANS,20191209,320.6,344.7,320.6,331.7,1342315,260824
ADFFOODS,20191209,303.15,312.0,303.15,306.85,22880,11954
ADHUNIKIND,20191209,53.65,58.65,53.65,53.65,95879,56659
ADORWELD,20191209,296.55,300.05,293.0,295.1,2571,1359
ADSL,20191209,20.15,21.15,19.3,21.15,121870,72610
ADVANIHOTR,20191209,54.45,55.4,54.25,54.45,1406,1261
ADVENZYMES,20191209,161.1,162.0,159.05,159.8,53683,20557
AEGISCHEM,20191209,193.0,194.05,187.05,189.0,551604,480409
AFFLE,20191209,1470.0,1470.3,1388.05,1404.15,74592,34893
AGARIND,20191209,99.9,99.9,88.6,92.75,7999,7099
AGRITECH,20191209,42.2,45.45,42.0,43.1,14378,5950
AGROPHOS,20191209,138.6,140.25,138.55,140.15,1971913,922057
AHIMSA,20191209,31.75,31.75,31.75,31.75,6000,6000
AHLADA,20191209,47.25,47.95,44.0,45.3,8000,5000
AHLEAST,20191209,184.9,184.9,171.1,174.75,447,350
AHLUCONT,20191209,275.9,277.95,268.1,271.8,2118,1730
AHLWEST,20191209,376.95,376.95,350.1,359.05,1654,760
AIAENG,20191209,1630.0,1655.95,1605.15,1615.1,6703,3177
AIONJSW,20191209,9.9,10.0,9.05,9.65,63784,48078
AIRAN,20191209,8.8,10.65,8.8,10.35,23752,9567
AJANTPHARM,20191209,976.5,994.6,976.5,989.4,47331,26253
AJMERA,20191209,118.65,118.65,115.55,116.35,16585,8643
AJOONI,20191209,9.1,9.1,9.1,9.1,4000,4000
AKASH,20191209,64.95,67.0,62.0,62.0,1200,1001
AKG,20191209,31.7,31.7,31.5,31.5,12000,12000
AKSHARCHEM,20191209,196.6,201.0,185.1,187.25,872,483
AKSHOPTFBR,20191209,6.45,6.6,6.1,6.25,207116,128865
AKZOINDIA,20191209,1915.0,1999.9,1910.0,1926.7,11536,7605
ALANKIT,20191209,10.8,11.45,10.8,11.25,34142,24867
ALBERTDAVD,20191209,403.0,410.05,402.15,404.7,4352,2848
ALBK,20191209,22.5,22.5,21.45,21.55,1995603,828608
ALEMBICLTD,20191209,52.75,52.75,49.2,50.15,105698,74439
ALICON,20191209,369.95,369.95,362.25,363.9,712,548
ALKALI,20191209,40.0,40.0,37.0,37.2,3494,2230
ALKEM,20191209,2098.0,2107.0,2071.0,2087.4,38483,18206
ALKYLAMINE,20191209,1043.0,1045.0,1018.8,1032.95,13117,10699
ALLCARGO,20191209,98.25,98.25,96.0,97.85,198487,90102
ALLSEC,20191209,275.2,280.0,267.2,272.4,6340,5925
ALMONDZ,20191209,9.95,9.95,9.4,9.7,103,103
ALOKTEXT,20191209,3.1,3.3,3.1,3.3,8151861,5687565
ALPA,20191209,15.9,15.9,14.3,14.65,9135,6633
ALPHAGEO,20191209,170.0,178.95,170.0,172.15,9698,7784
AMARAJABAT,20191209,728.9,741.5,723.9,732.1,289587,91231
AMBER,20191209,1048.95,1049.95,1025.9,1040.15,12025,7924
AMBIKCO,20191209,862.0,862.0,845.05,849.85,3361,2816
AMBUJACEM,20191209,200.9,201.85,198.4,199.7,1881525,1002785
AMDIND,20191209,15.9,16.65,15.75,16.55,3353,1868
AMJLAND,20191209,19.5,19.5,18.3,19.1,6212,4711
AMJUMBO,20191209,11.85,12.5,11.85,12.3,40000,24000
AMRUTANJAN,20191209,461.3,480.0,461.3,474.15,46396,25011
ANANTRAJ,20191209,33.7,35.0,32.9,33.4,292735,116501
ANDHRABANK,20191209,17.65,17.8,17.4,17.55,465851,202112
ANDHRSUGAR,20191209,289.0,290.05,275.9,278.55,54264,31410
ANSALAPI,20191209,4.6,4.9,4.6,4.8,102613,48249
ANUP,20191209,426.0,432.0,425.25,431.1,6029,5430
APARINDS,20191209,431.05,434.3,417.4,420.6,9783,4547
APCL,20191209,144.4,146.0,142.3,144.55,3053,1944
APCOTEXIND,20191209,165.0,165.0,160.15,160.4,18794,11056
APEX,20191209,289.6,294.0,284.55,286.05,76562,22973
APLAPOLLO,20191209,1570.4,1633.95,1555.85,1601.75,12754,7457
APLLTD,20191209,562.45,571.0,550.0,551.85,52512,34568
APOLLO,20191209,67.8,68.5,67.1,67.95,16397,9590
APOLLOHOSP,20191209,1466.0,1474.45,1402.7,1411.8,878632,273464
APOLLOPIPE,20191209,348.95,348.95,332.0,335.15,7201,5224
APOLLOTYRE,20191209,173.7,173.7,168.6,170.05,2912380,1021290
APOLSINHOT,20191209,677.5,725.1,655.0,659.05,1553,1091
APTECHT,20191209,151.0,155.35,149.1,151.1,85635,21410
ARCHIDPLY,20191209,26.1,27.5,26.1,26.7,12945,9265
ARIES,20191209,60.6,62.7,60.3,61.25,10848,5755
ARIHANT,20191209,22.85,22.95,21.3,22.75,2381,2226
ARMANFIN,20191209,583.5,583.5,560.25,567.6,4380,2130
AROGRANITE,20191209,38.95,40.0,37.6,38.05,6108,3085
ARROWGREEN,20191209,49.35,50.7,48.4,49.25,2070,1646
