SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20160217,27.75,27.75,25.7,26.55,49061,40154
3IINFOTECH,20160217,4.2,4.3,3.9,4.15,1621553,715465
3MINDIA,20160217,11000.0,11108.45,10705.25,10951.45,563,412
549,20160217,9.0,9.0,9.0,9.0,2,1
8KMILES,20160217,1748.9,1748.9,1580.05,1672.1,118945,33550
A2ZINFRA,20160217,19.95,19.95,18.3,19.5,64843,39457
AARTIDRUGS,20160217,484.0,484.0,453.0,465.9,10605,5104
AARTIIND,20160217,447.05,453.9,435.0,445.8,21354,14738
AARVEEDEN,20160217,52.0,52.0,49.0,50.8,2879,1648
ABAN,20160217,153.9,153.9,146.35,150.95,727875,117200
ABB,20160217,1098.0,1114.4,1061.05,1102.95,41741,9814
ABBOTINDIA,20160217,4742.4,4750.0,4646.0,4663.85,1001,649
ABFRL,20160217,143.65,148.6,135.75,138.3,1527438,1116967
ABGSHIP,20160217,44.1,45.75,43.05,45.25,304009,214984
ABIRLANUVO,20160217,743.7,759.85,735.4,752.3,328349,241954
ACC,20160217,1222.8,1233.5,1204.0,1226.05,165080,34071
ACCELYA,20160217,865.0,869.0,799.0,847.4,3673,1979
ACE,20160217,34.9,34.9,33.2,34.15,39298,23909
ACROPETAL,20160217,2.85,2.9,2.7,2.8,8436,7906
ADANIENT,20160217,63.15,63.8,60.5,63.05,3520529,1028787
ADANIPORTS,20160217,201.05,214.3,196.3,212.5,6728882,2459801
ADANIPOWER,20160217,27.2,27.9,26.2,27.75,7125691,1133766
ADANITRANS,20160217,30.45,31.0,28.85,30.55,550473,275968
ADFFOODS,20160217,72.35,72.35,62.5,68.35,141406,58280
ADHUNIK,20160217,11.0,11.25,10.15,10.9,38274,21739
ADI,20160217,200.0,206.0,193.0,200.3,1929,1660
ADLABS,20160217,75.85,75.85,69.0,73.65,204915,124192
ADORWELD,20160217,231.0,255.0,231.0,251.25,4489,2984
ADSL,20160217,36.75,37.25,34.2,36.0,120917,54940
ADVANIHOTR,20160217,47.0,48.0,46.7,48.0,1866,1865
ADVANTA,20160217,414.0,414.0,385.9,401.4,11685,3298
AEGISCHEM,20160217,89.9,89.9,87.75,88.8,73684,49395
AFL,20160217,40.25,40.9,37.05,40.15,25485,17941
AGARIND,20160217,157.0,158.0,146.8,151.35,20046,7845
AGCNET,20160217,63.55,63.55,59.05,60.3,8154,7543
AGRODUTCH,20160217,2.7,3.15,2.7,3.0,1665,1663
