SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20200507,27.5,27.9,26.15,27.4,21167,10849
21STCENMGM,20200507,10.75,10.95,10.75,10.95,656,650
3IINFOTECH,20200507,1.45,1.45,1.35,1.45,6111887,3230444
3MINDIA,20200507,18526.0,18897.0,18526.0,18878.2,1350,894
3PLAND,20200507,6.2,6.2,6.2,6.2,37,37
5PAISA,20200507,177.0,177.0,142.65,170.95,20717,14204
617GS2021,20200507,99.82,99.82,99.82,99.82,21,21
645GS2029,20200507,102.0,102.0,102.0,102.0,100,100
759GS2026,20200507,108.0,108.0,108.0,108.0,8,8
769GS2043,20200507,120.0,120.0,120.0,120.0,1700,1700
A2ZINFRA,20200507,3.6,3.75,3.5,3.7,213578,187140
AARON,20200507,40.25,40.25,40.25,40.25,3300,3300
AARTIDRUGS,20200507,726.0,769.8,715.65,760.9,192306,58484
AARTIIND,20200507,1078.0,1125.0,1075.0,1085.2,240338,83130
AARVEEDEN,20200507,8.85,9.2,8.5,8.85,2253,1776
AAVAS,20200507,1105.0,1137.0,1080.0,1112.05,11323,7742
ABB,20200507,864.5,872.0,856.0,858.5,30256,15073
ABBOTINDIA,20200507,18150.0,18288.8,17728.1,17818.95,10824,4290
ABCAPITAL,20200507,44.35,45.25,43.6,43.8,1306957,619668
ABFRL,20200507,111.0,115.7,110.0,110.8,2250656,421491
ABSLBANETF,20200507,209.3,209.3,185.0,188.41,1537,970
ABSLFTSGRN,20200507,10.7,10.7,10.7,10.7,1000,1000
ABSLNN50ET,20200507,255.0,273.0,228.65,242.26,903,569
ACC,20200507,1178.9,1204.0,1147.05,1152.65,1390594,171664
ACCELYA,20200507,900.75,905.0,898.0,900.35,10280,6297
ACE,20200507,41.4,43.0,41.15,41.25,103079,44635
ADANIENT,20200507,131.1,135.65,130.0,134.9,2423478,739436
ADANIGAS,20200507,100.1,105.35,99.35,104.35,3332375,734019
ADANIGREEN,20200507,207.45,213.0,206.5,210.55,188208,129190
ADANIPORTS,20200507,271.2,284.5,268.45,282.4,6505707,815787
ADANIPOWER,20200507,30.2,31.1,30.2,30.55,4391029,970103
ADANITRANS,20200507,198.9,199.0,192.0,193.1,79579,48947
ADFFOODS,20200507,195.95,198.85,195.25,197.75,3279,1864
ADHUNIKIND,20200507,22.7,22.7,22.7,22.7,7626,7625
ADORWELD,20200507,220.35,265.9,220.2,257.75,24397,13803
ADSL,20200507,12.45,12.5,12.0,12.4,10678,6697
ADVANIHOTR,20200507,36.75,39.9,36.5,37.1,10679,8759
ADVENZYMES,20200507,141.95,142.0,138.35,139.45,33711,20773
AEGISCHEM,20200507,168.85,171.8,166.75,168.95,79001,45485
AGARIND,20200507,55.95,55.95,53.0,54.3,10950,2197
AGROPHOS,20200507,12.95,12.95,12.95,12.95,9769,9769
AHLEAST,20200507,128.1,137.55,128.1,134.3,172,66
AHLUCONT,20200507,181.4,181.95,178.3,180.5,1243,912
AIAENG,20200507,1539.85,1590.0,1537.6,1575.85,41648,28311
AIRAN,20200507,10.4,10.4,9.55,9.8,43860,28812
AISL,20200507,14.5,15.55,14.5,15.5,3600,2400
AJANTPHARM,20200507,1467.9,1490.0,1441.1,1462.45,121802,35166
AJMERA,20200507,76.3,79.25,76.05,77.8,15926,7550
AKSHARCHEM,20200507,203.85,203.95,197.5,199.0,3509,2091
AKSHOPTFBR,20200507,5.0,5.0,5.0,5.0,63215,63209
AKZOINDIA,20200507,1972.0,1979.95,1925.0,1942.9,6519,3555
ALANKIT,20200507,14.15,14.75,14.15,14.15,66541,55011
ALBERTDAVD,20200507,457.7,495.0,453.55,474.2,114832,27345
ALEMBICLTD,20200507,49.0,50.8,48.6,49.5,184410,70388
ALICON,20200507,224.95,229.95,223.0,226.85,666,618
ALKALI,20200507,42.0,42.65,40.3,40.95,6421,4306
ALKEM,20200507,2617.0,2653.95,2521.0,2557.6,104896,58084
ALKYLAMINE,20200507,1824.0,1830.0,1736.2,1754.0,29344,15193
ALLCARGO,20200507,72.0,72.5,70.0,70.2,42200,26329
ALLSEC,20200507,156.5,169.95,156.5,166.05,1049,951
ALMONDZ,20200507,9.9,9.9,9.5,9.7,861,861
ALOKINDS,20200507,8.7,8.7,8.7,8.7,1087846,1087746
ALPA,20200507,19.0,19.05,17.65,17.65,51655,31740
ALPHAGEO,20200507,160.0,166.05,159.95,161.15,14525,10600
