SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20141203,30.3,30.65,30.3,30.35,26953,3645
3IINFOTECH,20141203,7.6,7.95,7.6,7.8,577107,367966
3MINDIA,20141203,6181.0,6429.0,6138.1,6395.6,885,675
8KMILES,20141203,615.0,635.0,596.25,612.2,108638,34810
A2ZMES,20141203,18.5,19.5,18.5,19.4,154036,90697
AARTIDRUGS,20141203,790.05,817.7,790.05,814.55,7336,4744
AARTIIND,20141203,286.05,292.0,277.15,286.55,35231,22725
AARVEEDEN,20141203,51.0,53.5,49.1,51.85,34190,16279
ABAN,20141203,543.9,554.0,540.5,544.9,893323,237427
ABB,20141203,1135.1,1175.0,1135.1,1165.5,152873,41273
ABBOTINDIA,20141203,3571.0,3665.0,3570.95,3632.05,54377,52678
ABCIL,20141203,233.35,256.4,232.0,247.2,33992,14140
ABGSHIP,20141203,225.4,230.95,225.3,226.45,83557,38658
ABIRLANUVO,20141203,1790.0,1820.0,1770.0,1805.15,255976,96503
ACC,20141203,1479.05,1491.0,1464.65,1478.2,295171,159759
ACCELYA,20141203,933.85,976.8,931.45,972.9,29021,16410
ACE,20141203,37.9,41.0,37.9,40.25,404953,229230
ADANIENT,20141203,454.9,466.7,454.9,464.55,952065,389314
ADANIPORTS,20141203,285.75,293.0,285.75,291.25,1637493,487545
ADANIPOWER,20141203,44.5,45.9,44.5,45.6,4229309,1589320
ADFFOODS,20141203,61.9,63.35,61.45,61.85,75747,49508
ADHUNIK,20141203,25.5,26.5,25.15,26.0,102351,65455
ADORWELD,20141203,217.0,221.0,213.65,214.95,7151,5294
ADSL,20141203,19.8,20.75,19.3,20.4,85698,52829
ADVANIHOTR,20141203,71.0,73.5,69.1,70.05,6910,3194
ADVANTA,20141203,362.0,367.65,356.55,360.8,15593,5846
AEGISCHEM,20141203,454.7,463.8,451.4,460.1,50960,29305
AFL,20141203,115.0,118.95,115.0,118.95,4354,3258
AGARIND,20141203,105.0,107.95,100.0,102.4,17124,1582
AGCNET,20141203,88.0,94.0,88.0,92.6,18639,13275
AGRODUTCH,20141203,4.15,4.3,4.15,4.3,171700,72102
AHLEAST,20141203,178.0,190.0,178.0,183.15,3679,2338
AHLUCONT,20141203,207.2,211.9,204.0,209.25,299389,128461
AHLWEST,20141203,125.0,138.7,125.0,131.1,5210,4292
AHMEDFORGE,20141203,406.55,415.0,403.0,409.5,279876,100840
AIAENG,20141203,1173.0,1196.2,1165.0,1190.3,28566,21460
