SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20141201,30.35,31.95,30.35,30.5,77949,58059
3IINFOTECH,20141201,7.55,7.9,7.55,7.7,450105,279098
3MINDIA,20141201,6239.6,6494.75,6151.1,6271.05,402,230
8KMILES,20141201,624.9,648.0,592.15,625.5,105225,23359
A2ZMES,20141201,18.85,19.8,18.85,18.9,106025,79653
AARTIDRUGS,20141201,794.0,809.65,775.55,783.0,5859,3105
AARTIIND,20141201,289.9,289.9,276.05,278.5,37084,14013
AARVEEDEN,20141201,45.5,45.7,43.05,44.05,4178,2098
ABAN,20141201,539.2,554.7,525.15,533.65,1481973,287197
ABB,20141201,1112.95,1126.0,1110.05,1121.65,35994,15999
ABBOTINDIA,20141201,3538.55,3538.55,3452.0,3497.9,3495,1685
ABCIL,20141201,255.0,255.0,235.1,237.3,11773,6029
ABGSHIP,20141201,223.15,229.4,223.15,225.3,72329,35234
ABIRLANUVO,20141201,1782.0,1802.9,1770.1,1775.0,90058,45462
ACC,20141201,1476.0,1479.7,1461.15,1470.95,137735,60404
ACCELYA,20141201,925.9,937.95,904.15,910.1,15282,8746
ACE,20141201,39.05,39.05,37.2,37.5,229670,137626
ADANIENT,20141201,457.1,462.6,450.25,451.75,550573,96190
ADANIPORTS,20141201,290.0,292.45,284.0,289.0,1974590,510112
ADANIPOWER,20141201,45.7,45.85,44.1,44.35,2974802,915172
ADFFOODS,20141201,61.75,62.35,60.3,60.8,51978,36494
ADHUNIK,20141201,29.2,29.9,25.65,26.0,144423,92371
ADORWELD,20141201,218.95,220.0,211.1,213.6,5725,4193
ADSL,20141201,19.6,20.5,19.6,19.85,36875,33320
ADVANIHOTR,20141201,69.0,71.4,69.0,69.0,5680,769
ADVANTA,20141201,365.6,372.95,355.45,360.3,53877,31121
AEGISCHEM,20141201,456.0,475.0,456.0,458.3,51708,25605
AFL,20141201,117.4,117.4,107.75,107.95,19333,15219
AGARIND,20141201,103.5,110.0,102.45,105.95,18130,2417
AGCNET,20141201,86.35,90.45,86.35,87.8,12653,11547
AGRODUTCH,20141201,2.75,3.3,2.5,3.3,139071,73611
AHLEAST,20141201,178.0,180.45,175.25,176.65,605,467
AHLUCONT,20141201,183.7,184.4,180.1,182.4,51593,23944
AHLWEST,20141201,119.25,120.05,115.7,119.95,1567,1451
AHMEDFORGE,20141201,396.9,397.35,378.0,383.75,391308,150096
AIAENG,20141201,1201.0,1216.55,1130.1,1151.85,57395,33471
AIL,20141201,592.45,600.0,587.0,589.45,89442,70804
AJANTPHARM,20141201,2350.0,2428.85,2340.0,2409.75,34007,17030
AJMERA,20141201,118.85,118.85,110.0,113.1,6638,3779
AKSHOPTFBR,20141201,17.7,17.95,16.55,16.9,432402,224452
AKZOINDIA,20141201,1354.0,1424.5,1354.0,1394.1,97918,39642
ALBK,20141201,121.4,122.35,118.75,119.9,2835074,947403
ALCHEM,20141201,37.0,37.0,34.15,34.35,8482,7483
ALEMBICLTD,20141201,43.25,44.0,42.0,42.2,346647,212638
ALICON,20141201,233.65,241.0,227.8,230.9,18877,8323
ALKALI,20141201,22.4,23.0,21.55,22.15,7801,6036
ALKYLAMINE,20141201,370.15,398.0,362.0,362.15,4495,1536
ALLCARGO,20141201,323.75,324.7,313.8,314.55,59879,26448
ALLSEC,20141201,30.0,30.0,23.25,25.85,4951,3031
ALMONDZ,20141201,15.1,18.0,15.1,16.55,22304,17254
ALOKTEXT,20141201,10.5,10.55,10.1,10.15,4964050,2425159
ALPHAGEO,20141201,503.0,513.0,480.0,488.25,15406,8771
ALPSINDUS,20141201,1.65,1.65,1.65,1.65,400,400
ALSTOMT&D,20141201,473.95,495.9,472.1,488.65,146354,40974
AMARAJABAT,20141201,749.95,767.0,730.3,733.1,209475,94799
AMARJOTHI,20141201,72.1,78.0,72.05,75.0,765,501
AMBIKCO,20141201,525.5,553.0,515.0,539.4,45660,20971
AMBUJACEM,20141201,229.25,233.5,228.55,230.35,1512068,905547
AMDIND,20141201,24.0,24.7,23.1,23.75,7049,5300
AMRUTANJAN,20141201,435.65,438.9,422.0,427.15,115049,34111
AMTEKAUTO,20141201,214.3,214.45,207.25,209.4,1608355,509348
AMTEKINDIA,20141201,87.5,87.65,83.5,84.5,430263,222715
AMTL,20141201,13.6,14.3,13.3,13.4,2002,1801
ANANTRAJ,20141201,52.2,52.7,50.5,50.8,954148,487316
ANDHRABANK,20141201,86.0,86.55,84.1,84.85,2339211,452941
ANDHRACEMT,20141201,9.95,9.95,8.9,9.15,27408,20106
ANDHRSUGAR,20141201,126.0,126.0,118.65,119.3,20946,14287
ANGIND,20141201,38.7,39.55,36.2,37.1,107297,51551
ANKITMETAL,20141201,5.7,5.95,5.5,5.8,7354,7246
ANSALAPI,20141201,31.3,31.3,30.1,30.25,43872,30977
ANSALHSG,20141201,31.0,31.0,30.15,30.45,28021,18100
APARINDS,20141201,415.0,424.5,408.6,410.5,34123,16416
APCOTEXIND,20141201,454.0,507.05,453.35,495.15,140463,43455
APLAPOLLO,20141201,318.9,349.0,310.0,335.25,236177,215399
APLLTD,20141201,420.8,425.5,408.0,416.7,182610,102089
APOLLOHOSP,20141201,1169.6,1191.0,1160.0,1171.6,161585,89789
APOLLOTYRE,20141201,229.95,236.3,229.7,232.9,3391804,1001772
APTECHT,20141201,78.05,78.95,76.15,76.55,190647,90965
ARCHIDPLY,20141201,37.75,38.45,35.65,36.4,31282,22307
ARCHIES,20141201,32.8,33.65,31.0,32.75,757586,268059
ARCOTECH,20141201,373.5,375.0,365.15,368.35,16876,6141
ARIES,20141201,120.25,123.45,115.2,116.05,285165,124274
ARIHANT,20141201,53.0,60.8,53.0,55.05,1059,1020
AROGRANITE,20141201,90.15,93.95,87.0,88.65,41614,18266
ARROWTEX,20141201,18.3,18.5,17.15,18.25,110906,62532
ARSHIYA,20141201,18.5,19.0,18.1,18.1,8990,6329
ARSSINFRA,20141201,40.7,41.65,38.8,39.55,61452,39648
ARVIND,20141201,278.55,283.9,274.05,275.65,1071120,239614
ARVINDREM,20141201,32.9,33.35,32.0,32.05,727165,407228
ASAHIINDIA,20141201,126.0,128.75,121.8,122.8,81905,59081
ASAHISONG,20141201,151.0,152.85,143.0,145.35,18409,7977
ASAL,20141201,54.7,54.7,51.25,51.8,2631,525
ASHAPURMIN,20141201,62.4,62.65,60.1,60.45,113852,67026
ASHIANA,20141201,197.8,202.85,195.0,198.0,45606,26983
ASHIMASYN,20141201,9.2,9.25,8.9,9.0,15828,15638
ASHOKA,20141201,136.5,138.1,131.0,132.3,56607,45199
ASHOKLEY,20141201,52.5,54.15,52.4,53.85,19400852,8043600
ASIANHOTNR,20141201,115.5,121.5,115.5,118.7,10668,214
ASIANPAINT,20141201,753.95,802.2,753.1,797.05,3291847,1276524
ASIANTILES,20141201,152.0,152.9,144.4,145.3,46218,27584
ASSAMCO,20141201,4.45,4.55,4.45,4.45,218121,136495
ASTEC,20141201,113.0,119.4,109.0,115.45,597687,232595
ASTRAL,20141201,439.9,448.0,430.35,444.5,81954,62096
ASTRAMICRO,20141201,115.05,117.9,112.1,112.45,1032194,577218
ASTRAZEN,20141201,831.1,854.0,831.0,837.15,10216,5346
ATFL,20141201,600.0,613.0,595.25,600.1,5699,4486
ATLANTA,20141201,65.0,65.55,64.5,64.95,55626,18041
ATLASCYCLE,20141201,266.85,268.85,262.05,262.7,19262,6673
ATUL,20141201,1280.0,1280.0,1257.0,1270.35,10702,6515
ATULAUTO,20141201,531.0,566.35,526.55,552.75,770388,102941
AURIONPRO,20141201,312.6,315.0,302.6,303.55,51405,39489
AUROPHARMA,20141201,1093.0,1128.0,1093.0,1119.4,1134675,449720
AUTOAXLES,20141201,769.0,769.0,720.0,738.4,6912,4430
AUTOIND,20141201,80.7,82.7,79.5,79.85,97224,31408
AUTOLITIND,20141201,40.45,40.45,35.5,36.3,1354,916
AVANTI,20141201,1780.0,1789.95,1711.0,1722.1,7950,5112
AVTNPL,20141201,40.3,40.5,38.35,38.6,20274,15350
AXISBANK,20141201,484.4,493.2,481.15,489.15,4634567,1410939
AXISCADES,20141201,173.2,174.75,164.05,165.7,61293,34069
AXISGOLD,20141201,2452.5,2452.5,2413.3,2435.7,499,314
BAFNAPHARM,20141201,34.9,35.45,33.55,33.8,57634,46002
BAGFILMS,20141201,3.5,3.5,3.25,3.3,91104,71852
BAJAJ-AUTO,20141201,2642.5,2660.8,2613.05,2636.3,199683,103500
BAJAJCORP,20141201,324.7,336.95,314.75,334.35,412733,174704
BAJAJELEC,20141201,203.0,206.9,201.4,201.85,231203,134375
BAJAJFINSV,20141201,1154.1,1172.0,1146.0,1149.75,42913,29472
BAJAJHIND,20141201,20.45,20.9,19.9,20.05,1166698,591808
BAJAJHLDNG,20141201,1420.0,1449.0,1415.35,1423.35,12121,9034
BAJFINANCE,20141201,3101.9,3140.0,3032.1,3087.15,45252,37812
BALAJITELE,20141201,73.6,74.7,71.2,71.5,76456,59875
BALAMINES,20141201,72.05,73.55,70.2,71.75,23323,7056
BALKRISIND,20141201,630.3,634.8,612.1,616.25,79846,55016
BALLARPUR,20141201,16.4,16.9,16.25,16.35,487601,237486
BALMLAWRIE,20141201,605.05,619.45,594.4,597.1,35563,22806
BALPHARMA,20141201,85.1,85.6,82.55,83.1,35044,17651
BALRAMCHIN,20141201,59.6,60.5,58.5,59.15,252294,147270
BANARBEADS,20141201,52.0,54.0,51.5,52.35,5423,4731
BANARISUG,20141201,1248.05,1275.0,1228.9,1236.45,227,198
BANCOINDIA,20141201,168.05,173.95,164.7,169.65,48734,25489
BANG,20141201,12.3,12.3,10.8,10.8,600,531
BANKBARODA,20141201,1091.0,1104.7,1074.35,1082.65,1328730,480092
BANKBEES,20141201,1960.0,1960.0,1871.01,1877.79,4569,2806
BANKINDIA,20141201,289.05,291.2,284.1,285.75,2434677,531914
BANSWRAS,20141201,84.0,84.0,68.2,69.5,3710,2320
BARTRONICS,20141201,9.2,9.4,9.0,9.1,33903,28046
BASF,20141201,1257.0,1314.0,1256.0,1272.1,14180,7953
BASML,20141201,184.8,184.8,168.0,168.5,10812,5361
BATAINDIA,20141201,1260.0,1262.4,1243.05,1250.0,116644,69092
BAYERCROP,20141201,2850.0,2870.0,2830.0,2848.7,11536,9598
BBL,20141201,563.1,598.0,563.1,587.55,9169,5717
BBTC,20141201,449.75,453.2,421.25,424.8,323427,93267
BEARDSELL,20141201,63.75,63.75,57.9,57.9,20,20
BEDMUTHA,20141201,17.8,19.15,17.5,18.35,4669,3821
BEL,20141201,2315.05,2328.0,2285.0,2305.9,88014,68200
BEML,20141201,709.7,714.3,700.0,701.5,80680,38211
BEPL,20141201,14.0,14.0,13.6,13.7,662,552
BERGEPAINT,20141201,400.0,452.85,400.0,440.8,3701414,735277
BFINVEST,20141201,108.5,112.8,108.5,109.45,6241,3533
BFUTILITIE,20141201,604.0,612.65,586.0,589.45,121264,40226
BGRENERGY,20141201,145.2,146.05,141.0,141.3,123686,54203
BHAGYNAGAR,20141201,17.2,17.6,16.85,17.2,6622,6039
BHARATFORG,20141201,960.0,969.4,947.35,952.0,449530,175248
BHARATGEAR,20141201,65.5,67.0,64.0,64.45,14388,5439
BHARATRAS,20141201,915.0,938.85,890.0,919.1,965,704
BHARTIARTL,20141201,384.75,385.5,376.1,377.8,2862826,1757800
BHARTISHIP,20141201,35.45,35.6,34.2,34.45,23720,16389
BHEL,20141201,281.75,282.95,273.0,274.2,2566198,733061
BHUSANSTL,20141201,97.95,106.8,95.45,101.8,822574,211791
BIL,20141201,375.0,415.0,375.0,410.0,18139,3926
BILENERGY,20141201,1.45,1.5,1.45,1.5,7752,5752
BILPOWER,20141201,1.55,1.55,1.5,1.5,21111,21111
BIMETAL,20141201,374.95,377.75,353.15,368.45,1255,720
