SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20140606,38.0,39.5,36.7,37.2,123673,76461
3IINFOTECH,20140606,10.15,10.5,9.85,10.05,3259433,1636398
3MINDIA,20140606,4327.05,4400.0,4327.05,4392.2,281,222
8KMILES,20140606,154.95,172.95,151.0,169.65,58857,27363
AARTIDRUGS,20140606,412.0,424.95,405.25,414.45,12843,5822
AARTIIND,20140606,180.0,184.75,178.0,183.25,159176,71208
AARVEEDEN,20140606,44.2,51.95,44.2,45.4,16481,11268
ABAN,20140606,734.4,750.0,734.4,738.75,1255133,262925
ABB,20140606,958.0,1020.0,950.05,1010.1,358030,137952
ABBOTINDIA,20140606,1760.0,1779.95,1743.0,1772.7,1071,785
ABCIL,20140606,167.9,172.0,162.0,163.1,30543,21507
ABGSHIP,20140606,297.6,303.4,282.0,293.05,114130,45859
ABIRLANUVO,20140606,1390.05,1446.95,1390.05,1427.55,343669,182774
ACC,20140606,1446.0,1448.5,1424.65,1438.9,306628,155468
ACCELYA,20140606,624.0,624.0,609.1,617.95,55565,43458
ADANIENT,20140606,502.2,508.5,497.15,505.8,2905404,590977
ADANIPORTS,20140606,243.85,260.4,242.0,257.65,8606900,4577090
ADANIPOWER,20140606,64.25,64.65,62.5,63.7,9628699,2559701
ADFFOODS,20140606,58.25,59.0,53.0,54.85,160253,66034
ADHUNIK,20140606,56.8,57.85,55.7,56.05,258705,160472
ADORWELD,20140606,213.85,232.0,213.0,227.6,86759,49675
ADSL,20140606,23.2,24.25,23.0,23.25,227769,101458
ADVANIHOTR,20140606,40.0,41.9,38.8,39.95,1395,957
ADVANTA,20140606,281.0,288.6,280.2,282.35,86446,32949
AEGISCHEM,20140606,220.15,234.55,220.15,233.65,405219,181524
AFL,20140606,46.9,47.7,45.0,45.1,2717,2557
AGARIND,20140606,159.9,169.0,153.6,158.9,5116,1714
AGCNET,20140606,76.0,76.0,70.0,71.4,40468,28023
AHLEAST,20140606,214.0,248.0,214.0,243.85,12222,8664
AHLUCONT,20140606,88.05,89.65,86.55,87.25,35593,22422
AHLWEST,20140606,113.0,124.95,113.0,118.5,10936,7510
AHMEDFORGE,20140606,363.4,374.0,356.0,359.15,61712,36824
AIAENG,20140606,788.0,798.0,765.55,787.8,236012,218780
AIL,20140606,507.1,515.0,504.0,507.05,62705,32187
AJANTPHARM,20140606,1189.8,1210.6,1180.25,1195.6,129497,118478
AKZOINDIA,20140606,999.5,1150.0,999.5,1086.05,110591,38013
ALBK,20140606,139.2,144.5,138.75,142.9,6361098,1573384
ALCHEM,20140606,60.5,60.7,57.0,58.55,9147,6672
ALEMBICLTD,20140606,22.8,24.4,22.5,24.15,3385111,1506235
ALICON,20140606,161.9,178.7,158.0,169.5,23448,14322
ALKYLAMINE,20140606,434.05,460.95,434.05,459.85,2166,1566
ALLCARGO,20140606,209.95,210.0,200.25,203.4,18512,15609
