SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20140725,33.05,33.6,32.5,32.75,82886,45323
3MINDIA,20140725,4900.0,4975.0,4809.9,4837.05,277,182
8KMILES,20140725,174.8,175.8,165.05,167.55,4082,2651
A2ZMES,20140725,36.15,36.25,33.2,35.1,3149266,1333625
AARTIDRUGS,20140725,628.85,630.0,605.0,612.95,10679,6630
AARTIIND,20140725,228.0,229.95,217.0,218.3,52811,34496
AARVEEDEN,20140725,50.0,51.15,47.65,49.05,3915,1518
ABAN,20140725,762.0,767.0,731.0,739.6,937221,267447
ABB,20140725,1043.2,1070.0,1026.35,1043.15,61696,30854
ABBOTINDIA,20140725,2101.1,2105.0,2085.0,2087.8,868,722
ABCIL,20140725,208.65,208.75,200.35,202.15,5959,4012
ABGSHIP,20140725,259.0,264.95,254.0,257.95,40032,18546
ABIRLANUVO,20140725,1416.05,1421.95,1381.0,1397.3,109895,57950
ACC,20140725,1464.9,1469.0,1429.95,1440.0,169289,64126
ACCELYA,20140725,697.0,701.0,690.35,692.35,5981,4290
ACE,20140725,32.6,32.6,31.3,32.0,258811,221356
ACROPETAL,20140725,3.55,3.55,3.5,3.5,56325,39153
ADANIENT,20140725,440.65,442.0,420.2,426.9,2091820,371268
ADANIPORTS,20140725,272.9,276.0,263.05,268.05,5432866,2527084
ADANIPOWER,20140725,57.95,58.15,55.1,56.15,7222258,1805882
ADFFOODS,20140725,59.45,59.45,56.8,57.25,56980,35055
ADHUNIK,20140725,46.9,47.85,45.25,45.9,83967,49988
ADSL,20140725,20.65,21.45,19.85,20.05,16821,11237
ADVANIHOTR,20140725,80.15,85.95,72.0,82.0,102645,28363
AEGISCHEM,20140725,289.4,294.0,282.8,285.2,21527,12194
AFL,20140725,46.95,46.95,44.75,45.1,1033,215
AGARIND,20140725,97.05,97.05,85.0,88.6,16445,9215
AGCNET,20140725,63.65,66.9,63.65,65.05,4373,3579
AHLEAST,20140725,221.75,222.0,217.95,220.15,830,500
AHLUCONT,20140725,147.0,147.0,139.95,143.2,72221,49789
AHLWEST,20140725,113.0,114.0,111.0,111.1,471,331
AHMEDFORGE,20140725,280.15,285.5,268.0,271.15,303543,116437
