SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20140709,33.9,34.7,33.0,33.65,90840,60591
3MINDIA,20140709,5000.0,5016.0,4850.0,4879.05,724,345
8KMILES,20140709,170.25,176.9,168.0,172.15,2912,1532
A2ZMES,20140709,24.8,25.05,24.1,25.05,1436557,601710
AARTIDRUGS,20140709,536.0,558.0,510.0,529.05,10645,6098
AARTIIND,20140709,221.0,223.85,208.0,214.85,172441,121477
AARVEEDEN,20140709,50.15,50.5,46.2,46.35,2766,2417
ABAN,20140709,882.9,921.35,798.25,809.25,4359071,489509
ABB,20140709,1039.0,1068.85,1027.15,1050.6,45845,23132
ABBOTINDIA,20140709,2172.0,2209.0,2030.0,2184.3,9582,8364
ABCIL,20140709,200.1,211.5,195.35,202.85,44620,14176
ABGSHIP,20140709,260.0,263.9,256.0,259.65,50497,27431
ABIRLANUVO,20140709,1382.0,1396.0,1320.0,1330.85,226634,103262
ACC,20140709,1422.0,1448.0,1395.0,1435.55,314118,141510
ACCELYA,20140709,719.95,726.75,700.0,705.35,9134,4803
ACE,20140709,28.25,29.85,27.85,28.05,332808,194587
ACROPETAL,20140709,3.9,3.9,3.8,3.9,72771,57911
ADANIENT,20140709,451.0,458.0,426.2,444.05,3888962,350355
ADANIPORTS,20140709,258.0,272.65,249.35,264.9,7271247,1545773
ADANIPOWER,20140709,60.0,60.35,56.0,57.7,13100351,2604338
ADFFOODS,20140709,61.6,63.5,60.5,62.0,79343,55771
ADHUNIK,20140709,50.8,53.0,48.6,50.7,107881,56119
ADSL,20140709,21.7,22.3,20.75,20.75,33226,26176
ADVANIHOTR,20140709,47.6,47.6,42.4,45.5,1187,550
AEGISCHEM,20140709,249.0,251.7,232.6,244.0,67166,38675
AFL,20140709,47.0,47.0,46.15,47.0,1300,1100
AGARIND,20140709,137.0,138.0,133.8,136.5,1539,1223
AGCNET,20140709,66.85,69.6,66.1,66.75,7257,5174
AHLEAST,20140709,250.0,257.9,241.0,250.3,1448,1363
AHLUCONT,20140709,108.2,114.9,104.1,105.05,74728,47823
AHLWEST,20140709,116.0,118.95,111.35,114.95,1093,371
AHMEDFORGE,20140709,298.8,300.0,272.0,281.5,258724,99731
AIAENG,20140709,772.0,789.0,734.3,746.85,64002,46625
AIL,20140709,531.0,536.0,515.6,531.05,77942,39956
AJANTPHARM,20140709,1490.05,1549.4,1460.0,1489.7,41824,21409
AJMERA,20140709,74.05,75.55,73.0,73.55,8288,5682
AKSHOPTFBR,20140709,22.05,23.0,20.7,21.1,141016,104828
AKZOINDIA,20140709,1085.0,1090.0,1060.05,1069.95,16925,13278
ALBK,20140709,128.8,132.2,122.65,124.4,6643411,1486912
ALCHEM,20140709,55.9,55.9,52.0,52.95,3560,2492
ALEMBICLTD,20140709,24.5,24.7,21.5,22.85,1084674,442577
ALICON,20140709,173.0,173.0,164.95,168.1,12480,9016
ALKALI,20140709,24.25,24.4,22.4,22.55,3679,3025
ALKYLAMINE,20140709,580.0,583.9,535.0,567.0,4152,3272
ALLCARGO,20140709,242.0,246.95,234.9,237.05,98346,68995
ALLSEC,20140709,30.45,30.45,28.75,28.9,1388,1379
ALMONDZ,20140709,10.5,10.5,9.1,9.15,6895,6418
ALOKTEXT,20140709,13.1,13.4,12.6,12.95,26782601,7985330
ALPHAGEO,20140709,240.0,249.0,235.0,240.0,2401,1969
ALSTOMT&D,20140709,330.0,337.45,318.95,324.95,57890,33487
AMARAJABAT,20140709,480.05,489.25,452.55,466.05,167768,121793
AMARJOTHI,20140709,78.6,82.75,78.6,79.45,406,252
AMBIKCO,20140709,378.95,385.0,368.0,374.75,3821,2710
AMBUJACEM,20140709,219.95,222.95,215.45,218.95,1472643,616982
AMRUTANJAN,20140709,171.0,172.65,164.0,165.95,42793,24628
AMTEKAUTO,20140709,227.4,228.8,208.6,219.05,2625035,1298042
AMTL,20140709,18.2,19.3,18.05,18.6,3287,2812
ANANTRAJ,20140709,67.6,68.1,64.55,65.05,1461459,692133
ANDHRABANK,20140709,91.75,92.95,86.3,89.55,5841850,1249294
ANDHRACEMT,20140709,10.05,10.25,9.55,9.65,51096,32940
ANDHRSUGAR,20140709,142.95,144.0,137.0,137.5,28609,20935
ANKITMETAL,20140709,9.6,10.0,9.05,9.3,908945,649486
ANSALAPI,20140709,37.95,38.9,36.55,36.55,377752,256535
ANSALHSG,20140709,28.15,28.95,25.6,28.55,40847,27658
APARINDS,20140709,280.5,288.0,267.75,273.55,87830,43008
APCOTEXIND,20140709,174.0,178.65,168.1,172.75,6006,3543
APLAPOLLO,20140709,295.05,304.0,291.2,297.7,3785,2879
APLLTD,20140709,307.7,314.9,298.25,305.9,324816,157756
APOLLOHOSP,20140709,1030.0,1048.0,1010.2,1015.65,147523,92246
APOLLOTYRE,20140709,197.4,199.4,178.6,183.0,6298112,1837625
APTECHT,20140709,92.7,94.0,87.35,90.25,441826,138185
ARCHIDPLY,20140709,16.35,16.35,15.1,15.45,5164,5034
ARCHIES,20140709,23.5,23.5,21.35,21.45,879379,417645
ARCOTECH,20140709,312.15,314.7,312.0,312.9,10080,3364
ARIES,20140709,84.0,89.7,82.05,84.1,159531,83074
AROGRANITE,20140709,42.65,43.5,41.6,42.85,13650,9638
ARROWTEX,20140709,10.25,10.4,9.9,10.3,8546,7018
ARVIND,20140709,226.1,230.8,219.9,222.85,3270183,1309021
ARVINDREM,20140709,38.75,38.85,36.8,38.2,898188,317154
ASAHIINDIA,20140709,84.5,85.45,83.5,84.65,88672,72928
ASAHISONG,20140709,115.85,115.85,108.0,109.25,13753,8356
ASAL,20140709,49.0,49.0,46.6,46.9,2744,2151
ASHAPURMIN,20140709,78.0,78.75,72.3,73.9,234538,126740
ASHIANA,20140709,115.75,125.15,115.0,119.25,15460,10502
ASHOKA,20140709,143.0,145.9,135.5,140.75,28266,16119
ASHOKLEY,20140709,35.2,35.45,32.6,33.05,20463767,6507858
ASIANHOTNR,20140709,145.25,153.0,139.75,143.45,1258,1198
ASIANPAINT,20140709,590.1,602.4,586.5,594.65,653792,256190
ASSAMCO,20140709,5.75,5.85,5.5,5.65,987451,627228
ASTEC,20140709,51.75,55.95,51.75,54.55,68832,46024
ASTRAL,20140709,681.75,689.9,667.0,672.6,7465,5490
ASTRAMICRO,20140709,136.7,138.45,125.3,132.7,1603569,479647
ASTRAZEN,20140709,1170.05,1170.05,1140.0,1151.05,13557,9831
ATFL,20140709,567.0,590.0,562.0,580.8,8934,5789
ATLANTA,20140709,63.4,63.9,60.2,61.5,148332,52751
ATLASCYCLE,20140709,257.0,265.9,251.0,252.05,30569,7236
ATUL,20140709,994.0,1004.0,954.4,978.45,63268,52847
ATULAUTO,20140709,530.0,530.05,500.0,502.3,8146,5568
AURIONPRO,20140709,204.95,204.95,193.5,198.95,32239,11313
AUROPHARMA,20140709,735.3,740.9,660.35,677.9,2447225,713911
AUTOAXLES,20140709,567.05,628.9,555.0,572.4,31314,5144
AUTOIND,20140709,89.9,91.1,86.0,86.8,145577,55233
AUTOLITIND,20140709,25.4,26.2,25.4,25.7,707,302
AVANTI,20140709,707.0,708.0,666.15,679.55,6498,5013
AVTNPL,20140709,44.0,44.0,41.0,41.5,113151,87189
AXIS-IT&T,20140709,82.0,89.95,74.0,81.55,179571,61011
AXISBANK,20140709,1879.9,1911.9,1864.3,1873.6,1190125,446155
AXISGOLD,20140709,2656.1,2708.0,2650.0,2652.15,95,56
BAFNAPHARM,20140709,35.0,35.1,33.75,34.35,30179,21388
BAGFILMS,20140709,4.1,4.15,4.0,4.0,78036,57341
BAJAJ-AUTO,20140709,2226.0,2239.0,2165.0,2169.65,340245,234956
BAJAJCORP,20140709,239.15,241.45,233.4,238.55,63661,40106
BAJAJELEC,20140709,340.0,343.85,330.3,339.9,99232,54519
BAJAJFINSV,20140709,935.0,954.65,917.7,938.4,24645,14817
BAJAJHIND,20140709,28.0,28.55,26.6,26.8,3399361,1527112
BAJAJHLDNG,20140709,1315.05,1332.0,1310.0,1323.15,13765,11288
BAJFINANCE,20140709,2165.0,2280.0,2135.1,2180.15,23079,9637
BALAJITELE,20140709,66.0,67.7,65.0,65.25,242522,136161
BALAMINES,20140709,67.0,69.0,65.4,67.75,45868,33355
BALKRISIND,20140709,704.0,708.9,672.2,694.0,197885,181604
BALLARPUR,20140709,17.75,17.95,16.8,17.0,2178274,1092457
BALMLAWRIE,20140709,517.05,534.7,511.4,516.45,63387,35927
BALPHARMA,20140709,56.9,58.6,53.1,58.05,97960,71217
BALRAMCHIN,20140709,79.05,82.0,77.05,80.15,421156,251992
BANARBEADS,20140709,34.2,34.2,31.25,31.25,20,10
BANARISUG,20140709,1030.0,1053.0,1014.0,1027.0,523,458
BANCOINDIA,20140709,138.85,138.85,117.95,128.25,185401,91796
BANG,20140709,13.0,13.4,13.0,13.25,208,186
BANKBARODA,20140709,830.25,844.0,816.35,834.45,1247128,336519
BANKBEES,20140709,1534.99,1534.99,1477.07,1500.02,1173,634
BANKINDIA,20140709,285.0,292.5,276.3,281.65,5217346,1284255
BARTRONICS,20140709,13.6,13.9,13.25,13.25,88674,52547
BASF,20140709,854.15,877.25,848.25,851.55,4757,2757
BASML,20140709,137.15,138.3,131.05,133.6,1586,1405
BATAINDIA,20140709,1280.0,1289.4,1226.05,1233.7,111864,43919
BAYERCROP,20140709,1849.0,1849.0,1720.0,1772.8,4521,2197
BBL,20140709,739.7,766.0,705.0,731.15,5948,2701
BBTC,20140709,139.4,139.4,127.6,128.4,81267,45023
BEARDSELL,20140709,62.0,62.0,62.0,62.0,25,25
BEDMUTHA,20140709,17.55,19.35,17.55,17.95,26761,22213
BEL,20140709,2149.45,2149.45,1934.8,1960.6,311999,172246
BEPL,20140709,18.55,20.0,18.55,19.5,12680,7380
BERGEPAINT,20140709,304.0,313.8,300.55,303.35,256431,118447
BFINVEST,20140709,78.95,79.3,73.65,75.55,19376,10107
BFUTILITIE,20140709,648.7,650.0,603.2,612.1,98252,43225
BGRENERGY,20140709,205.0,208.4,197.0,200.7,328408,119419
BHAGYNAGAR,20140709,18.3,18.3,17.1,17.8,71636,66472
BHARATFORG,20140709,633.0,637.2,611.25,615.5,1427921,729736
BHARATGEAR,20140709,62.5,64.4,58.6,61.6,82421,51507
BHARATRAS,20140709,387.0,387.0,371.4,371.45,121,102
BHARTIARTL,20140709,340.85,344.8,338.05,341.5,2626259,1687914
BHEL,20140709,244.9,249.7,238.9,243.45,8094919,2743745
BHUSANSTL,20140709,401.9,401.9,390.6,398.75,57589,25575
BIL,20140709,345.6,360.0,342.95,353.65,17633,9964
BIMETAL,20140709,285.05,290.0,272.2,288.0,897,677
BINANIIND,20140709,157.95,159.0,147.85,147.85,108763,57560
BINDALAGRO,20140709,37.8,37.8,34.35,34.55,147754,94015
