SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
AARTIDRUGS,20031010,102.0,106.75,101.0,101.15,116715,12444
AARTIIND,20031010,167.8,175.75,167.8,170.1,55386,20647
ABANLLOYD,20031010,367.0,381.6,356.0,374.05,27506,19137
ABB,20031010,489.0,500.0,482.0,495.95,27700,16984
ABSHEKINDS,20031010,9.35,9.5,9.15,9.3,33432,28978
ABSIND,20031010,122.0,131.0,119.1,128.8,57758,43748
ACC,20031010,207.9,210.8,202.5,203.5,2711727,560143
ADANIEXPO,20031010,215.0,221.0,215.0,216.4,19568,4709
ADLABSFILM,20031010,66.1,67.45,64.1,65.3,20647,16306
ADVANIORLI,20031010,45.0,45.7,44.0,44.35,7701,5662
AGEEGOLD,20031010,27.4,27.4,23.25,23.5,2504,2023
AGREVOIND,20031010,234.45,239.75,230.0,234.75,845,696
AGRODUTCH,20031010,30.7,30.7,27.5,29.1,7992,7351
AHMEDELEC,20031010,82.5,82.5,77.1,77.3,143821,84988
AHMEDFORGE,20031010,56.15,56.15,55.3,55.3,2536,2536
AJANTPHARM,20031010,56.6,57.25,55.6,56.15,59331,32721
AKSHOPTFBR,20031010,19.3,20.8,19.25,20.1,34351,29121
ALBK,20031010,21.0,21.2,19.95,20.05,1228096,740965
ALEMBICLTD,20031010,392.5,398.9,385.1,389.55,35755,17367
ALFALAVAL,20031010,398.1,400.0,370.0,395.0,1536,1106
ALOKTEXT,20031010,34.95,34.95,33.2,34.05,1465467,789004
ALPSINDUS,20031010,24.9,25.0,24.0,24.1,1209,1204
AMARAJABAT,20031010,68.25,69.2,67.5,67.95,16710,12629
AMBUJARAJN,20031010,6.3,6.55,6.3,6.3,178665,151455
AMTEKAUTO,20031010,232.75,235.5,223.0,226.05,17867,15253
AMTREXAPPL,20031010,23.45,23.7,22.5,22.65,16441,12123
ANDHRABANK,20031010,44.25,44.25,43.2,43.6,1504296,514111
ANDHRSUGAR,20031010,45.0,45.0,41.6,41.95,17574,10432
APCOTEXLAT,20031010,32.5,35.0,32.5,33.9,1289,964
APIL,20031010,142.0,142.5,137.0,137.95,22795,17541
APOLLOHOSP,20031010,162.5,163.0,160.05,160.35,73748,38709
APOLLOTYRE,20031010,188.7,205.9,188.7,204.05,1284143,542446
APTECHT,20031010,46.3,49.95,46.3,49.95,271585,167488
ARCHIES,20031010,63.0,63.0,62.2,62.75,4680,4050
ARHAMFISCL,20031010,6.3,6.35,6.0,6.15,17851,14650
ARVINDMILL,20031010,55.0,55.8,53.25,54.1,3535999,1473965
ASAHIINDIA,20031010,98.0,98.0,95.9,96.75,18360,12677
ASHAPURMIN,20031010,97.05,97.05,97.0,97.0,100,100
ASHIMASYN,20031010,18.0,18.5,16.75,17.75,540,300
ASHKLEYFIN,20031010,56.85,57.25,56.25,56.85,16415,13989
