SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20150209,38.6,39.95,38.0,38.25,30369,11473
3IINFOTECH,20150209,8.3,8.6,8.15,8.2,811214,468040
3MINDIA,20150209,6701.15,6802.0,6531.0,6583.25,1117,915
8KMILES,20150209,655.0,687.0,648.0,674.15,49452,17196
A2ZINFRA,20150209,15.5,15.5,14.9,15.05,197455,127651
AARTIDRUGS,20150209,1189.0,1200.0,1151.25,1194.0,7614,4559
AARTIIND,20150209,294.45,294.45,279.0,284.5,39012,16964
AARVEEDEN,20150209,55.5,55.5,48.6,49.1,1754,984
ABAN,20150209,472.0,472.0,460.0,463.2,600267,151651
ABB,20150209,1283.0,1284.9,1256.0,1268.1,28431,12594
ABBOTINDIA,20150209,3955.0,3989.5,3879.4,3951.9,1657,1134
ABCIL,20150209,216.85,225.0,216.85,221.3,6798,4184
ABGSHIP,20150209,195.65,200.45,187.65,197.2,129952,53601
ABIRLANUVO,20150209,1762.0,1781.75,1731.0,1748.0,60425,23827
ACC,20150209,1501.45,1515.5,1489.55,1508.85,263261,110598
ACCELYA,20150209,920.0,936.0,905.0,916.1,12723,10344
ACE,20150209,37.3,37.75,36.5,36.75,74698,52299
ADANIENT,20150209,610.0,634.5,605.0,609.2,1530644,315476
ADANIPORTS,20150209,296.7,307.9,292.5,300.15,3103409,1292341
ADANIPOWER,20150209,46.8,47.9,46.05,46.4,3115777,651059
ADFFOODS,20150209,67.5,68.0,66.0,66.35,19865,10438
ADHUNIK,20150209,20.0,20.0,19.55,19.8,16166,10786
ADORWELD,20150209,200.2,205.55,192.4,195.2,1152,814
ADSL,20150209,27.0,28.75,27.0,27.75,148744,68916
ADVANIHOTR,20150209,54.0,54.0,49.5,51.3,6937,1697
ADVANTA,20150209,348.0,359.0,341.2,352.9,154815,132951
AEGISCHEM,20150209,425.25,429.0,414.2,416.95,9091,6143
AFL,20150209,90.0,90.0,82.5,84.9,30948,19322
AGARIND,20150209,128.9,146.0,125.1,127.6,9849,5981
AGCNET,20150209,84.8,89.4,84.8,88.95,4585,2782
AGRODUTCH,20150209,3.0,3.05,3.0,3.0,2923,2921
AHLEAST,20150209,175.5,175.5,170.55,173.45,724,617
AHLUCONT,20150209,216.2,224.3,214.4,218.1,23088,13065
AHLWEST,20150209,113.0,113.0,111.0,112.2,350,329
AHMEDFORGE,20150209,293.0,293.0,273.0,279.8,196229,87042
AIAENG,20150209,1067.15,1075.0,1014.0,1045.4,165297,124692
AIL,20150209,673.0,673.0,652.1,660.05,20990,13195
AJANTPHARM,20150209,2475.0,2524.0,2455.0,2503.7,30818,14253
AJMERA,20150209,106.9,106.9,95.35,96.75,30321,14978
AKSHOPTFBR,20150209,14.8,15.35,14.8,15.05,63466,45942
AKZOINDIA,20150209,1449.0,1462.05,1428.3,1434.65,6985,4007
ALBK,20150209,107.25,109.6,105.15,105.75,2062237,404575
ALCHEM,20150209,31.5,33.25,31.3,31.8,6831,4565
ALEMBICLTD,20150209,40.95,40.95,38.8,39.05,399005,193001
ALICON,20150209,285.0,299.0,282.55,293.6,14890,11952
ALKALI,20150209,38.05,39.8,37.9,37.95,21599,9616
ALKYLAMINE,20150209,316.05,333.75,301.1,325.7,6434,5711
ALLCARGO,20150209,323.0,338.6,306.6,319.55,59925,30963
ALLSEC,20150209,25.0,25.35,23.6,24.35,6160,4413
ALMONDZ,20150209,14.8,15.75,14.5,14.9,24394,19918
ALOKTEXT,20150209,9.7,9.75,9.5,9.5,3441903,1797716
ALPHAGEO,20150209,465.0,473.3,447.75,450.45,5693,3626
ALPSINDUS,20150209,2.3,2.6,2.3,2.5,14200,11300
ALSTOMT&D,20150209,488.0,489.65,474.0,477.0,22247,10650
AMARAJABAT,20150209,882.95,882.95,860.0,864.55,86475,47675
AMBIKCO,20150209,527.05,540.75,515.1,531.8,2631,1659
AMBUJACEM,20150209,247.15,251.3,244.0,246.0,807547,395979
AMDIND,20150209,26.5,26.5,24.1,24.7,5166,4846
AMTEKAUTO,20150209,156.1,156.2,148.55,150.15,2132852,832706
AMTEKINDIA,20150209,61.4,62.95,59.5,60.55,345999,204985
AMTL,20150209,15.9,15.9,14.25,15.4,5310,3613
ANANTRAJ,20150209,48.5,48.65,46.75,47.05,707792,418090
ANDHRABANK,20150209,86.4,87.1,83.65,84.4,2598134,630864
ANDHRACEMT,20150209,10.0,10.1,9.8,9.9,30704,20728
ANDHRSUGAR,20150209,106.15,108.9,104.55,105.9,8825,7296
ANGIND,20150209,41.0,45.0,40.7,41.3,10484,6691
ANKITMETAL,20150209,3.7,3.9,3.65,3.75,36418,24423
ANSALAPI,20150209,27.0,27.0,25.05,25.3,73060,47266
ANSALHSG,20150209,31.0,31.15,29.65,30.45,75459,44396
APARINDS,20150209,327.0,338.4,327.0,333.55,18000,10618
APCOTEXIND,20150209,444.5,474.45,440.0,453.8,25115,13116
APLAPOLLO,20150209,352.95,370.0,352.45,367.45,1695,1070
APLLTD,20150209,421.0,421.0,396.0,404.5,480167,393027
APOLLOHOSP,20150209,1250.0,1259.85,1226.9,1232.4,86314,44777
APOLLOTYRE,20150209,204.1,204.75,177.55,187.1,19661639,5399916
APTECHT,20150209,68.1,70.0,67.15,68.75,151641,84818
ARCHIDPLY,20150209,40.0,40.4,38.0,38.7,33121,16686
ARCHIES,20150209,27.4,28.3,25.3,25.9,771620,317243
ARCOTECH,20150209,341.6,345.6,340.4,341.15,41402,9484
ARIES,20150209,140.45,140.45,132.1,134.35,48709,24461
ARIHANT,20150209,50.5,56.9,48.65,52.1,478,25
AROGRANITE,20150209,64.5,67.5,63.5,64.25,8730,6977
ARROWTEX,20150209,32.75,36.55,31.85,36.2,230371,94571
ARSHIYA,20150209,24.7,26.0,24.0,24.35,32753,24646
ARSSINFRA,20150209,46.75,49.8,45.0,46.05,209584,62224
ARVIND,20150209,281.0,287.0,275.1,280.95,1403679,273626
ARVINDREM,20150209,20.65,20.7,20.0,20.05,759808,414758
ASAHIINDIA,20150209,137.5,139.85,132.75,134.8,36187,18290
ASAL,20150209,50.8,50.8,46.7,47.2,2496,1937
ASHAPURMIN,20150209,54.95,55.0,52.75,53.1,54322,40667
ASHIANA,20150209,228.5,228.5,220.35,223.1,24090,19434
ASHIMASYN,20150209,8.0,9.1,8.0,8.35,9652,8705
ASHOKA,20150209,134.0,139.9,133.0,135.15,48074,27523
ASHOKLEY,20150209,60.0,60.15,56.85,57.35,13899915,4486065
ASIANHOTNR,20150209,120.15,123.5,116.05,120.45,2177,891
ASIANPAINT,20150209,790.0,822.0,783.4,803.65,1910672,868370
ASIANTILES,20150209,130.25,134.0,127.0,128.55,152563,93799
ASSAMCO,20150209,4.5,4.6,4.45,4.55,343199,239898
ASTEC,20150209,115.75,122.0,115.75,117.3,172678,73150
ASTRAL,20150209,415.9,419.0,399.95,416.1,48145,32879
ASTRAMICRO,20150209,116.8,119.25,115.0,116.15,355537,117095
ASTRAZEN,20150209,878.0,878.0,863.65,866.15,2430,1340
ATFL,20150209,674.95,705.95,668.0,691.15,32443,14631
ATLANTA,20150209,92.9,96.0,87.3,90.0,658569,158127
ATLASCYCLE,20150209,218.0,220.9,216.5,217.05,9248,3928
ATUL,20150209,1269.9,1307.8,1264.95,1290.45,19246,12191
ATULAUTO,20150209,568.0,568.0,543.0,550.5,71833,33659
AURIONPRO,20150209,277.3,280.0,271.6,277.8,11844,5262
AUROPHARMA,20150209,1096.7,1096.7,1032.4,1047.5,1742891,889744
AUSTRAL,20150209,0.55,0.55,0.5,0.55,186709,78354
AUTOAXLES,20150209,724.0,725.0,702.35,720.05,7239,3507
AUTOIND,20150209,67.8,68.4,66.65,67.0,26650,15898
AUTOLITIND,20150209,36.8,36.8,31.9,34.05,5049,1941
AVTNPL,20150209,34.8,34.8,31.05,31.6,47717,35692
AXISBANK,20150209,555.0,569.6,550.0,553.6,4334546,972811
AXISCADES,20150209,171.0,177.85,167.15,170.55,53842,31417
AXISGOLD,20150209,2581.95,2598.0,2551.25,2589.15,137,81
BAFNAPHARM,20150209,28.95,28.95,24.6,25.0,51401,32997
BAGFILMS,20150209,3.2,3.25,3.0,3.05,80334,59174
BAJAJ-AUTO,20150209,2210.0,2274.75,2195.05,2269.15,274052,159592
BAJAJCORP,20150209,460.0,474.45,455.15,463.4,367727,194817
BAJAJELEC,20150209,219.9,219.9,212.55,214.35,94658,42281
BAJAJFINSV,20150209,1454.0,1474.0,1433.55,1449.55,18120,10107
BAJAJHIND,20150209,17.6,17.75,17.05,17.15,1361360,619824
BAJAJHLDNG,20150209,1420.0,1420.0,1386.05,1387.4,36714,32930
BAJFINANCE,20150209,4042.5,4050.0,3965.0,4007.0,9806,7359
BALAJITELE,20150209,68.15,69.25,66.1,67.45,104822,53233
BALAMINES,20150209,77.0,79.15,75.25,75.6,15481,9814
BALKRISIND,20150209,645.0,654.5,636.0,650.8,26779,21253
BALLARPUR,20150209,14.9,15.1,14.6,14.75,576304,370037
BALMLAWRIE,20150209,603.85,606.9,586.2,602.85,78772,42563
BALPHARMA,20150209,64.75,66.0,62.1,62.6,7832,6026
BALRAMCHIN,20150209,56.35,57.8,55.9,56.2,433682,313964
BANARBEADS,20150209,43.5,43.5,43.35,43.35,250,250
BANARISUG,20150209,1196.95,1249.4,1110.0,1182.5,424,279
BANCOINDIA,20150209,131.5,131.5,127.5,129.05,53100,37903
BANG,20150209,10.0,10.7,9.7,10.5,733,675
BANKBARODA,20150209,175.0,178.25,172.5,173.45,5120528,1816150
BANKBEES,20150209,1900.0,1900.0,1861.1,1864.21,3423,1804
BANKINDIA,20150209,246.2,248.5,231.1,232.7,4691597,1408045
BANSWRAS,20150209,76.05,81.5,73.6,75.9,338,311
BARTRONICS,20150209,12.35,12.8,12.3,12.4,99850,74446
BASF,20150209,1214.05,1233.7,1195.0,1202.7,17483,13940
BASML,20150209,165.65,165.65,160.4,161.05,5562,4589
BATAINDIA,20150209,1362.0,1364.15,1318.0,1330.4,109015,49696
BAYERCROP,20150209,3425.1,3451.0,3330.7,3410.45,12489,10412
BBL,20150209,601.0,642.3,585.15,618.65,23737,6076
BBTC,20150209,380.0,434.6,380.0,416.45,204090,59905
BEDMUTHA,20150209,17.5,17.5,17.0,17.05,1237,1134
BEL,20150209,3408.95,3412.5,3295.0,3305.0,83594,41420
BEML,20150209,896.5,896.5,852.0,855.4,225627,99539
BEPL,20150209,18.5,19.5,18.0,18.0,1709,1004
BERGEPAINT,20150209,210.0,210.0,199.0,201.55,680883,391535
BFINVEST,20150209,100.0,102.0,99.5,101.05,6429,5822
BFUTILITIE,20150209,535.0,538.0,518.05,522.0,124721,31773
BGRENERGY,20150209,144.0,146.6,138.1,139.15,160277,85705
BHAGYNAGAR,20150209,17.0,17.1,17.0,17.1,501,500
BHARATFORG,20150209,1051.0,1092.85,1016.1,1073.95,631112,237574
BHARATGEAR,20150209,73.5,74.8,70.1,70.7,12933,10021
BHARATRAS,20150209,1100.0,1238.05,1100.0,1191.15,1822,1232
BHARTIARTL,20150209,365.0,365.7,353.25,356.1,2731044,1786561
BHEL,20150209,261.5,266.0,257.1,258.55,2236122,410365
BHUSANSTL,20150209,92.95,98.8,89.8,93.2,1211899,213228
BIL,20150209,403.0,415.0,401.0,408.2,2118,1554
BILENERGY,20150209,1.1,1.3,0.95,1.2,27400,13400
BILPOWER,20150209,1.35,1.35,1.35,1.35,2650,2650
BINANIIND,20150209,101.3,103.3,100.05,100.65,35701,25265
BINDALAGRO,20150209,25.15,26.35,24.9,25.2,58239,40722
BIOCON,20150209,410.8,415.25,406.65,412.0,334538,181227
BIRLACORPN,20150209,473.0,473.0,440.0,445.2,15210,9309
BIRLAMONEY,20150209,28.15,28.95,27.05,27.6,15179,11841
BLBLIMITED,20150209,5.55,5.55,5.0,5.5,5898,5890
BLISSGVS,20150209,102.9,110.95,96.2,107.1,262741,92495
BLKASHYAP,20150209,14.85,15.95,14.8,15.25,68406,44780
BLUECHIP,20150209,0.3,0.3,0.3,0.3,100,100
BLUECOAST,20150209,72.35,72.35,72.35,72.35,200,200
BLUEDART,20150209,6605.0,6900.0,6600.0,6780.15,7601,4087
BLUEDART,20150209,6605.0,6900.0,6600.0,6780.15,21,21
BLUEDART,20150209,6605.0,6900.0,6600.0,6780.15,12,12
BLUEDART,20150209,6605.0,6900.0,6600.0,6780.15,15,12
BLUEDART,20150209,10.0,10.0,10.0,10.0,7601,4087
BLUEDART,20150209,10.0,10.0,10.0,10.0,21,21
BLUEDART,20150209,10.0,10.0,10.0,10.0,12,12
BLUEDART,20150209,10.0,10.0,10.0,10.0,15,12
BLUEDART,20150209,10.25,10.25,10.25,10.25,7601,4087
BLUEDART,20150209,10.25,10.25,10.25,10.25,21,21
BLUEDART,20150209,10.25,10.25,10.25,10.25,12,12
BLUEDART,20150209,10.25,10.25,10.25,10.25,15,12
BLUEDART,20150209,10.3,10.4,10.3,10.4,7601,4087
BLUEDART,20150209,10.3,10.4,10.3,10.4,21,21
BLUEDART,20150209,10.3,10.4,10.3,10.4,12,12
BLUEDART,20150209,10.3,10.4,10.3,10.4,15,12
BLUESTARCO,20150209,332.95,333.0,312.0,314.3,34051,13622
BLUESTINFO,20150209,203.0,203.0,197.0,198.65,3976,3022
BODALCHEM,20150209,43.9,46.5,40.9,43.7,163475,108145
BOMDYEING,20150209,72.6,76.8,71.4,74.0,1074393,262406
BOSCHLTD,20150209,22930.9,23250.0,22280.05,22358.7,26755,11274
BPCL,20150209,721.0,726.0,706.55,711.8,1367892,634530
BPL,20150209,29.05,33.65,28.75,30.95,315648,138261
BRANDHOUSE,20150209,1.5,1.75,1.5,1.65,1158,1086
BRFL,20150209,126.0,126.0,121.5,122.75,657,519
BRIGADE,20150209,154.75,159.45,151.0,155.2,81706,35534
BRITANNIA,20150209,1873.0,1915.9,1864.0,1882.15,343053,304092
BROADCAST,20150209,3.45,3.45,3.45,3.45,100,100
BROOKS,20150209,40.25,40.9,39.2,39.7,25631,19744
BSELINFRA,20150209,2.65,2.85,2.5,2.6,30206,23448
BSL,20150209,38.1,40.0,38.1,39.6,4798,2781
BSLGOLDETF,20150209,2595.0,2665.8,2595.0,2665.8,35,18
BSLIMITED,20150209,28.0,29.65,27.3,28.8,628242,130458
BSLNIFTY,20150209,95.0,99.85,95.0,99.85,100,100
BURNPUR,20150209,9.8,9.85,9.45,9.6,46137,25517
BUTTERFLY,20150209,250.0,251.0,243.0,244.6,2259,1573
BVCL,20150209,12.95,13.5,12.65,12.8,2222,1168
CADILAHC,20150209,1471.9,1488.0,1426.1,1475.4,89070,55036
CAIRN,20150209,257.1,260.8,254.0,255.45,4610469,2902198
CAMLINFINE,20150209,97.0,97.0,91.25,92.6,62770,31855
CANBK,20150209,410.9,418.0,399.25,401.45,1985798,442583
CANDC,20150209,27.2,27.3,26.0,26.15,8192,8076
CANFINHOME,20150209,590.0,607.1,585.95,591.05,29226,11471
CANTABIL,20150209,43.5,45.5,42.25,43.25,1364,925
CAPF,20150209,380.0,400.0,372.95,391.25,118854,47250
CAPLIPOINT,20150209,540.1,614.0,538.0,600.85,40467,16995
CARBORUNIV,20150209,185.05,186.1,184.0,185.0,48697,41233
CAREERP,20150209,166.0,167.0,163.55,165.05,16297,8852
CARERATING,20150209,1602.0,1635.0,1591.65,1602.5,27240,16856
CASTROLIND,20150209,482.4,482.4,472.95,478.15,137246,63484
CCCL,20150209,4.8,5.25,4.8,5.15,35980,19931
CCHHL,20150209,14.0,15.5,13.5,14.4,23419,3317
CCL,20150209,166.4,179.5,161.1,175.0,380350,156963
CEATLTD,20150209,741.8,743.1,718.0,734.6,251291,70858
CEBBCO,20150209,24.0,24.75,23.55,23.65,20933,14765
CELEBRITY,20150209,12.35,13.35,12.35,12.55,7793,5897
CELESTIAL,20150209,60.6,63.0,56.5,57.35,267996,87372
CENTENKA,20150209,160.2,160.2,158.05,159.35,5507,4070
CENTEXT,20150209,1.8,1.8,1.75,1.8,21101,21001
CENTRALBK,20150209,102.1,104.0,102.0,103.9,1205343,988688
CENTUM,20150209,790.0,790.2,769.05,776.75,13887,11174
CENTURYPLY,20150209,183.4,183.9,180.0,182.5,187093,99080
CENTURYTEX,20150209,501.05,505.0,488.15,494.9,723387,124866
CERA,20150209,2295.0,2360.0,2249.95,2305.5,7009,3416
CEREBRAINT,20150209,17.25,17.25,16.25,16.6,116248,64566
CESC,20150209,674.0,678.9,651.05,660.15,435573,221688
CGCL,20150209,201.35,201.35,190.05,193.7,2103,1635
CHAMBLFERT,20150209,60.8,62.9,60.25,60.95,1056676,569746
CHEMFALKAL,20150209,81.0,83.0,79.85,81.1,1708,745
CHENNPETRO,20150209,76.8,76.8,73.85,74.15,157061,96242
CHESLINTEX,20150209,8.25,8.6,8.25,8.5,650,550
CHOLAFIN,20150209,550.0,554.4,531.0,534.95,18260,8798
CHROMATIC,20150209,3.6,3.7,3.6,3.6,63300,63300
CIGNITITEC,20150209,447.6,447.6,438.05,443.45,14662,11855
CIMMCO,20150209,72.45,77.9,71.25,73.2,11210,5763
CINELINE,20150209,14.2,14.75,13.9,14.1,13227,7726
CINEVISTA,20150209,3.2,3.7,3.2,3.6,550,450
CIPLA,20150209,650.0,656.0,626.25,629.65,1213162,602358
CLNINDIA,20150209,860.05,866.4,850.0,856.35,10698,6204
CLUTCHAUTO,20150209,19.8,20.25,19.5,19.75,8902,6679
CMAHENDRA,20150209,12.8,13.75,12.65,12.9,70511,41064
CMC,20150209,1944.9,1944.9,1891.05,1899.15,26463,16570
CNOVAPETRO,20150209,18.0,20.0,18.0,19.0,190,150
COALINDIA,20150209,360.95,362.4,358.0,360.65,2498414,1590757
COLPAL,20150209,1875.0,1890.0,1830.0,1835.55,136449,76448
COMPUSOFT,20150209,11.4,11.7,11.1,11.3,19282,16845
CONCOR,20150209,1365.55,1365.55,1320.05,1348.05,12644,7458
CONSOFINVT,20150209,40.15,40.8,40.0,40.3,845,683
CORDSCABLE,20150209,26.1,26.1,24.15,25.05,3136,2010
COREEDUTEC,20150209,10.3,10.3,9.5,9.7,151419,115319
COROMANDEL,20150209,274.55,274.55,266.6,272.35,47569,34663
CORPBANK,20150209,64.55,64.75,59.3,62.95,1588942,239350
COSMOFILMS,20150209,90.5,91.8,88.0,89.1,7398,6520
COUNCODOS,20150209,1.75,1.75,1.7,1.7,2,2
COX&KINGS,20150209,302.0,320.8,297.05,317.35,328748,141761
CPSEETF,20150209,24.3,24.6,24.28,24.33,109213,85750
CREATIVEYE,20150209,4.1,4.1,3.65,3.95,1545,535
CREST,20150209,50.0,52.5,48.75,49.15,733,525
CRISIL,20150209,2040.0,2048.0,2000.0,2019.2,17647,15521
CROMPGREAV,20150209,158.65,165.0,153.1,162.55,7205649,2150744
CTE,20150209,9.35,9.9,9.35,9.9,4039,3356
CUB,20150209,94.2,95.6,93.75,94.5,237957,129729
CUMMINSIND,20150209,898.95,898.95,890.0,890.3,159231,140032
CURATECH,20150209,15.6,15.6,15.6,15.6,50,50
CYBERTECH,20150209,36.25,41.0,36.25,37.0,27023,11817
CYIENT,20150209,528.3,530.2,515.0,529.8,47552,38241
DAAWAT,20150209,112.65,115.05,110.75,112.1,8443,6527
DABUR,20150209,270.05,273.0,259.0,261.05,1508962,997335
DALMIABHA,20150209,449.0,453.0,427.25,431.1,13195,11555
DALMIASUG,20150209,22.5,23.75,21.45,22.35,9792,7841
DATAMATICS,20150209,91.7,97.2,88.55,91.9,176355,54355
DBCORP,20150209,382.0,382.05,369.95,375.25,19182,12733
DBREALTY,20150209,90.95,92.5,86.4,86.6,366904,150511
DBSTOCKBRO,20150209,51.3,51.55,50.1,50.25,27249,787
DCBBANK,20150209,112.3,112.5,108.1,109.05,1002624,618370
DCM,20150209,92.2,95.0,91.0,92.05,29318,21911
DCMSHRIRAM,20150209,114.5,121.0,107.0,118.9,116474,85626
DCW,20150209,16.8,16.85,16.0,16.55,179876,93079
DECCANCE,20150209,375.0,395.0,356.1,359.3,367,299
DEEPAKFERT,20150209,137.6,138.75,136.1,136.65,50764,24489
