SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
20MICRONS,20180717,35.5,36.2,34.65,35.5,21545,11170
21STCENMGM,20180717,34.65,34.9,34.05,34.05,914,914
3IINFOTECH,20180717,3.6,3.85,3.5,3.75,6649536,1963510
3MINDIA,20180717,19562.1,20500.85,19562.05,20398.3,7805,6982
3PLAND,20180717,15.0,15.0,14.0,14.0,1334,1328
5PAISA,20180717,329.3,339.95,312.85,331.45,6762,3406
63MOONS,20180717,70.8,71.7,69.85,70.25,158826,68838
8KMILES,20180717,345.8,356.6,343.15,352.35,495875,179084
A2ZINFRA,20180717,21.1,21.1,20.5,20.85,205410,116833
AARTIDRUGS,20180717,531.9,531.9,522.65,525.05,9714,7550
AARTIIND,20180717,1220.0,1246.3,1203.25,1234.85,9092,5063
AARVEEDEN,20180717,31.5,31.5,29.1,30.3,7778,5772
AARVI,20180717,59.0,59.0,59.0,59.0,2000,2000
ABAN,20180717,104.4,106.7,103.5,105.45,534231,109872
ABB,20180717,1190.55,1203.55,1175.0,1182.9,33524,15952
ABBOTINDIA,20180717,7149.0,7149.0,7031.05,7058.25,3466,2294
ABCAPITAL,20180717,127.0,128.2,126.0,127.6,999391,658641
ABFRL,20180717,137.0,137.7,134.3,135.85,88768,35202
ABSLRIF6RG,20180717,10.0,10.0,9.95,9.95,50000,50000
ACC,20180717,1269.7,1293.8,1255.65,1288.35,532624,169860
ACCELYA,20180717,1099.0,1102.7,1085.55,1099.95,5916,5733
ACCURACY,20180717,102.5,103.0,98.1,98.1,6400,6400
ACE,20180717,132.5,134.85,129.4,131.7,341091,181568
ACEINTEG,20180717,34.0,34.0,34.0,34.0,3000,3000
ADANIENT,20180717,135.05,141.6,134.2,138.3,19643642,1412258
ADANIGREEN,20180717,31.65,31.85,30.95,31.45,557931,345486
ADANIPORTS,20180717,361.1,369.2,360.8,366.7,1775116,443563
ADANIPOWER,20180717,19.5,21.1,19.3,20.95,54598674,13328615
ADANITRANS,20180717,155.0,158.4,153.0,156.45,497912,58540
ADFFOODS,20180717,234.7,238.7,228.8,236.15,77272,59658
