SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,2005117,125.0,127.45,124.3,125.1,291497,110115
3MINDIA,2005117,745.0,775.0,745.0,750.15,766,690
AARTIIND,2005117,142.5,142.5,138.0,140.55,25427,20899
ABANLOYD,2005117,510.5,522.0,509.7,511.0,10076,8542
ABB,2005117,1670.0,1744.0,1660.0,1735.4,124159,93455
ABSHEKINDS,2005117,30.7,32.8,30.15,31.95,376590,128597
ACC,2005117,461.0,469.0,460.0,462.1,678603,341855
ADANIEXPO,2005117,59.7,60.4,59.45,60.05,420777,21287
ADLABSFILM,2005117,288.0,293.8,280.2,286.95,140965,27998
ADORWELD,2005117,296.1,310.35,286.05,305.7,251512,76826
AEGISCHEM,2005117,189.05,200.0,187.05,196.4,37100,21146
AFTEKINFO,2005117,99.0,102.45,98.7,100.45,1490341,568509
AGRODUTCH,2005117,56.5,58.8,56.25,58.15,74165,31048
AHMEDFORGE,2005117,130.0,133.5,130.0,132.3,8861,6995
AJANTPHARM,2005117,65.2,69.35,65.2,68.9,10774,6979
AKSHOPTFBR,2005117,56.5,57.6,54.5,57.3,43921,33027
ALBK,2005117,81.9,82.6,81.05,81.9,597520,382965
ALEMBICLTD,2005117,250.05,255.0,244.5,250.85,62022,55711
ALFALAVAL,2005117,820.0,847.5,820.0,828.2,5104,5046
ALLSEC,2005117,196.0,208.0,195.55,202.25,36752,13953
ALOKTEXT,2005117,70.3,73.25,69.25,72.95,1121937,480735
ALPSINDUS,2005117,117.0,121.65,117.0,119.9,100858,32051
AMAR,2005117,44.5,50.0,44.15,49.25,1044824,290170
AMBICAAGAR,2005117,18.25,19.5,18.25,19.3,17850,10500
AMTEKAUTO,2005117,286.8,295.0,282.0,285.4,150468,100147
AMTEKINDIA,2005117,95.5,102.5,95.5,99.3,370747,251553
ANDHRABANK,2005117,88.0,91.5,88.0,90.45,493892,157032
ANDHRSUGAR,2005117,149.75,152.0,146.15,146.8,57298,34271
ANTGRAPHIC,2005117,5.0,5.1,4.75,5.0,17606,13426
APARINDS,2005117,214.0,222.5,214.0,218.9,2427,1920
APCOTEXLAT,2005117,62.7,62.7,57.5,59.2,1615,1310
APIL,2005117,170.0,176.0,170.0,175.4,46510,21424
APOLLOHOSP,2005117,442.0,470.0,442.0,464.3,186499,124809
APOLLOTYRE,2005117,266.5,270.0,256.55,257.65,38251,30678
APPAPER,2005117,106.5,106.95,103.5,106.0,4216,2988
APTECHT,2005117,101.85,108.35,100.15,107.1,3266927,642229
ARCHIES,2005117,122.3,125.0,121.15,122.45,11571,7083
ARSBONDS,2005117,104.0,104.7,104.0,104.5,26092,25992
ARVINDMILL,2005117,106.5,111.8,105.0,111.45,2066331,802005
ASAHIINDIA,2005117,75.0,78.0,75.0,77.7,120429,85693
ASAL,2005117,114.25,117.75,113.25,116.45,5810,5260
ASHAPURMIN,2005117,760.0,764.0,750.0,753.1,1200,757
ASHOKLEY,2005117,28.25,28.6,27.9,28.4,2577867,1357514
ASIANHOTEL,2005117,442.0,442.0,436.3,437.55,279,279
ASIANPAINT,2005117,506.0,511.0,499.1,503.85,54110,49588
ASIL,2005117,7.0,7.2,6.9,6.95,12713,11452
ASTRAIDL,2005117,1770.0,1824.0,1770.0,1784.0,23,19
ASTRAMICRO,2005117,199.1,205.6,198.0,204.35,61837,39602
ATFL,2005117,99.0,106.0,99.0,104.15,83902,30090
ATNINT,2005117,4.1,4.15,4.0,4.15,108701,80057
ATUL,2005117,118.0,122.0,118.0,120.55,19909,14624
AURIONPRO,2005117,87.2,91.3,84.2,88.0,816086,37172
AUROPHARMA,2005117,299.0,313.95,297.2,311.65,54185,30382
AUTOAXLES,2005117,504.1,510.0,504.0,508.2,3176,3056
AVAYAGCL,2005117,371.0,372.6,368.05,370.3,17528,16007
AVENTIS,2005117,1400.0,1400.0,1390.05,1397.95,22801,21851
AZTEC,2005117,146.8,149.7,144.0,145.75,94184,41499
BAGFILMS,2005117,11.4,12.25,11.4,12.1,180579,103991
BAGYAMETAL,2005117,28.4,30.4,28.0,29.95,49195,29350
BAJAJAUTO,2005117,1725.0,1777.0,1725.0,1767.05,119349,68946
BAJAJHIND,2005117,205.0,207.4,198.55,204.9,281707,206651
BAJAUTOFIN,2005117,304.0,310.85,300.0,310.85,2016,1746
BALAJITELE,2005117,128.0,136.0,127.9,135.25,71829,54722
BALASPONGE,2005117,39.95,41.6,39.0,39.55,121639,114525
BALASTEELS,2005117,18.4,19.2,17.95,18.6,113799,93048
BALMLAWRIE,2005117,403.0,428.0,403.0,425.75,8136,7876
BALRAMCHIN,2005117,85.05,89.35,85.0,88.8,1142773,532124
BANARISUG,2005117,735.0,741.0,710.15,734.55,1786,1332
BANKBARODA,2005117,227.0,227.0,215.0,217.85,182303,59183
BANKINDIA,2005117,109.45,110.55,106.5,108.65,529909,137461
BANKRAJAS,2005117,47.8,47.8,45.6,46.9,275561,112035
BASF,2005117,224.0,230.0,224.0,228.35,8490,6179
BATAINDIA,2005117,144.3,148.45,142.25,144.45,180833,95388
BBTC,2005117,165.0,172.5,165.0,170.6,1588,889
BEL,2005117,759.0,778.4,759.0,769.3,40148,19394
BELCERAMIC,2005117,28.75,31.35,28.75,30.6,136012,89282
BEML,2005117,835.0,850.0,832.1,838.05,44274,22590
BEPL,2005117,28.95,29.9,27.25,27.4,113870,110362
BERGEPAINT,2005117,62.7,63.8,61.0,63.5,178306,124843
BGFL,2005117,188.9,191.0,188.0,190.0,10660,10614
BHARATFORG,2005117,330.0,331.95,325.6,330.85,219448,141254
BHARATGEAR,2005117,81.85,81.85,79.6,80.85,7613,6216
BHARTI,2005117,330.9,338.8,327.0,337.75,792896,252377
BHARTISHIP,2005117,302.7,313.4,300.0,306.55,85704,45518
BHEL,2005117,1141.0,1195.0,1140.0,1190.2,210673,86253
BHUSANSTL,2005117,143.0,146.9,142.2,145.95,90767,23568
BIL,2005117,72.0,72.65,70.1,70.9,21828,12616
BILT,2005117,104.9,106.45,103.75,106.0,261589,165251
BINDALAGRO,2005117,27.4,27.85,27.4,27.85,59612,59612
BIOCON,2005117,495.0,500.0,460.0,484.55,55493,32438
BIRLAERIC,2005117,27.1,29.0,27.1,28.8,22250,12871
BIRLAJUTE,2005117,230.0,235.05,230.0,234.85,13119,10043
BLOWPLAST,2005117,108.65,109.0,102.55,108.15,2644,2578
BLUECHIP,2005117,3.05,3.1,2.95,3.0,93049,73439
BLUEDART,2005117,462.0,462.0,435.1,436.1,1360,815
BLUESTARCO,2005117,405.0,419.0,390.0,406.0,2009,1063
BLUESTINFO,2005117,125.8,130.0,125.4,128.1,4942,3101
BOC,2005117,170.0,178.75,169.5,174.4,459513,124064
BOMDYEING,2005117,280.8,307.0,280.8,301.0,244106,103393
BONGAIREFN,2005117,69.75,70.6,68.55,70.25,422014,234891
BPCL,2005117,377.0,391.4,376.05,388.7,523545,403528
BRITANNIA,2005117,1229.0,1245.0,1224.0,1237.25,15273,13703
BSCFAUG08A,2005117,76.25,90.0,76.25,85.75,153,51
BSELINFRA,2005117,36.1,37.9,35.8,37.5,188697,115250
BSL,2005117,45.65,49.5,42.15,47.45,13331,4339
CADILAHC,2005117,464.0,464.0,450.0,451.2,10357,7548
CALSOFT,2005117,74.55,75.4,74.55,75.4,3772,2268
CANBK,2005117,203.0,206.45,198.0,205.3,265246,137162
CANFINHOME,2005117,48.0,48.8,47.7,48.6,17824,13347
CARBORUNIV,2005117,115.25,117.3,114.7,115.35,59071,36526
CAROLINFO,2005117,39.75,41.8,39.75,41.35,31843,20498
CCL,2005117,410.0,415.0,406.2,411.95,3757,3471
CEAT,2005117,67.5,70.8,67.1,70.05,201976,127558
CENBNK,2005117,18.55,19.0,18.5,18.8,549936,351642
CENTENKA,2005117,223.85,229.0,222.9,224.55,37220,23901
CENTEXT,2005117,4.5,4.75,4.4,4.7,6700,6000
CENTURYTEX,2005117,275.1,285.95,270.15,284.2,1096382,535742
CESC,2005117,193.9,200.0,192.0,199.5,315519,205497
CHAMBLFERT,2005117,34.4,34.8,34.0,34.7,390634,221891
CHEMPLAST,2005117,79.5,83.9,79.5,83.1,19609,12351
CHENNPETRO,2005117,245.0,253.0,241.25,248.5,180525,120122
CHOLAINV,2005117,137.0,137.75,130.0,136.95,13921,10393
CINEVISTA,2005117,37.9,43.75,37.8,41.25,63381,32354
CIPLA,2005117,359.0,378.0,356.0,375.8,522412,280824
CLARIANT,2005117,294.0,300.0,292.0,300.0,219,203
CLASSIC,2005117,119.0,125.4,116.0,123.65,25677,15638
CMC,2005117,482.0,484.0,473.0,475.05,4015,3647
COCHINREFN,2005117,161.0,170.1,161.0,168.55,172931,115506
COLGATE,2005117,244.0,245.0,242.0,243.5,43257,22216
COMPUTECH,2005117,9.5,9.8,9.25,9.8,72386,49754
CONCOR,2005117,1309.0,1310.0,1280.0,1290.05,107095,106640
CONSCOFFEE,2005117,298.0,305.0,290.0,291.95,8019,5825
CONSOFINVT,2005117,44.6,45.25,43.75,45.0,17186,16311
COROMNFERT,2005117,275.0,276.25,267.1,269.1,6712,5607
CORPBANK,2005117,321.2,336.2,321.2,334.25,209592,177876
COSMOFILMS,2005117,69.1,71.85,69.1,71.45,5382,3302
CREWBOS,2005117,164.0,165.7,162.1,164.5,88708,65672
CRISIL,2005117,1370.0,1379.9,1342.0,1360.45,579,470
CROMPGREAV,2005117,635.85,635.85,612.05,617.25,112519,102258
CUB,2005117,94.35,95.9,93.5,93.75,42732,30578
CUMMINSIND,2005117,147.0,147.6,144.25,145.4,113720,62385
D-LINK,2005117,132.55,136.75,130.15,134.15,64734,27667
DABUR,2005117,168.2,170.7,167.5,168.35,501165,299626
DABURPHARM,2005117,54.75,56.5,52.3,56.15,83001,51686
DATATECH,2005117,87.0,87.5,85.95,86.95,32551,17310
DCHL,2005117,256.0,275.9,255.9,270.0,50698,35057
DCMSRMCONS,2005117,77.1,82.3,77.1,82.3,120450,105239
DCW,2005117,8.25,8.85,8.05,8.75,186653,123179
DEEPAKFERT,2005117,79.4,80.1,78.5,79.85,160991,92521
DENABANK,2005117,32.8,33.45,32.55,33.3,388021,241148
DEWANHOUS,2005117,56.9,57.7,56.0,57.5,83656,43998
DHAMPURSUG,2005117,144.95,161.9,144.95,157.85,656419,240462
DHARSUGAR,2005117,24.2,24.7,23.6,24.6,23085,20631
DICIND,2005117,165.0,177.9,165.0,173.15,6958,5713
DISHMAN,2005117,120.0,143.8,120.0,136.55,38795,17099
