SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3MINDIA,20050412,511.05,520.9,508.0,517.85,1212,1045
AARTIDRUGS,20050412,141.8,142.65,138.15,138.85,4020,1405
AARTIIND,20050412,101.0,103.0,99.75,100.55,50814,23423
ABANLOYD,20050412,1989.0,1999.45,1955.1,1968.2,1774,1007
ABB,20050412,1235.0,1262.0,1230.0,1246.65,28217,14580
ABSHEKINDS,20050412,33.1,33.7,32.2,33.35,90298,44397
ABSIND,20050412,114.25,114.9,113.25,114.15,11575,7810
ACC,20050412,357.25,364.7,355.5,361.75,286331,114946
ADANIEXPO,20050412,63.7,63.8,62.7,63.05,474187,20403
ADLABSFILM,20050412,134.0,134.5,131.0,133.35,29823,23637
ADORWELD,20050412,94.25,95.45,92.7,93.5,19622,16561
AEGISCHEM,20050412,70.75,72.1,68.5,69.25,10077,7881
AFTEKINFO,20050412,78.7,78.8,77.0,77.75,200360,85128
AGEEGOLD,20050412,21.7,21.7,20.1,20.65,23591,17148
AGRODUTCH,20050412,42.3,42.5,40.55,41.1,68973,39361
AHMEDELEC,20050412,128.0,130.6,128.0,130.3,26707,23931
AHMEDFORGE,20050412,201.0,209.9,201.0,207.7,18859,13136
AJANTPHARM,20050412,63.0,63.75,62.0,62.35,13117,5687
AKSHOPTFBR,20050412,46.5,47.45,45.0,46.35,17811,13295
ALBK,20050412,92.05,92.05,87.7,87.95,4190419,1504511
ALEMBICLTD,20050412,272.7,274.0,270.0,273.7,10002,5821
ALFALAVAL,20050412,717.1,717.1,694.0,696.0,1721,1458
ALOKTEXT,20050412,63.3,63.65,62.5,62.7,252333,127469
ALPSINDUS,20050412,98.25,98.85,96.3,97.8,33364,4024
AMARAJABAT,20050412,103.0,103.0,97.0,99.45,10336,7013
AMBICAAGAR,20050412,20.0,20.95,20.0,20.75,50074,31099
AMITSPIN,20050412,8.25,8.8,7.85,8.05,11619,9249
AMTEKAUTO,20050412,160.9,162.4,159.0,160.15,17034,10692
AMTREXAPPL,20050412,38.8,39.2,38.25,38.55,16200,13100
ANDHRABANK,20050412,104.5,108.0,102.55,107.45,1939596,206864
ANDHRSUGAR,20050412,126.9,128.5,125.2,125.65,59636,23255
APARINDS,20050412,132.0,132.0,128.75,131.25,2996,2445
APCOTEXLAT,20050412,48.35,48.35,47.0,47.15,375,275
APIL,20050412,202.65,214.3,202.0,206.4,271934,63165
APOLLOHOSP,20050412,338.0,342.75,336.0,337.65,81855,26416
APOLLOTYRE,20050412,278.0,281.3,275.5,278.7,28902,19724
APPAPER,20050412,119.5,120.5,118.0,118.2,9040,7565
APTECHT,20050412,34.9,35.0,34.1,34.45,79437,36198
ARCHIES,20050412,76.0,77.0,74.9,75.1,9423,6793
ARHAMFISCL,20050412,11.9,12.65,11.35,11.95,499327,191459
ARL,20050412,2.6,2.65,2.5,2.5,351023,244100
ARSBONDS,20050412,103.04,103.59,103.04,103.34,137398,136597
ARVINDMILL,20050412,115.7,116.5,114.0,116.2,836986,191304
ASAHIINDIA,20050412,167.0,170.0,165.0,166.85,7856,4810
ASAL,20050412,77.75,77.75,74.35,75.0,4737,3071
ASHAPURMIN,20050412,415.5,418.95,402.0,403.9,1457,969
ASHOKLEY,20050412,21.6,21.7,21.35,21.6,737474,403962
ASIANELEC,20050412,85.0,88.8,83.6,84.35,212416,81334
ASIANHOTEL,20050412,340.0,350.0,340.0,345.5,4787,4604
ASIANPAINT,20050412,392.0,392.5,390.5,391.15,17330,16378
ASTRAIDL,20050412,1868.7,1868.7,1762.0,1774.35,613,414
