SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3IINFOTECH,20050525,96.8,97.25,95.8,96.15,161308,52949
3MINDIA,20050525,730.0,745.0,720.0,729.1,934,556
AARTIDRUGS,20050525,115.0,117.6,115.0,115.1,29865,22273
AARTIIND,20050525,108.6,114.4,108.6,113.65,184138,113150
ABANLOYD,20050525,425.0,437.7,406.0,409.95,160016,52690
ABB,20050525,1296.0,1315.0,1288.0,1303.9,48877,44315
ABSHEKINDS,20050525,32.75,32.9,32.2,32.8,220495,140265
ABSIND,20050525,121.05,121.25,118.5,119.55,8283,6276
ACC,20050525,382.1,387.8,380.95,385.15,564378,232375
ADANIEXPO,20050525,65.8,65.9,64.5,64.8,410331,25609
ADLABSFILM,20050525,164.1,174.0,163.75,170.95,122968,76601
ADORWELD,20050525,173.5,174.6,170.1,171.4,82639,34314
AEGISCHEM,20050525,89.0,89.0,85.15,86.2,17431,10987
AFTEKINFO,20050525,70.65,72.3,69.5,70.1,430299,185200
AGRODUTCH,20050525,52.0,52.6,50.5,50.9,172177,82151
AHMEDELEC,20050525,146.1,147.5,144.0,145.0,6020,4748
AHMEDFORGE,20050525,313.05,330.6,313.05,328.65,39715,25158
AJANTPHARM,20050525,79.0,80.9,78.5,78.7,92105,31575
AKSHOPTFBR,20050525,57.0,59.0,57.0,57.2,70033,41249
ALBK,20050525,86.0,88.5,86.0,87.45,3670889,1679885
ALEMBICLTD,20050525,275.0,300.0,275.0,286.1,145369,30697
ALFALAVAL,20050525,740.0,740.0,721.0,727.8,666,479
ALLSEC,20050525,160.0,163.45,152.65,153.9,734394,80032
ALOKTEXT,20050525,65.0,65.2,63.15,63.35,1946611,799468
ALPSINDUS,20050525,122.55,124.5,121.5,122.45,200323,36818
AMARAJABAT,20050525,120.6,121.0,117.0,118.35,18049,11064
AMBICAAGAR,20050525,20.1,23.7,19.0,23.7,570510,210144
AMTEKAUTO,20050525,159.0,162.0,156.0,159.75,301550,191182
AMTREXAPPL,20050525,51.6,51.6,48.1,49.3,32542,24785
ANDHRABANK,20050525,102.0,102.55,101.05,101.85,1432256,709812
ANDHRSUGAR,20050525,128.7,130.8,127.2,127.85,58136,29586
APARINDS,20050525,138.5,140.0,136.1,139.1,10141,8130
APCOTEXLAT,20050525,53.45,54.65,52.15,52.7,13850,8846
APIL,20050525,225.0,226.3,222.0,222.6,52035,17685
APOLLOHOSP,20050525,335.0,339.0,328.0,329.75,132154,40661
APOLLOTYRE,20050525,279.7,281.0,274.0,279.45,35502,26367
APPAPER,20050525,124.45,124.45,121.0,121.85,12450,7570
APTECHT,20050525,53.35,54.1,52.1,52.6,679434,251163
ARCHIES,20050525,112.1,119.35,111.95,113.55,279683,68869
ARHAMFISCL,20050525,14.2,14.2,12.7,12.95,177689,113645
ARL,20050525,2.95,3.0,2.75,2.8,1334930,890503
ARSBONDS,20050525,103.66,103.93,103.66,103.89,23031,22745
ARVINDMILL,20050525,141.4,141.4,138.1,139.3,2278480,563212
ASAHIINDIA,20050525,210.0,210.0,191.3,194.0,770551,310495
ASHAPURMIN,20050525,446.0,446.0,433.15,439.35,1859,1183
ASHOKLEY,20050525,23.9,24.0,23.55,23.8,1487453,911286
ASIANELEC,20050525,129.4,131.0,126.45,126.95,144162,29895
ASIANHOTEL,20050525,325.0,325.0,320.0,320.0,1654,1515
ASIANPAINT,20050525,386.0,391.0,386.0,389.0,4032,3314
ASTRAIDL,20050525,1999.0,2014.0,1962.0,2002.25,308,274
ASTRAMICRO,20050525,1310.0,1320.0,1310.0,1310.0,264,264
ATLASCYCLE,20050525,135.0,143.0,134.5,136.5,7438,1925
ATUL,20050525,87.0,91.25,85.25,90.25,281917,142738
AUROPHARMA,20050525,297.0,305.3,296.5,299.75,139688,86892
AUTOAXLES,20050525,439.9,439.9,431.0,433.7,8175,7229
AVAYAGCL,20050525,388.0,395.0,382.0,385.4,7255,6287
AVENTIS,20050525,1288.95,1299.0,1280.0,1286.45,2767,2222
AZTEC,20050525,111.35,111.35,107.55,108.2,101951,37348
BAGFILMS,20050525,11.0,11.0,10.55,10.7,101061,65190
BAGYAMETAL,20050525,27.5,27.75,27.0,27.0,58563,44620
BAJAJAUTO,20050525,1206.0,1227.75,1206.0,1213.55,187972,125139
BAJAJHIND,20050525,139.5,143.05,138.0,139.55,161754,57587
BAJAJPLAST,20050525,8.45,8.85,8.45,8.85,15919,14820
BAJAUTOFIN,20050525,206.0,214.9,205.05,213.85,39304,36831
BALAJITELE,20050525,103.0,104.65,101.0,102.15,61098,32636
BALASPONGE,20050525,46.0,46.9,45.45,46.6,46663,35912
BALMLAWRIE,20050525,291.95,319.9,289.0,313.1,206379,75843
BALRAMCHIN,20050525,57.15,58.4,56.25,57.15,1231079,803448
BANARISUG,20050525,498.0,509.0,494.0,494.15,356,355
BANKBARODA,20050525,190.9,199.5,189.8,198.4,1603841,605273
BANKBEES,20050525,356.95,356.95,356.95,356.95,2800,2800
BANKINDIA,20050525,99.75,99.85,97.2,99.25,814993,153364
BANKPUNJAB,20050525,30.1,30.75,30.1,30.25,173508,94500
BANKRAJAS,20050525,55.3,56.7,55.25,55.75,505397,168149
BASF,20050525,210.0,211.95,208.1,209.3,4619,3271
BATAINDIA,20050525,87.65,89.9,87.05,87.45,140467,48925
BEL,20050525,790.0,797.7,766.3,795.25,124434,96597
BELCERAMIC,20050525,26.55,27.65,26.0,26.8,223406,115469
BEML,20050525,682.15,699.0,679.0,685.25,290221,38590
BEPL,20050525,34.5,35.9,34.5,35.15,39799,35035
BERGEPAINT,20050525,49.15,49.7,48.9,49.2,98642,48968
BGFL,20050525,97.0,98.9,96.0,96.6,5092,4026
BHARATFORG,20050525,1385.0,1391.0,1360.0,1379.45,59373,29255
BHARATGEAR,20050525,88.0,89.75,84.15,85.85,24036,9442
BHARTI,20050525,220.25,221.9,217.65,221.0,418244,230628
BHARTISHIP,20050525,167.95,168.5,164.05,165.05,31572,16730
BHEL,20050525,872.0,873.9,865.15,870.65,84324,37476
BHUSANSTL,20050525,185.6,197.95,185.6,193.95,102539,25612
BIL,20050525,68.05,72.4,68.0,69.55,68558,32764
BILT,20050525,113.0,116.4,113.0,114.8,681207,305166
BINDALAGRO,20050525,9.3,9.75,9.1,9.3,211973,144223
BIOCON,20050525,397.5,416.0,396.0,409.4,334240,112335
BIRLAERIC,20050525,30.4,30.7,28.5,28.9,290073,149714
BIRLAJUTE,20050525,184.1,189.0,182.5,185.35,40700,17604
BLUECHIP,20050525,7.5,7.7,7.1,7.35,48368,40102
BLUEDART,20050525,359.0,365.0,346.05,350.0,1737,1480
BLUESTARCO,20050525,306.0,313.8,306.0,310.0,6008,5688
BLUESTINFO,20050525,130.1,148.3,130.0,145.0,155370,63393
BOC,20050525,104.75,104.75,103.05,104.25,247871,90043
BOMDYEING,20050525,319.4,323.5,316.1,316.95,250207,42742
BONGAIREFN,20050525,97.3,97.3,96.0,96.25,441458,233531
BPCL,20050525,395.0,401.25,387.25,399.1,425015,241087
BPLENGG,20050525,8.85,9.5,8.6,9.35,172744,149912
BPLSANUTIL,20050525,2.6,2.65,2.6,2.65,2500,2500
BRITANNIA,20050525,850.0,865.75,849.5,851.05,3815,3426
BSELINFRA,20050525,29.7,31.2,29.7,29.95,112643,39689
CADILAHC,20050525,492.0,492.95,488.6,491.55,9429,7621
CANBK,20050525,194.0,198.1,192.25,195.6,882130,310725
CANFINHOME,20050525,49.9,50.15,48.6,49.1,133362,74614
CARBORUNIV,20050525,139.5,142.2,139.5,140.8,15433,8119
CAROLINFO,20050525,39.6,39.7,38.2,38.35,32404,16353
CCL,20050525,196.0,198.0,193.15,194.6,8301,5768
CEAT,20050525,100.9,100.9,98.15,98.55,349437,100407
CENBNK,20050525,14.65,14.9,14.5,14.65,1602141,732124
CENTENKA,20050525,191.0,203.4,189.0,196.35,473811,102220
CENTURYTEX,20050525,254.0,258.8,252.1,254.3,844782,322120
CESC,20050525,180.7,183.45,180.1,181.7,123747,82924
CHAMBLFERT,20050525,31.5,31.5,31.05,31.15,955645,639672
CHAMPDANY,20050525,67.1,72.0,67.1,70.1,480,410
CHEMPLAST,20050525,66.0,70.5,63.2,68.4,372649,131865
CHENNPETRO,20050525,218.9,218.9,212.9,215.7,292933,208229
CHLORIDIND,20050525,166.0,168.0,165.05,166.0,29064,18649
CHOLAINV,20050525,121.5,128.0,119.9,124.9,209489,109959
CINEVISTA,20050525,37.55,40.45,37.55,38.0,7503,5730
CIPLA,20050525,280.0,283.5,279.5,282.25,306699,178260
CLARIANT,20050525,255.8,285.0,255.8,280.0,719,555
CLASSIC,20050525,130.1,154.9,130.1,150.25,1086175,120898
CMC,20050525,498.0,503.6,496.0,500.6,5265,3300
COCHINREFN,20050525,172.2,172.2,169.5,169.95,264154,232125
COLGATE,20050525,214.0,216.0,213.3,215.45,114440,62507
COLORCHEM,20050525,280.0,280.0,275.15,275.65,3643,3449
CONCOR,20050525,910.0,910.0,890.0,899.7,2749,2546
CONSCOFFEE,20050525,284.5,284.5,280.0,280.6,1316,1205
CONSOFINVT,20050525,37.75,38.8,37.0,37.25,146411,62721
COREEMBLG,20050525,8.7,8.7,8.7,8.7,36861,36860
COROMNFERT,20050525,206.25,215.0,206.25,212.0,3729,3383
CORPBANK,20050525,340.5,347.5,340.5,341.95,10868,7439
COSMOFILMS,20050525,83.0,92.0,83.0,88.0,643532,180177
CRANESSOFT,20050525,510.0,510.0,497.0,497.1,157,143
CREWBOS,20050525,102.0,103.45,96.6,97.3,991351,228639
CRISIL,20050525,850.0,870.0,840.0,856.2,2066,1832
CROMPGREAV,20050525,496.0,496.0,480.0,483.0,47305,29162
CUB,20050525,98.0,101.0,96.8,98.7,159935,89631
CYBERTECH,20050525,10.8,11.0,10.5,10.7,10145,9643
D-LINK,20050525,129.1,130.95,128.5,129.85,82364,48290
DABUR,20050525,125.7,125.7,124.1,124.65,99936,56620
DABURPHARM,20050525,51.5,52.35,51.3,51.85,75763,50407
DALMIACEM,20050525,402.0,409.95,401.0,401.1,10071,7388
DATATECH,20050525,112.95,113.25,111.0,111.95,71161,33433
DCHL,20050525,207.0,207.5,200.0,202.45,116557,44772
DCMSRMCONS,20050525,535.1,543.0,530.0,532.9,2595,1692
