SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,DELIVERY
3MINDIA,20050421,490.0,515.0,490.0,510.0,397,395
AARTIDRUGS,20050421,127.0,128.95,124.55,127.8,6384,3063
AARTIIND,20050421,94.0,94.55,90.7,93.4,31266,18426
ABANLOYD,20050421,1775.0,1800.05,1775.0,1790.25,28324,23677
ABB,20050421,1200.0,1232.0,1200.0,1213.5,46861,28272
ABSHEKINDS,20050421,32.85,33.0,31.0,32.5,311751,91546
ABSIND,20050421,102.3,123.0,102.3,111.05,11559,10954
ACC,20050421,370.85,373.85,368.0,371.75,335529,75251
ADANIEXPO,20050421,60.0,60.25,59.55,59.9,490128,54094
ADLABSFILM,20050421,130.95,141.9,130.15,140.15,187655,89964
ADORWELD,20050421,96.0,101.4,96.0,99.45,63159,26398
AEGISCHEM,20050421,63.85,68.0,63.2,63.85,4295,2890
AFTEKINFO,20050421,71.0,71.4,68.0,70.85,188122,82944
AGRODUTCH,20050421,38.5,45.0,38.5,39.1,19188,11303
AHMEDELEC,20050421,138.0,141.0,135.5,138.6,69020,62774
AHMEDFORGE,20050421,234.3,234.4,226.0,234.4,49912,25178
AJANTPHARM,20050421,57.6,59.8,57.6,59.4,15163,6045
AKSHOPTFBR,20050421,44.5,45.8,42.6,43.05,22674,17951
ALBK,20050421,82.95,82.95,71.15,82.15,1089366,340549
ALEMBICLTD,20050421,260.0,268.9,256.1,267.8,23914,15487
ALFALAVAL,20050421,719.9,727.0,705.05,724.15,999,846
ALOKTEXT,20050421,61.5,65.15,60.65,64.1,2307556,1098772
ALPSINDUS,20050421,95.0,95.0,91.0,92.8,64469,22356
AMARAJABAT,20050421,100.0,103.4,98.3,102.45,16292,7468
AMBICAAGAR,20050421,19.3,19.4,18.75,19.05,31877,23110
AMITSPIN,20050421,7.95,8.4,7.65,8.05,29393,16206
AMTEKAUTO,20050421,157.9,162.0,155.0,156.35,91782,75453
AMTREXAPPL,20050421,39.5,40.0,37.7,39.15,35287,22666
ANDHRABANK,20050421,100.25,103.5,97.5,102.6,1664151,139696
ANDHRSUGAR,20050421,118.0,126.5,117.9,125.9,103811,71093
APARINDS,20050421,121.0,125.0,119.1,121.6,2497,2095
APCOTEXLAT,20050421,49.65,51.8,48.0,50.05,2858,1826
APIL,20050421,203.95,211.9,201.0,208.6,531996,85628
APOLLOHOSP,20050421,330.05,340.0,324.5,336.9,59680,26424
APOLLOTYRE,20050421,276.95,281.5,273.5,278.15,49161,30130
APPAPER,20050421,123.5,123.5,112.0,113.45,4908,2431
APTECHT,20050421,34.85,36.2,34.7,35.6,533223,205648
ARCHIES,20050421,72.0,73.9,70.6,72.5,10196,5951
ARHAMFISCL,20050421,11.25,11.3,10.6,11.05,22638,17991
ARL,20050421,2.35,2.4,2.3,2.35,270105,188696
ARSBONDS,20050421,103.22,103.65,103.02,103.49,184212,178535
ARVINDMILL,20050421,118.1,121.5,115.25,120.85,2499969,820580
ASAHIINDIA,20050421,159.95,163.95,154.05,162.7,101968,65569
ASAL,20050421,70.25,79.75,70.25,75.45,5457,1744
ASHAPURMIN,20050421,401.0,414.9,377.0,405.45,18168,10104
ASHOKLEY,20050421,21.3,21.5,21.0,21.4,995088,393178
ASIANELEC,20050421,79.5,81.35,77.5,80.55,23518,7179
ASIANHOTEL,20050421,317.5,327.0,317.5,324.0,657,657
ASIANPAINT,20050421,391.0,392.95,390.05,391.0,39620,38236
ASTRAIDL,20050421,1586.15,1655.95,1583.1,1635.3,346,324
ASTRAMICRO,20050421,1266.0,1318.0,1266.0,1300.6,2435,1106
ATFL,20050421,66.4,73.0,66.4,72.75,18862,11684
ATLASCYCLE,20050421,129.0,133.9,128.1,132.4,6446,4475
ATUL,20050421,74.5,77.4,74.5,76.95,33239,12974
AUROPHARMA,20050421,269.9,275.9,262.3,273.25,81830,44566
AUTOAXLES,20050421,397.5,438.0,397.5,411.85,39044,17160
AVAYAGCL,20050421,377.0,390.0,377.0,386.4,2351,1515
AVENTIS,20050421,1255.0,1275.0,1255.0,1270.45,1737,1038
AZTEC,20050421,97.0,102.9,96.55,101.8,671230,98518
BAGFILMS,20050421,9.75,10.0,9.75,9.9,23753,20067
BAGYAMETAL,20050421,24.45,24.8,24.25,24.65,14480,12435
BAJAJAUTO,20050421,1068.0,1084.5,1068.0,1081.45,27951,17813
BAJAJHIND,20050421,140.8,143.4,137.15,141.95,314554,172949
BAJAJPLAST,20050421,5.95,6.05,5.95,6.0,1292,1292
BAJAUTOFIN,20050421,170.0,176.5,170.0,175.95,6482,4836
BALAJITELE,20050421,100.0,102.0,98.15,100.2,56183,30561
BALASPONGE,20050421,43.5,45.0,43.05,44.5,29243,23871
BALMLAWRIE,20050421,220.0,226.0,220.0,223.5,35031,30980
BALRAMCHIN,20050421,61.5,61.5,59.45,59.75,396506,219700
BANARISUG,20050421,517.95,517.95,462.1,505.55,2761,1418
BANKBARODA,20050421,192.0,193.3,186.25,191.8,367540,86969
BANKINDIA,20050421,91.0,94.3,88.25,93.55,1295040,315299
BANKPUNJAB,20050421,30.75,30.75,28.5,29.5,353125,153037
BANKRAJAS,20050421,51.0,51.3,50.25,50.75,621970,324787
BASF,20050421,188.15,192.45,187.15,190.8,3493,2098
BEL,20050421,735.0,762.0,725.0,752.6,97445,47786
BELCERAMIC,20050421,20.5,21.4,20.25,21.05,30121,22395
BEML,20050421,635.0,648.0,602.0,633.45,2629301,144019
BEPL,20050421,39.9,41.3,39.15,39.85,269315,214679
BERGEPAINT,20050421,42.9,42.9,40.8,41.8,79633,43716
BGFL,20050421,88.6,92.8,87.5,92.8,17190,16244
BHARATFORG,20050421,1225.0,1275.0,1222.0,1261.7,22295,11052
BHARATGEAR,20050421,64.0,65.4,63.65,64.15,5325,3250
BHARATRAS,20050421,46.0,49.7,45.25,47.45,2330,1998
BHARTI,20050421,208.4,209.3,204.2,205.5,457880,174346
BHARTISHIP,20050421,148.8,154.35,144.0,149.2,228944,54406
BHEL,20050421,772.0,799.95,764.1,794.65,266116,112330
BHUSANSTL,20050421,218.4,224.2,213.0,222.7,400762,74880
BIL,20050421,56.2,56.2,51.5,53.3,215478,36575
